,losses
727,46.86440658569336
728,48.514427185058594
729,70.3115005493164
730,57.999229431152344
731,50.10682678222656
732,53.24136734008789
733,46.200164794921875
734,48.25021743774414
735,46.66364288330078
736,70.27324676513672
737,48.26604080200195
738,50.54512023925781
739,42.67888259887695
740,42.20086669921875
741,58.965843200683594
742,51.899837493896484
743,41.39945602416992
744,39.196815490722656
745,56.45794677734375
746,43.97658920288086
747,45.99486541748047
748,61.480560302734375
749,58.38096237182617
750,56.6526985168457
751,68.09176635742188
752,46.91279983520508
753,55.44740295410156
754,56.36398696899414
755,42.070533752441406
756,52.727691650390625
757,60.87419891357422
758,55.754371643066406
759,49.09247589111328
760,43.732215881347656
761,76.9847412109375
762,41.509925842285156
763,62.84737777709961
764,46.33451843261719
765,48.44523239135742
766,56.00347900390625
767,53.701622009277344
768,60.532386779785156
769,63.36442565917969
770,62.95071792602539
771,55.299381256103516
772,47.18601608276367
773,63.95671081542969
774,39.68846893310547
775,71.04271697998047
776,52.59829330444336
777,62.536033630371094
778,47.47491455078125
779,63.02544403076172
780,49.55433654785156
781,57.084999084472656
782,45.82662582397461
783,43.399322509765625
784,46.11210632324219
785,43.219234466552734
786,56.30959701538086
787,53.385658264160156
788,48.85490798950195
789,53.54179763793945
790,64.82752990722656
791,57.55931854248047
792,48.39079284667969
793,59.36975860595703
794,43.777992248535156
795,54.88319396972656
796,34.512489318847656
797,30.71968650817871
798,41.73516082763672
799,46.281959533691406
800,54.77796173095703
801,43.643672943115234
802,47.76810073852539
803,38.50032424926758
804,62.27694320678711
805,41.361183166503906
806,40.681034088134766
807,56.541507720947266
808,65.87295532226562
809,47.45647430419922
810,75.17143249511719
811,43.37854766845703
812,38.947227478027344
813,57.10737991333008
814,63.219444274902344
815,52.469913482666016
816,41.529808044433594
817,49.580078125
818,33.692726135253906
819,61.06303787231445
820,49.64496994018555
821,41.39085388183594
822,57.119850158691406
823,42.74349594116211
824,45.15167999267578
825,52.1380729675293
826,49.06543731689453
827,27.19427490234375
828,45.64862060546875
829,31.620349884033203
830,48.198814392089844
831,60.720680236816406
832,47.71540832519531
833,52.3469352722168
834,47.95676040649414
835,42.79103088378906
836,62.758628845214844
837,39.389095306396484
838,47.9239616394043
839,67.63164520263672
840,54.55109405517578
841,47.91168212890625
842,57.053321838378906
843,50.68686294555664
844,49.876014709472656
845,43.665367126464844
846,46.334922790527344
847,59.05712890625
848,52.06132507324219
849,59.35997009277344
850,36.670475006103516
851,44.21036911010742
852,49.53345489501953
853,62.60099792480469
854,43.40873336791992
855,54.989253997802734
856,62.19146728515625
857,65.55821990966797
858,44.02704620361328
859,47.57936477661133
860,37.42828369140625
861,66.60737609863281
862,53.281768798828125
863,56.89030456542969
864,34.284454345703125
865,43.28388977050781
866,44.52190399169922
867,48.03664016723633
868,65.89360046386719
869,61.81086730957031
870,36.633602142333984
871,41.149723052978516
872,47.468482971191406
873,51.890464782714844
874,64.57476806640625
875,41.04032897949219
876,51.49350357055664
877,45.55678176879883
878,58.49405288696289
879,59.226654052734375
880,49.45228576660156
881,49.911136627197266
882,70.41603088378906
883,56.79856491088867
884,38.77585220336914
885,40.07764434814453
886,45.85353469848633
887,47.48200988769531
888,33.112701416015625
889,41.01124954223633
890,59.07789993286133
891,43.95888137817383
892,58.30717849731445
893,47.50428771972656
894,51.641258239746094
895,46.44071578979492
896,37.91770553588867
897,37.745880126953125
898,57.8808479309082
899,47.214988708496094
900,39.894065856933594
901,41.12675476074219
902,31.600379943847656
903,37.034061431884766
904,46.34373092651367
905,47.09035873413086
906,33.65190124511719
907,51.60407257080078
908,48.10774230957031
909,49.25957107543945
910,36.88967514038086
911,46.23039245605469
912,29.337234497070312
913,45.002296447753906
914,52.10686111450195
915,46.19599914550781
916,42.18058776855469
917,61.09707260131836
918,51.1364631652832
919,45.02252960205078
920,41.810646057128906
921,55.999778747558594
922,40.115196228027344
923,41.72142028808594
924,55.689090728759766
925,46.40813446044922
926,38.418556213378906
927,44.95988845825195
928,32.82404327392578
929,65.80767822265625
930,41.392478942871094
931,47.31066131591797
932,62.0916748046875
933,66.7663803100586
934,51.78101348876953
935,52.43436813354492
936,63.211421966552734
937,45.42585754394531
938,50.92855453491211
939,38.4528694152832
940,48.87787628173828
941,36.470863342285156
942,50.73917007446289
943,24.0617618560791
944,45.91310119628906
945,43.550376892089844
946,49.9039421081543
947,42.995853424072266
948,42.14693069458008
949,36.77793884277344
950,37.083106994628906
951,48.4596061706543
952,37.32204818725586
953,38.499671936035156
954,42.48435592651367
955,44.46038818359375
956,39.332942962646484
957,41.87778854370117
958,54.070308685302734
959,52.39440155029297
960,45.76980972290039
961,26.36759376525879
962,41.70555877685547
963,49.35647201538086
964,41.877532958984375
965,46.005271911621094
966,41.42948913574219
967,38.73188018798828
968,46.671043395996094
969,48.31015396118164
970,50.177635192871094
971,46.721588134765625
972,41.51237487792969
973,49.03565979003906
974,32.699462890625
975,48.284210205078125
976,40.14328384399414
977,49.846561431884766
978,44.07779312133789
979,30.47951316833496
980,51.06871032714844
981,35.55885314941406
982,50.46186447143555
983,52.975772857666016
984,44.35551834106445
985,47.780029296875
986,43.43256378173828
987,32.617794036865234
988,46.94963836669922
989,24.18815040588379
990,36.03978729248047
991,40.82112121582031
992,31.840890884399414
993,44.00113296508789
994,35.200992584228516
995,53.62199020385742
996,47.6728630065918
997,34.98044204711914
998,25.69650650024414
999,44.19396209716797
1000,39.148765563964844
1001,42.070343017578125
1002,34.094505310058594
1003,41.795841217041016
1004,63.393157958984375
1005,48.84590530395508
1006,50.5966796875
1007,31.296775817871094
1008,56.73352813720703
1009,43.97693634033203
1010,36.56848907470703
1011,41.48533630371094
1012,45.706050872802734
1013,52.929908752441406
1014,43.194786071777344
1015,51.24879455566406
1016,36.49882507324219
1017,43.39470672607422
1018,46.88894271850586
1019,44.849334716796875
1020,32.53501510620117
1021,39.52869415283203
1022,28.33185577392578
1023,52.32342529296875
1024,34.28539276123047
1025,45.03468322753906
1026,46.72319412231445
1027,45.423744201660156
1028,43.43160629272461
1029,35.519283294677734
1030,40.18010330200195
1031,40.72768020629883
1032,66.92735290527344
1033,33.65556335449219
1034,28.498403549194336
1035,54.643253326416016
1036,45.3636474609375
1037,37.66387939453125
1038,31.281864166259766
1039,42.69071578979492
1040,44.769126892089844
1041,42.81167984008789
1042,29.636449813842773
1043,42.49662399291992
1044,45.93106460571289
1045,26.642993927001953
1046,40.79569625854492
1047,34.78656768798828
1048,40.78928756713867
1049,41.0981559753418
1050,43.16437530517578
1051,27.68495750427246
1052,38.317779541015625
1053,53.21142578125
1054,25.585468292236328
1055,51.379005432128906
1056,31.324954986572266
1057,30.955808639526367
1058,39.115081787109375
1059,29.572538375854492
1060,50.234161376953125
1061,39.824581146240234
1062,31.320972442626953
1063,49.13840866088867
1064,30.43431282043457
1065,35.93312072753906
1066,31.735157012939453
1067,39.083499908447266
1068,48.40214157104492
1069,45.03655242919922
1070,36.258968353271484
1071,40.182579040527344
1072,39.9771728515625
1073,43.562313079833984
1074,39.907554626464844
1075,43.8277587890625
1076,35.30165100097656
1077,36.57577896118164
1078,40.889892578125
1079,54.953956604003906
1080,43.69047546386719
1081,30.52713394165039
1082,32.48527526855469
1083,36.64786911010742
1084,29.56554412841797
1085,36.49082946777344
1086,36.58613586425781
1087,56.92957305908203
1088,40.77226638793945
1089,39.698211669921875
1090,27.830034255981445
1091,34.14051055908203
1092,36.94429397583008
1093,37.37539291381836
1094,49.448272705078125
1095,49.153846740722656
1096,31.78554344177246
1097,41.18321990966797
1098,36.34852600097656
1099,35.82484436035156
1100,31.20608139038086
1101,38.99739074707031
1102,39.08926773071289
1103,36.75087356567383
1104,51.84598159790039
1105,39.84333419799805
1106,46.00180435180664
1107,32.36016082763672
1108,42.18941879272461
1109,42.394493103027344
1110,36.00771713256836
1111,30.01340103149414
1112,37.51483917236328
1113,40.938499450683594
1114,58.85160827636719
1115,43.78786087036133
1116,45.653907775878906
1117,40.07301330566406
1118,38.41836929321289
1119,27.773677825927734
1120,37.957984924316406
1121,47.724281311035156
1122,37.94451141357422
1123,43.58550262451172
1124,35.802772521972656
1125,33.149757385253906
1126,51.862571716308594
1127,37.921539306640625
1128,31.15692138671875
1129,37.01661682128906
1130,45.48167419433594
1131,28.753318786621094
1132,24.911373138427734
1133,36.7061767578125
1134,30.97736167907715
1135,36.57383728027344
1136,28.20048713684082
1137,38.296749114990234
1138,38.932655334472656
1139,24.772418975830078
1140,45.087127685546875
1141,45.149986267089844
1142,37.211402893066406
1143,35.13997268676758
1144,40.104427337646484
1145,24.116519927978516
1146,48.081695556640625
1147,49.70912170410156
1148,27.76972198486328
1149,32.3612060546875
1150,33.25140380859375
1151,41.05098342895508
1152,44.80316925048828
1153,31.051116943359375
1154,46.11883544921875
1155,33.05681228637695
1156,36.06243133544922
1157,41.74271774291992
1158,40.13396453857422
1159,30.992822647094727
1160,37.18702697753906
1161,30.225868225097656
1162,44.438045501708984
1163,32.74371337890625
1164,31.550945281982422
1165,35.687068939208984
1166,39.80200958251953
1167,35.07511520385742
1168,22.56682777404785
1169,47.1351432800293
1170,48.83939743041992
1171,28.464496612548828
1172,54.98556900024414
1173,36.437103271484375
1174,47.501976013183594
1175,33.55321502685547
1176,29.60898208618164
1177,34.570133209228516
1178,46.814849853515625
1179,37.18317794799805
1180,23.48244857788086
1181,27.36250877380371
1182,38.91167449951172
1183,36.938148498535156
1184,28.338468551635742
1185,31.088550567626953
1186,26.036983489990234
1187,30.226194381713867
1188,39.131893157958984
1189,37.312660217285156
1190,40.7280387878418
1191,26.813919067382812
1192,34.81074142456055
1193,24.988771438598633
1194,41.874603271484375
1195,32.49507141113281
1196,42.12565994262695
1197,27.11203956604004
1198,30.344409942626953
1199,31.190763473510742
1200,30.00297737121582
1201,46.52643585205078
1202,31.68439483642578
1203,38.32616424560547
1204,51.248191833496094
1205,26.713401794433594
1206,33.96946334838867
1207,36.38754653930664
1208,33.35322570800781
1209,33.926544189453125
1210,27.64710235595703
1211,29.600648880004883
1212,52.2304801940918
1213,29.288230895996094
1214,29.752769470214844
1215,32.111907958984375
1216,38.974788665771484
1217,27.926847457885742
1218,33.57596969604492
1219,38.61829376220703
1220,34.144744873046875
1221,38.309303283691406
1222,28.862445831298828
1223,38.04465866088867
1224,31.44482421875
1225,26.222387313842773
1226,26.78096580505371
1227,27.812236785888672
1228,44.272499084472656
1229,38.26398468017578
1230,37.12874984741211
1231,51.216644287109375
1232,42.46996307373047
1233,35.810264587402344
1234,29.621925354003906
1235,32.44963836669922
1236,35.803672790527344
1237,34.76328659057617
1238,26.64508819580078
1239,31.31983184814453
1240,28.547697067260742
1241,34.58476257324219
1242,35.85977554321289
1243,19.80571746826172
1244,28.265541076660156
1245,33.99923324584961
1246,24.600807189941406
1247,37.52922058105469
1248,31.160749435424805
1249,35.54719924926758
1250,34.016990661621094
1251,33.20661544799805
1252,19.224063873291016
1253,22.76123046875
1254,30.13015365600586
1255,20.391979217529297
1256,31.02104377746582
1257,29.991809844970703
1258,20.584869384765625
1259,35.865257263183594
1260,29.38006591796875
1261,36.4935302734375
1262,20.85841941833496
1263,37.723358154296875
1264,26.473445892333984
1265,24.348936080932617
1266,34.830753326416016
1267,26.661895751953125
1268,32.368125915527344
1269,37.34903335571289
1270,31.980998992919922
1271,30.520706176757812
1272,22.779523849487305
1273,29.977176666259766
1274,37.6824836730957
1275,22.573284149169922
1276,21.564006805419922
1277,29.542509078979492
1278,23.79706573486328
1279,27.733768463134766
1280,22.28470230102539
1281,31.737239837646484
1282,38.60844802856445
1283,26.231555938720703
1284,22.003631591796875
1285,24.667720794677734
1286,23.723159790039062
1287,18.481752395629883
1288,20.650848388671875
1289,27.485719680786133
1290,28.06606674194336
1291,24.93427276611328
1292,42.73981475830078
1293,25.047765731811523
1294,35.657981872558594
1295,22.244672775268555
1296,26.502450942993164
1297,25.168319702148438
1298,35.97673797607422
1299,31.36121940612793
1300,32.60478210449219
1301,24.83095359802246
1302,35.57301712036133
1303,37.7890625
1304,32.95296859741211
1305,23.256772994995117
1306,37.21026611328125
1307,19.32432746887207
1308,21.4125919342041
1309,35.76345443725586
1310,30.01801109313965
1311,27.93468475341797
1312,27.491233825683594
1313,31.00897216796875
1314,22.117948532104492
1315,29.26309585571289
1316,23.427827835083008
1317,19.962295532226562
1318,21.325387954711914
1319,26.496509552001953
1320,33.530120849609375
1321,31.571548461914062
1322,24.470930099487305
1323,30.39657974243164
1324,20.158382415771484
1325,31.463998794555664
1326,40.340179443359375
1327,35.37516784667969
1328,26.42878532409668
1329,23.763669967651367
1330,30.573509216308594
1331,27.74184226989746
1332,21.88681983947754
1333,25.113075256347656
1334,31.384511947631836
1335,27.303730010986328
1336,31.36246109008789
1337,28.058216094970703
1338,28.8656005859375
1339,15.016708374023438
1340,48.30754470825195
1341,26.493240356445312
1342,24.479284286499023
1343,29.158693313598633
1344,21.883420944213867
1345,28.53097915649414
1346,33.78266143798828
1347,13.695743560791016
1348,34.22551727294922
1349,29.574390411376953
1350,24.410476684570312
1351,27.85762596130371
1352,43.05001449584961
1353,29.212493896484375
1354,33.087581634521484
1355,27.308523178100586
1356,26.270917892456055
1357,22.36557960510254
1358,15.469244003295898
1359,26.279878616333008
1360,28.585906982421875
1361,34.13499069213867
1362,24.01390266418457
1363,34.89240646362305
1364,37.675392150878906
