,cum_rewards
168,-306.8144211742756
169,-306.75814402150297
170,-307.19202124613554
171,-306.8927590748923
172,-306.765361058925
173,-307.2521175493171
174,-306.7632069942907
175,-306.6435359142633
176,-307.55040065046205
177,-307.8427395861848
178,-308.2285384680545
179,-307.5076876203695
180,-307.25720533354706
181,-306.73972713559976
182,-307.37803151197636
183,-307.82931509880945
184,-307.597216817852
185,-306.4348618344505
186,-307.215991317612
187,-307.19903635579675
188,-306.9264605392334
189,-307.24506177425997
190,-307.24617239128577
191,-307.23390152109823
192,-307.2393861718753
193,-307.609465575997
194,-307.0234773018615
195,-308.09193528158016
196,-306.9627322519474
197,-307.310525091454
198,-307.52204778563834
199,-307.30574011075043
200,-308.1007090424279
201,-307.0033312860811
202,-306.5233392896982
203,-307.77621577724386
204,-306.40659913326925
205,-307.6776822303887
206,-306.51618668180265
207,-306.79025353939375
208,-307.24683972537076
209,-308.1226382757357
210,-307.03696682110257
211,-306.38995265224423
212,-306.60179784815097
213,-306.80051599744905
214,-308.55692749799533
215,-307.8095798660263
216,-307.466788438651
217,-308.33205471061234
218,-307.0346125212474
219,-307.77348525211255
220,-306.75210092220607
221,-307.1088931487552
222,-307.44298215603476
223,-308.0133630912484
224,-307.86084259719837
225,-306.45779409751765
226,-307.3157279483502
227,-308.18674961478905
228,-307.8099759116952
229,-308.0592689944153
230,-308.0735457137654
231,-307.7003760741514
232,-307.6281414694597
233,-306.21667096563857
234,-306.7703179000401
235,-307.9322102270708
236,-308.4692451511683
237,-306.9643175234434
238,-307.3863728078472
239,-307.52512882783833
240,-307.97667320850957
241,-307.1055500562127
242,-306.86748970838795
243,-306.8867300368361
244,-306.4639365859993
245,-306.8211272576767
246,-306.5940538139141
247,-307.9770233966232
248,-306.4099669878661
249,-307.7715028366176
250,-307.5536640790321
251,-306.9065108009073
252,-307.02201998473254
253,-307.8560087289039
254,-306.8889040656733
255,-306.25315389814006
256,-307.71313034607
257,-307.1440956673624
258,-307.79178524305695
259,-307.5310438108912
260,-308.1591543082368
261,-307.2417400850949
262,-306.4642801469244
263,-307.5692970937125
264,-306.9543724350341
265,-307.16915281576144
266,-308.2571134482594
267,-307.2296528480439
268,-307.27266410707523
269,-307.21427700399613
270,-307.9452409561759
271,-307.46706656044876
272,-307.7210949530764
273,-307.605458870877
274,-307.1281104107953
275,-307.9843753049713
276,-307.3372521472579
277,-308.41785735386156
278,-306.61692343366894
279,-307.27572794859174
280,-307.62584623398715
281,-306.72853854665743
282,-307.3168294619912
283,-307.2981502710094
284,-306.74744530659603
285,-307.2315437931037
286,-307.9082918451246
287,-307.54521492197614
288,-307.1574921261719
289,-307.9339083164782
290,-307.0227041075244
291,-307.5691273707556
292,-308.2852535734803
293,-307.1276435345068
294,-307.27330088643646
295,-307.1749739834632
296,-306.9884731300304
297,-307.99905157411786
298,-307.6900757149572
299,-308.15421215394844
300,-306.878386937422
301,-307.2299072925342
302,-307.73793854814164
303,-306.99703632528355
304,-306.8884715990722
305,-307.73959670549254
306,-308.03950280053516
307,-307.05384822500713
308,-307.7060080122523
309,-307.6871893757024
310,-307.06542881024876
311,-306.5709632731291
312,-307.0516289540034
313,-307.3408931293924
314,-307.49656332445414
315,-307.0573276698811
316,-307.78016756198616
317,-307.2877232416547
318,-307.7695441814824
319,-307.7845407599164
320,-306.6350163905255
321,-307.3968008056276
322,-307.4511256773935
323,-307.5082189816816
324,-307.9467790467834
325,-308.3447866543557
326,-307.9100661921077
327,-307.0569235924012
328,-306.3665943658059
329,-308.1026906895934
330,-306.93396790186
331,-307.4412917884728
332,-307.46963560770575
333,-307.57894845677737
334,-306.76885901108244
335,-307.3470003235881
336,-306.82359526298745
337,-308.01215968851676
338,-307.6247444803716
339,-306.8772483710831
340,-306.97370272138147
341,-306.9330671111521
342,-307.19338788295903
343,-308.41448545902625
344,-306.75073648105035
345,-307.8013877697848
346,-308.0975751411928
347,-307.3105970272557
348,-307.75147657720396
349,-306.16694928847863
350,-306.88606669532624
351,-307.48612106096596
352,-308.0224848358354
353,-307.13011950805577
354,-306.7890288344158
355,-307.5104415009839
356,-308.0065967826196
357,-306.77968944279564
358,-306.8567948927361
359,-307.22152130529116
360,-307.6003941217484
361,-307.6265024019808
362,-307.4567937231166
363,-306.77687547561885
364,-307.4938352075417
365,-307.9583834967278
366,-307.32570053480737
367,-306.6782778832955
368,-306.80080029691266
369,-306.79646529489196
370,-306.8467266754108
371,-307.1843225687386
372,-307.14759534759935
373,-307.7177020750328
374,-308.3457503976441
375,-308.0604753262127
376,-306.5624030033209
377,-306.6692410377407
378,-306.6978843665258
379,-307.7318362210154
380,-307.5700778382737
381,-307.3605537965034
382,-307.73275348858135
383,-308.1103072271704
384,-307.92581754011894
385,-307.4553001268936
386,-307.6262041012467
387,-306.4140105537349
388,-306.7629686759639
389,-307.2033270938963
390,-306.7950512184321
391,-307.51319854522166
392,-308.5840456636344
393,-307.0976224367397
394,-307.9258746922956
395,-306.530236129474
396,-307.8977487073045
397,-307.3823259736629
398,-306.67887056798213
399,-308.1129700136993
400,-308.0035713707329
401,-307.9492012362568
402,-307.2123162961777
403,-307.1271562030815
404,-306.8668036134345
405,-308.480212821256
406,-307.67935986124894
407,-307.90943979944814
408,-307.05735565005733
409,-307.8371494684378
410,-307.0733925072319
411,-308.1066037162314
412,-307.795735442176
413,-307.1477022715839
414,-307.32118784843897
415,-306.8077544990237
416,-307.92849079295104
417,-308.16536338866
418,-308.42053701275523
419,-307.2696463228632
420,-306.8407292641582
421,-306.4408811899658
422,-307.5823012506303
423,-307.4102335051643
424,-307.4017615931503
425,-307.67821003387957
426,-307.88111026418557
427,-307.6824364628849
428,-306.5102338602203
429,-307.97993983385237
430,-306.8478927551137
431,-308.10589427428295
432,-308.2984967100754
433,-307.5835349915214
434,-307.0333108398693
435,-308.41480010161814
436,-307.0143644649919
437,-308.18460126889664
438,-306.6480976174092
439,-307.3462041148782
440,-307.8054809518639
441,-307.6543416970228
442,-306.96863222780166
443,-306.9121041158492
444,-308.5045702910112
445,-307.1878408182208
446,-307.5960444411393
447,-308.17000524106237
448,-307.714803685652
449,-308.19153602539546
450,-307.97776116940065
451,-308.04725789988015
452,-307.4698605635505
453,-306.7413376701878
454,-307.2756001511645
455,-307.55399160378477
456,-306.86177625177885
457,-307.1599278517518
458,-307.81064252390456
459,-306.68908757992335
460,-307.1908354617809
461,-306.82939174310843
462,-307.1809946385943
463,-308.21234013615236
464,-307.2994533182291
465,-307.4135351651531
466,-307.01421867484856
467,-307.0836713417948
468,-307.94052950457075
469,-307.161265132692
470,-308.4550265080247
471,-307.34336086683044
472,-307.3227098113106
473,-306.9530204655393
474,-307.8934820104794
475,-307.3852702202713
476,-307.8966265977463
477,-307.41976284427614
478,-307.37902787522324
479,-307.2270454298449
480,-306.66729899669633
481,-307.6735145005326
482,-307.30474182302885
483,-307.78237112069417
484,-308.02790069309015
485,-308.38877028278404
486,-307.34444727548043
487,-306.72606160177236
488,-307.18480400154
489,-306.9600275858874
490,-307.5729010020713
491,-307.7404677622025
492,-306.808618290845
493,-307.6113275347919
494,-306.41267882028535
495,-306.96195005251275
496,-307.8363220085909
497,-306.9377788332147
498,-307.17754628268693
499,-307.49781088935754
500,-306.8596506995365
501,-306.7570462953571
502,-306.86947065035446
503,-307.8855897349506
504,-306.6593307351048
505,-307.00478804055234
506,-306.6442764618084
507,-306.5992984665674
508,-306.97194503023593
509,-307.5780143238652
510,-307.05675485140495
511,-308.39879437252
512,-308.11102256134217
513,-307.17921422516497
514,-307.74714288633805
515,-308.41772583877133
516,-307.7010663298243
517,-307.10266358514434
518,-307.0240249368276
519,-307.57164546316534
520,-306.98227502749063
521,-306.6601634311806
522,-307.79081076730756
523,-307.22278506941797
524,-307.4555359933798
525,-307.51298523052816
526,-306.7478505588983
527,-306.8048833246855
528,-307.2588992777655
529,-307.7900915932493
530,-306.58882961062983
531,-307.5738536557423
532,-307.2748460336965
533,-307.09658821278384
534,-306.6511436035564
535,-307.3104689967434
536,-307.0380990713548
537,-308.03536483759206
538,-307.5031910028834
539,-306.58000522482536
540,-307.36817886404367
541,-307.7280105586976
542,-307.9485205691434
543,-306.9511820542553
544,-307.5117237117062
545,-307.67942159703387
546,-307.2553221193853
547,-306.44647569073874
548,-307.9684470827433
549,-307.5469351100847
550,-307.3869569278952
551,-308.6431737464103
552,-307.2887595089995
553,-307.5280020265084
554,-307.94556170852906
555,-307.01033056104376
556,-307.3428998517781
557,-307.9197513885877
558,-308.0984244941437
559,-307.20118631633795
560,-308.0186594569227
561,-306.99251284663694
562,-307.7040665600015
563,-307.24886244788087
564,-306.82594682960803
565,-307.4636897189984
566,-307.0896518705674
567,-306.9762946921575
568,-307.6396416557355
569,-307.6757713958739
570,-307.1812184031913
571,-306.1338253765861
572,-307.80084381251635
573,-307.8585297458258
574,-307.50873898914114
575,-308.1808737623748
576,-307.07459614390507
577,-307.8967926426492
578,-307.52023841193585
579,-307.3655137827877
580,-308.2050496095988
581,-307.69835314332033
582,-307.25046595948
583,-306.9081536305907
584,-305.72838801694536
585,-308.1509575631822
586,-307.34430746250354
587,-306.93022851157696
588,-307.08553491041295
589,-308.1303214687989
590,-307.5496798785836
591,-306.75085064364805
592,-306.88707777379364
593,-306.41832601882805
594,-307.333452093616
595,-306.5610793643303
596,-307.4666740938028
597,-306.4838079773689
598,-306.8971945020525
599,-307.532748305402
600,-306.9170329093587
601,-307.290869042286
602,-307.7720605477603
603,-306.42138256620103
604,-307.1772877966773
605,-307.622329177334
606,-306.83095075448455
607,-306.62982834855336
608,-307.90355515772876
609,-307.5231952451318
610,-307.95320240328306
611,-308.0512339342519
612,-308.1984309454328
613,-306.755633663663
614,-307.1639868474147
615,-307.7589134819506
616,-307.5688925361119
617,-306.2648946991424
618,-307.012050692337
619,-306.7684621192434
620,-307.59386008822685
621,-306.8751937671023
622,-306.6223448052241
623,-307.12630266151774
624,-307.60013938929086
625,-306.6268598096973
626,-307.00920545744907
627,-308.0888909388742
628,-307.0321437490911
629,-307.26063078202606
630,-307.92061171763453
631,-307.77966558657266
632,-308.1859248102932
633,-307.6632132476796
634,-307.2735287345222
635,-307.30086855238824
636,-308.16305211404597
637,-308.4026716378093
638,-306.4413825667422
639,-307.5130029913571
640,-308.1934978556714
641,-308.4915881999121
642,-308.2133996230653
643,-305.942904125097
644,-307.01904505315304
645,-307.14396966359374
646,-308.4545917772524
647,-307.5350895241271
648,-307.0297868103269
649,-308.2903531762136
650,-306.1373487752552
651,-307.2235027772488
652,-306.9347342652623
653,-306.6517352712411
654,-307.66552587189665
655,-307.37936861171755
656,-307.91777376902553
657,-307.74133639532954
658,-307.5078853074874
659,-307.22941325500994
660,-307.6145066739215
661,-307.63506828894555
662,-307.2968696830422
663,-307.8978474309352
664,-307.5098107160888
665,-306.9273329890249
666,-307.14461850787234
667,-308.1311665435655
668,-307.1319602537303
669,-307.64920056543616
670,-306.9975370050159
671,-307.3411623928282
672,-307.812138569095
673,-307.98730475232185
674,-307.7383537740694
675,-306.96337215213504
676,-307.79019343228276
677,-307.313882979913
678,-308.4777390999655
679,-308.0770724424973
680,-306.9325973967484
681,-307.7400095673676
682,-307.9092086092408
683,-306.4277192207627
684,-307.1161233742234
685,-307.17832527975196
686,-307.15219315031436
687,-307.60939376567205
688,-307.7227546900228
689,-307.6296637470474
690,-307.9503765183223
691,-308.44573684678465
692,-307.0560134226654
693,-307.53865122957103
694,-307.208946087876
695,-308.0646727895335
696,-306.6583096902691
697,-306.2292368797523
698,-307.08857243117615
699,-308.07855627494416
700,-307.5792991780556
701,-307.8897673516781
702,-306.92760710071275
703,-307.3855611323703
704,-306.6353208690269
705,-307.6335064039387
706,-306.68087112049886
707,-307.6391359805055
708,-307.3735056583054
709,-307.4725902660709
710,-306.9681644242688
711,-306.9800005632809
712,-306.646637637736
713,-307.04043351945296
714,-307.932367783602
715,-307.63234714968286
716,-307.6919461447865
717,-307.14829930741865
718,-306.70947142918106
719,-307.250748041679
720,-307.37329497777574
721,-307.5293777214677
722,-307.9498253150349
723,-307.63537552152695
724,-306.62829500166976
725,-307.2011669248916
726,-306.9334659067797
727,-307.0201432929241
728,-308.23995722526735
729,-307.0909637166873
730,-307.92597760621504
731,-308.00763300551296
732,-307.270565096279
733,-308.06229106761975
734,-307.24197828316704
735,-307.5135883203058
736,-306.55628163163743
737,-306.102847200046
738,-307.6202278455861
739,-307.0230592194259
740,-307.7219837760491
741,-307.0094548188189
742,-306.9040613091081
743,-307.63075513661096
744,-307.15040933330766
745,-307.36506075760303
746,-306.49890936893814
747,-306.7666728781959
748,-306.43404600534757
749,-306.9926209045519
750,-307.9049223018518
751,-306.94044895470716
752,-307.21220532929124
753,-308.1018063033173
754,-307.79564308666755
755,-307.593483334266
756,-306.67733938953535
757,-307.6942225775358
758,-307.5365252806535
759,-306.9886228519195
760,-306.92126397749087
761,-307.00540651081377
762,-307.71025378186795
763,-306.85615260286215
764,-307.7314682238679
765,-306.5989789476092
766,-307.4067117394784
767,-307.30456209680034
768,-307.46838742526666
769,-307.2510867349519
770,-306.5898857352893
771,-307.0835941156392
772,-307.10795913396186
773,-306.929284595426
774,-307.62870470496284
775,-307.0713780688303
776,-306.4639787799528
777,-307.9028990394121
778,-307.3450392284682
779,-307.74408047745885
780,-307.35389517750974
781,-307.128828408092
782,-307.87319496061457
783,-308.0669099873767
784,-307.82141376654187
785,-306.88244755321705
786,-307.47596050542745
787,-307.33020579399874
788,-308.1611209845789
789,-307.2116145756969
790,-307.7072386027464
791,-307.2600579597995
792,-307.024605434599
793,-306.7453416525714
794,-307.67392518761733
795,-306.8477520762205
796,-306.7437881116853
797,-306.9711399872104
798,-307.7165545203204
799,-306.43265213230194
800,-307.84654907755987
801,-307.7962780270488
802,-307.1513411884978
803,-306.5640796713202
804,-307.49075855962644
805,-307.05360265589167
806,-306.8859421180972
807,-306.9045135792161
808,-307.0748195052072
809,-306.9386892900036
810,-307.9877110776162
811,-306.7490009213217
812,-307.98279684411267
813,-306.9495581041957
814,-307.30460245095423
815,-307.47149395183555
816,-308.2804622024571
817,-307.101267151396
818,-307.28711318229557
819,-307.8944414102372
820,-306.41133009360857
821,-308.0386335225389
822,-308.4011802843425
823,-307.19975645254476
824,-307.65948840169585
825,-307.73284366092116
826,-307.2398838860819
827,-307.5738068187354
828,-307.88118639127737
829,-308.4080570047963
830,-307.73182377683645
831,-308.1811152137597
832,-307.4381198221283
833,-307.872690636211
834,-307.3360809486952
835,-307.2259507037356
836,-307.30523689299065
837,-307.14424345514533
838,-306.67095534367155
839,-306.65538014312165
840,-308.0660957594036
841,-306.8805458515664
842,-307.2527222243019
843,-306.93083079507903
844,-307.67095764438517
845,-307.47295605004433
846,-307.52079021038674
847,-307.3556791887073
848,-306.93610774448484
849,-306.9900354043756
850,-306.87824063678295
851,-307.1023226369353
852,-307.1227858243409
853,-307.7402888855143
854,-306.74696542833544
855,-308.11480474917823
856,-307.6914848795118
857,-308.1897039316289
858,-307.3118429619109
859,-307.76972727812495
860,-307.73847981641933
861,-308.25693305271375
862,-307.45648516801265
863,-306.9878100210161
864,-308.18883684918814
865,-308.1591123698671
866,-308.0537314713303
867,-307.4449118026301
868,-308.1279771509832
869,-308.1563441583207
870,-306.4611684058054
871,-307.4260363223782
872,-308.01133473168517
873,-307.4246293105686
874,-307.02436058240323
875,-307.88663096874495
876,-306.46192504367
877,-307.95482364189985
878,-308.09018575427893
879,-307.29322312237156
880,-307.77536432153835
881,-306.66043803597364
882,-307.09023257418386
883,-306.8346086115365
884,-307.6938935853618
885,-307.976282747791
886,-308.1972582024378
887,-307.01718471356395
888,-306.921790922582
889,-307.59946409702286
890,-307.80050133157243
891,-306.7412702599504
892,-307.38527807947054
893,-307.8129168807375
894,-307.7991829286039
895,-307.6278321792806
896,-306.7715678689319
897,-307.9350439362419
898,-308.1761801674329
899,-308.170853146239
900,-306.7689935132695
901,-306.94786437043155
902,-307.8142172724923
903,-307.1403028260991
904,-307.4490271145888
905,-307.92447344634587
906,-307.40341459308974
907,-306.8899280987141
908,-307.7184509260681
909,-307.45240701311064
910,-306.515595268499
911,-307.3978007250119
912,-307.97712619447896
913,-307.1390919871188
914,-306.7341524690617
915,-307.4474907869841
916,-307.05015485738926
917,-308.18241104703145
918,-306.770922990737
919,-307.1921638354497
920,-307.27577529141575
921,-308.0378384898608
922,-306.7543386866542
923,-307.41371143750126
924,-308.01693151008186
925,-307.8430372249572
926,-306.79039057350803
927,-307.9429966646483
928,-307.2378816849528
929,-307.7819484335939
930,-306.7240651345866
931,-307.2746641912079
932,-307.3700286716375
933,-307.7628375952071
934,-306.70323963226986
935,-307.41077756718056
936,-306.62932987803896
937,-307.4129408953095
938,-307.8825232518943
939,-306.4397681174808
940,-307.8529424576645
941,-306.89375358674863
942,-307.21243704098094
943,-307.09047462531396
944,-308.1024264255234
945,-307.30891699062886
946,-308.04747721013763
947,-306.03827950888325
948,-308.18445466953705
949,-308.44533063288566
950,-307.9846473915158
951,-307.9257195215883
952,-308.02304951855075
953,-307.1778998450325
954,-308.03964275595513
955,-306.56422372811306
956,-307.0620597517126
957,-308.2019554107286
958,-307.6910455482854
959,-307.93405032576396
960,-307.06015393842193
961,-307.9604028556446
962,-307.588098284914
963,-306.7314510755641
964,-307.07253850983824
965,-307.3002941479453
966,-307.3888171882059
967,-308.0545132645771
968,-307.74078442424343
969,-307.8139213999826
970,-308.21209386128487
971,-307.3073287776773
972,-307.36980576701296
973,-306.94701159588874
974,-308.21978510293786
975,-307.4926187592734
976,-307.52603322660076
977,-307.9186958233653
978,-306.94338850954097
979,-306.41080722701855
980,-307.69775629717435
981,-306.82863470829506
982,-306.65045366718294
983,-307.67227777055007
984,-308.71345545167003
985,-307.90698365373277
986,-307.9220180537644
987,-307.47802925891153
988,-306.92081355620866
989,-307.79370835950607
990,-307.2155011933488
991,-307.5291957394108
992,-306.54074074091574
993,-306.7208415526977
994,-307.32213449715147
995,-308.71746713524686
996,-307.3528112936083
997,-307.722822808327
998,-308.52828224471364
999,-307.80475448066784
1000,-308.08708924669156
1001,-307.1670406177297
1002,-306.42221510757224
1003,-307.153036137853
1004,-307.72729253598175
1005,-306.89912812194314
1006,-307.1420723920734
1007,-306.87301405037397
1008,-307.3671014548023
1009,-306.53018386805275
1010,-307.58083126492
1011,-307.24652943031384
1012,-306.839037506863
1013,-308.0413376732986
1014,-307.9354239146552
1015,-307.4592166647037
1016,-306.9976823480158
1017,-308.0834450856229
1018,-307.5653628990974
1019,-306.28421018749276
1020,-306.7898947430774
1021,-308.13723433096874
1022,-307.13875732206844
1023,-307.08978671579234
1024,-306.98231457675803
1025,-307.6410661738529
1026,-306.7036804224807
1027,-308.4697010634976
1028,-306.95832244482654
1029,-306.9818257687273
1030,-308.0010355625819
1031,-306.7351716429482
1032,-307.03590416813233
1033,-307.0986656050235
1034,-306.4718558962984
1035,-307.2769614881651
1036,-307.2547599083524
1037,-307.88211106299724
1038,-307.9223061058677
1039,-306.66440499098275
1040,-306.57762874159664
1041,-308.15312915711417
1042,-307.7008718444019
1043,-307.8965017992454
1044,-306.74278259456435
1045,-306.68724597343856
1046,-307.470655320854
1047,-307.15169576586777
1048,-307.00697754409686
1049,-306.846233773051
1050,-307.93135042196207
1051,-307.1103714800984
1052,-308.4647115298273
1053,-306.64163234327833
1054,-308.0263784407525
1055,-307.40546110519904
1056,-307.25491462461576
1057,-306.67758827726163
1058,-307.22872365520493
1059,-307.312619479699
1060,-307.4142683912914
1061,-307.209994463532
1062,-307.09965686245215
1063,-307.45279231854096
1064,-307.42385298974517
1065,-306.96656927965876
1066,-307.9568685960567
1067,-308.3141138259237
1068,-307.57037860728377
1069,-307.3528387846657
1070,-307.44074582624756
1071,-307.09386651709985
1072,-307.8563856679503
1073,-307.952265121882
1074,-306.89776293873854
1075,-307.3075107153102
1076,-307.2160203188419
1077,-306.3569258992142
1078,-307.2598821610806
1079,-306.8349005787092
1080,-307.56754968718326
1081,-307.75116991525886
1082,-307.6123492505253
1083,-307.65802824691514
1084,-307.1192503750248
1085,-307.4023695515272
1086,-307.50144818050484
1087,-306.9087057358306
1088,-308.15279036674053
1089,-307.23016002160017
1090,-306.08954993900596
1091,-306.8573310005897
1092,-307.26735477996436
1093,-307.9629159718003
1094,-307.29027639784925
1095,-308.2766929406404
1096,-307.37865477648614
1097,-308.21448199593306
1098,-307.07879878389076
1099,-307.0642352825097
1100,-306.7063566568072
1101,-307.642804728113
1102,-307.092938424602
1103,-307.2356013712144
1104,-307.8271366230381
1105,-306.6019143792692
1106,-307.9876729471347
1107,-306.38309361332364
1108,-307.8225798329689
1109,-307.18481772803085
1110,-307.98457021882643
1111,-307.32581388214123
1112,-307.0403968997406
1113,-307.6479286836799
1114,-306.55017090445654
1115,-307.4657529912577
1116,-307.4493497261854
1117,-307.06535529419716
1118,-306.96793484295847
1119,-306.44248780486487
1120,-306.7524887840308
1121,-307.99596612774246
1122,-308.39430946870834
1123,-307.47588248987324
1124,-307.8887197336584
1125,-308.13510058597956
1126,-308.4404145184414
1127,-306.6880170126441
1128,-307.90597465795565
1129,-307.637638241903
1130,-307.49979105290487
1131,-307.90124303695546
1132,-306.9721991503628
1133,-308.01274901796927
1134,-307.5721162984119
1135,-307.78057030370184
1136,-307.8389119577812
1137,-306.7928078469652
1138,-308.09078780988295
1139,-307.8313599120321
1140,-308.55784468788374
1141,-306.94948074805404
1142,-307.6078564478473
1143,-307.55110777138475
1144,-308.1909171503935
1145,-307.7797126796796
1146,-306.5931632673814
1147,-306.6153999430453
1148,-306.4014940727708
1149,-307.90923727306756
1150,-308.4192137312123
1151,-307.17772053311313
1152,-307.10356271105223
1153,-307.9109292317218
1154,-307.9017019802975
1155,-307.1233155824123
1156,-307.86582924263615
1157,-307.335992646718
1158,-307.7925467806157
1159,-306.63164708624896
1160,-307.8016512156595
1161,-308.08796607600055
1162,-307.7542592689237
1163,-307.03682174022236
1164,-307.5698471539985
1165,-306.42214046009354
1166,-307.45025148012684
1167,-308.00909388027566
1168,-307.8419672389294
1169,-306.6985108743237
1170,-306.48826297770603
1171,-307.5976157526297
1172,-307.5688123872802
1173,-306.7555974241765
1174,-307.2628517213706
1175,-306.8693742282542
1176,-308.28293627526904
1177,-308.41297019599176
1178,-307.9519555689064
1179,-307.7468982710913
1180,-307.57522322769546
1181,-308.2337190165382
1182,-306.5536484172164
1183,-306.89327900527576
1184,-307.6439656111312
1185,-307.8364534612311
1186,-307.2865746228227
1187,-306.63147995936146
1188,-307.7159823689409
1189,-307.60613551752834
1190,-306.73485699415085
1191,-308.0696921513441
1192,-306.8340090097388
1193,-306.9748096922175
1194,-306.6835712440828
1195,-307.10946844735065
1196,-308.39359869590567
1197,-307.2593063063769
1198,-308.1235258711021
1199,-307.90860036368105
1200,-307.1357403187956
1201,-307.96201268555035
1202,-307.35069636212336
1203,-306.59536348386774
1204,-307.1359029765568
1205,-306.8382357144607
1206,-308.05142322278664
1207,-307.3046962198246
1208,-308.1578471237129
1209,-306.90624622760726
1210,-307.23400013975925
1211,-307.540810074351
1212,-307.1873860648847
1213,-306.85969683083226
1214,-307.9541959815207
1215,-307.7789904059929
1216,-307.4955178691129
1217,-306.8169796814188
1218,-307.64970776135425
1219,-307.02905796290514
1220,-307.7123044713805
1221,-307.6790624974038
1222,-307.77225399277603
1223,-306.6627957281722
1224,-306.8386684369086
1225,-307.72574019019453
1226,-307.5781951402515
1227,-306.7516905971045
1228,-307.7034985012662
1229,-307.11320525401317
1230,-307.44576384186564
1231,-307.1308095569724
1232,-307.56436017834017
1233,-308.5977097026742
1234,-307.3392830805847
1235,-307.77549602508765
1236,-307.49804709292454
1237,-307.4551046766367
1238,-308.130219844685
1239,-308.289370002882
1240,-307.70776971611855
1241,-307.55026982681187
1242,-306.97355373774064
1243,-307.7024891255293
1244,-307.03569541314806
1245,-306.4214358482994
1246,-306.7273577797738
1247,-307.51170484930213
1248,-307.219143082039
1249,-306.57626425616826
1250,-307.23750023119726
1251,-307.93010431678323
1252,-306.8180777927779
1253,-306.5375876366204
