,losses
0,103.07523345947266
1,102.20977020263672
2,101.50650787353516
3,101.27166748046875
4,101.16002655029297
5,102.03555297851562
6,101.74005889892578
7,97.93604278564453
8,99.7044448852539
9,96.82597351074219
10,98.20601654052734
11,96.3255615234375
12,99.16925048828125
13,99.47815704345703
14,95.21886444091797
15,99.44288635253906
16,98.77169799804688
17,96.807373046875
18,96.9224624633789
19,95.70121765136719
20,93.39396667480469
21,95.61345672607422
22,93.83903503417969
23,95.70158386230469
24,95.3375015258789
25,94.38385772705078
26,95.50093078613281
27,95.2988052368164
28,93.69904327392578
29,94.54907989501953
30,95.38471221923828
31,91.59722900390625
32,94.90614318847656
33,88.28781127929688
34,95.3353271484375
35,92.38128662109375
36,93.39884185791016
37,90.85192108154297
38,94.05635070800781
39,92.44561004638672
40,91.70829010009766
41,87.26509857177734
42,90.5115737915039
43,89.94054412841797
44,90.63360595703125
45,92.28811645507812
46,89.42074584960938
47,90.54757690429688
48,89.7705078125
49,89.15150451660156
50,88.58653259277344
51,88.07479095458984
52,84.06312561035156
53,88.9634017944336
54,91.9211196899414
55,87.72611999511719
56,88.16703796386719
57,90.5425796508789
58,91.3095703125
59,84.29008483886719
60,87.05878448486328
61,85.96147918701172
62,88.2071533203125
63,89.50852966308594
64,84.52490234375
65,88.73950958251953
66,82.53189086914062
67,86.45452117919922
68,84.68881225585938
69,84.99903106689453
70,84.59925079345703
71,84.45027160644531
72,82.50366973876953
73,86.2160873413086
74,83.2845230102539
75,83.23348236083984
76,85.89472961425781
77,84.63052368164062
78,83.4791488647461
79,80.95176696777344
80,83.60820007324219
81,83.03797912597656
82,79.07010650634766
83,82.25849914550781
84,81.10514831542969
85,83.73307037353516
86,81.57320404052734
87,80.3040771484375
88,82.27933502197266
89,79.93746185302734
90,80.50936889648438
91,79.36983489990234
92,79.96131134033203
93,79.26161193847656
94,81.74359130859375
95,76.98210144042969
96,77.42794036865234
97,82.33930206298828
98,81.32179260253906
99,81.44144439697266
100,74.4577865600586
101,80.4637451171875
102,77.06669616699219
103,76.92068481445312
104,75.34185791015625
105,74.38843536376953
106,71.08768463134766
107,76.71551513671875
108,77.53944396972656
109,78.29768371582031
110,78.41769409179688
111,74.80632781982422
112,70.98164367675781
113,73.7024154663086
114,74.0951156616211
115,76.47023010253906
116,75.5295181274414
117,73.5760726928711
118,75.98379516601562
119,75.91574096679688
120,73.116455078125
121,66.99972534179688
122,71.2731704711914
123,75.70287322998047
124,74.49041748046875
125,76.99017333984375
126,75.72383880615234
127,69.80557250976562
128,79.50059509277344
129,74.28902435302734
130,68.7896728515625
131,72.23921966552734
132,75.55525207519531
133,73.87838745117188
134,76.26318359375
135,67.58631896972656
136,73.8304443359375
137,73.08628845214844
138,74.85428619384766
139,69.10565185546875
140,70.7473373413086
141,66.85093688964844
142,75.01642608642578
143,72.03572082519531
144,69.27723693847656
145,67.53716278076172
146,75.85804748535156
147,68.96241760253906
148,68.30741119384766
149,66.49662780761719
150,70.84002685546875
151,73.1552734375
152,69.44867706298828
153,72.89512634277344
154,74.02783966064453
155,66.52116394042969
156,65.63307189941406
157,66.33053588867188
158,65.65692138671875
159,69.2935791015625
160,71.1761703491211
161,69.36892700195312
162,68.59197235107422
163,73.03349304199219
164,72.35491943359375
165,73.70301055908203
166,71.59474182128906
167,67.96373748779297
168,68.9225845336914
169,60.08648681640625
170,69.80974578857422
171,68.94905853271484
172,63.599483489990234
173,69.62603759765625
174,68.75929260253906
175,63.36164093017578
176,69.62201690673828
177,71.69831848144531
178,70.65436553955078
179,71.66613006591797
180,74.15116119384766
181,61.932071685791016
182,65.22193908691406
183,60.944305419921875
184,73.41600036621094
185,69.34929656982422
186,63.818180084228516
187,68.7010498046875
188,64.25550842285156
189,66.62759399414062
190,69.446044921875
191,63.520809173583984
192,68.46696472167969
193,68.22001647949219
194,68.94209289550781
195,70.00297546386719
196,64.94646453857422
197,57.344329833984375
198,69.19984436035156
199,67.06468963623047
200,67.04749298095703
201,60.132328033447266
202,70.1947250366211
203,57.960914611816406
204,64.43997192382812
205,64.09928131103516
206,74.80500793457031
207,71.2446517944336
208,64.51138305664062
209,67.31504821777344
210,66.97784423828125
211,60.75083541870117
