,losses
498,65.03312683105469
499,54.55534744262695
500,67.81891632080078
501,52.55437469482422
502,41.005287170410156
503,63.50736999511719
504,48.00946044921875
505,57.528411865234375
506,49.54229736328125
507,49.3938102722168
508,48.175132751464844
509,67.77909088134766
510,52.08211898803711
511,60.91181945800781
512,45.093467712402344
513,42.80732345581055
514,60.243873596191406
515,56.67573928833008
516,55.29515075683594
517,46.35249328613281
518,44.62455749511719
519,41.3520622253418
520,42.27692413330078
521,60.58305358886719
522,37.435733795166016
523,57.5992317199707
524,49.598114013671875
525,52.936912536621094
526,39.84469985961914
527,49.90420150756836
528,52.051788330078125
529,61.8318977355957
530,54.65151596069336
531,41.997718811035156
532,49.55963897705078
533,44.552337646484375
534,58.48626708984375
535,51.69353485107422
536,32.745872497558594
537,43.64181137084961
538,39.42647171020508
539,50.9253044128418
540,49.53410339355469
541,53.192508697509766
542,39.25336456298828
543,44.85442352294922
544,51.91451644897461
545,54.491111755371094
546,69.91574096679688
547,48.374568939208984
548,55.18428421020508
549,73.87903594970703
550,50.14029312133789
551,61.6076774597168
552,50.3387336730957
553,52.27394104003906
554,45.59657669067383
555,73.31925201416016
556,48.90441131591797
557,47.987937927246094
558,58.136077880859375
559,57.894737243652344
560,65.85236358642578
561,44.770668029785156
562,51.19532012939453
563,51.712608337402344
564,44.735260009765625
565,57.57432174682617
566,39.63625717163086
567,37.629878997802734
568,42.344112396240234
569,56.883541107177734
570,60.69832992553711
571,54.622535705566406
572,59.378753662109375
573,47.248802185058594
574,57.93762969970703
575,53.87104034423828
576,38.93119812011719
577,55.39219284057617
578,57.824180603027344
579,59.640201568603516
580,47.1833610534668
581,48.529300689697266
582,44.4557991027832
583,67.19001007080078
584,72.55384063720703
585,57.1751594543457
586,68.41647338867188
587,58.63978576660156
588,48.224700927734375
589,51.733924865722656
590,41.120384216308594
591,33.50749206542969
592,52.027870178222656
593,50.714515686035156
594,56.05986785888672
595,53.10903549194336
596,55.927833557128906
597,53.574180603027344
598,76.132080078125
599,50.72433090209961
600,44.60871124267578
601,41.68352508544922
602,63.1573486328125
603,28.76905059814453
604,57.692745208740234
605,54.598976135253906
606,47.307411193847656
607,50.56570816040039
608,55.6448860168457
609,55.50923538208008
610,62.5648307800293
611,57.26566696166992
612,43.42668533325195
613,65.3525161743164
