,cum_rewards
221,-306.6683393322931
222,-307.22068442763975
223,-306.82227788330846
224,-306.74295894240964
225,-306.9479322768379
226,-307.4769064113405
227,-306.9665020061698
228,-307.643465405693
229,-307.29926975966964
230,-307.38106998986314
231,-307.12610179840584
232,-307.75341912877224
233,-306.83437034581567
234,-307.3441318358303
235,-307.1673149573579
236,-308.03473070548193
237,-306.7403800575948
238,-306.2623158463197
239,-308.30271479533184
240,-307.9721942201443
241,-307.5109998596614
242,-307.4083760760512
243,-307.12886694286
244,-308.3903694381737
245,-308.00251464433904
246,-307.65945061621983
247,-306.49158186857295
248,-307.1066913552081
249,-307.59461386639464
250,-307.5487345447155
251,-306.81615554102353
252,-307.6540690502842
253,-306.7184654241077
254,-306.98603942123106
255,-306.52642727417526
256,-306.9834426674668
257,-307.5445558365826
258,-307.4062807572195
259,-306.84377580221616
260,-308.0477456159646
261,-307.6951733905707
262,-307.29616932846994
263,-307.8278244132562
264,-307.2981317845859
265,-307.6060891383155
266,-307.5640378064045
267,-308.15877176090163
268,-307.2337505937137
269,-306.1570030812521
270,-307.73565969424425
271,-307.83969268747546
272,-307.5039114164097
273,-307.477930549596
274,-307.53164960502005
275,-307.43258561953326
276,-307.4120228491368
277,-307.82490427807096
278,-306.9661967897392
279,-308.04683988168557
280,-307.70878720173
281,-307.2956124204092
282,-306.9723130438553
283,-307.30889908485653
284,-308.19868133021447
285,-307.96098043891385
286,-307.9138061554561
287,-307.83962971310524
288,-307.36186058290247
289,-306.87363485290695
290,-306.88876335857367
291,-307.94104992719707
292,-308.0594022335254
293,-308.29780681530815
294,-307.923887901354
295,-307.09255453495865
296,-307.3360333255201
297,-306.836425578149
298,-306.7232752315158
299,-308.16913987971736
300,-306.7474864364072
301,-307.213223550619
302,-307.41688273873524
303,-307.76360260573676
304,-307.1790226021166
305,-308.0984748696636
306,-306.74359099465835
307,-307.8248969942913
308,-307.4725861590409
309,-306.7477512253733
310,-307.97464055767216
311,-308.4475081856003
312,-308.3435677903336
313,-306.77788428931143
314,-307.7271711615899
315,-306.8064708504865
316,-307.98357557244645
317,-306.7128123210603
318,-307.25181170834935
319,-306.50205255774165
320,-306.7301304524449
321,-307.3048723356581
322,-308.60304995724994
323,-308.32537722314436
324,-306.47619753885516
325,-307.50418221805126
326,-307.5236185030951
327,-307.4780931168057
328,-307.2665700938175
329,-307.7420060865195
330,-307.3712092753692
331,-306.80604823790037
332,-307.9660165148142
333,-307.8505615900348
334,-307.830861694794
335,-307.85321806253825
336,-307.5438496609062
337,-307.48751446925195
338,-307.0293683031644
339,-307.18044293693487
340,-307.73984894924126
341,-307.8723905933762
342,-306.44573988063286
343,-306.71014124909215
344,-307.3836707717373
345,-307.6298268622858
346,-307.0436263160844
347,-307.35283623345595
348,-307.82481013281495
349,-306.592033531093
350,-306.6755138581234
351,-307.9977106875313
352,-307.4187564056194
353,-307.38889705019506
354,-305.85853666652076
355,-307.90830067211834
356,-306.90079137268816
357,-307.992616275729
358,-307.33800695913567
359,-308.1986908593368
360,-307.15223759522456
361,-307.71753457883193
362,-308.33094483235107
363,-306.7046591239344
364,-307.0535514595353
365,-307.51243962479197
366,-307.32966761940645
367,-307.2650473006309
368,-306.9431218533815
369,-307.4347363324271
370,-307.4876160369269
371,-307.6063693419305
372,-306.58156230992256
373,-307.8177089745935
374,-307.5709531707982
375,-306.8337506002626
376,-307.22895026381724
377,-307.53296767788964
378,-307.40023811929296
379,-308.48351003003216
380,-306.6544131294333
381,-307.0798378345498
382,-307.02396224569816
383,-308.23151972786434
384,-307.26731718470734
385,-307.1811335464204
386,-307.3775767232279
387,-307.3917202467508
388,-307.0345324841305
389,-306.5211401487844
390,-307.2484621438465
391,-307.8328631454775
392,-307.67783513098163
393,-307.9635837870897
394,-307.3079749476491
395,-306.49748540218195
396,-308.3929645296241
397,-307.2441150157881
398,-307.09932771518965
399,-307.79790274915564
400,-307.3743509225407
401,-307.53440592686445
402,-308.29985528465704
403,-306.8083044032241
404,-306.57151894036593
405,-307.6402058042633
406,-307.1030958219269
407,-308.5634636784492
408,-307.5786881381808
409,-307.61219064908727
410,-308.1864934093611
411,-308.21853090809185
412,-307.4489932487457
413,-307.2611782689769
414,-306.7388333705477
415,-307.8028619763761
416,-307.09798324262914
417,-307.79574945940914
418,-307.65117238315077
419,-306.6927451498697
420,-307.8230822514791
421,-307.08273416059325
422,-308.2687743710931
423,-307.1631979744257
424,-307.733754279181
425,-306.79593185019877
426,-306.3792367984058
427,-307.63684335245296
428,-308.1404029841186
429,-308.3863345973054
430,-308.0250183608647
431,-306.74777882851805
432,-307.35230793500773
433,-307.0705850701591
434,-306.31176663663695
435,-307.7833235275391
436,-306.2025382188498
437,-306.9695775604007
438,-307.2776500701607
439,-306.76282218343465
440,-308.2233755561379
441,-307.98219697476014
442,-306.6350611331033
443,-307.59084531638314
444,-307.3903903127381
445,-306.5583370457863
446,-307.4220317995375
447,-307.367113847702
448,-306.68766768606747
449,-307.61757130899804
450,-306.8407137539402
451,-307.43472793988906
452,-306.73741969733675
453,-306.72746877408423
454,-307.5178746322576
455,-307.3010352377158
456,-306.8053454886625
457,-307.1581175687057
458,-308.28908264817346
459,-307.8597921873858
460,-307.4185202919434
461,-307.38941745680165
462,-308.15118839291205
463,-307.00726647730653
464,-307.4657883963007
465,-307.1240092818667
466,-308.1408425641043
467,-307.79887437011087
468,-307.62572041948164
469,-306.56052911036136
470,-307.78585414575025
471,-307.401127507335
472,-307.9253520271041
473,-306.7947704901326
474,-307.8541465384818
475,-308.15250464806667
476,-307.702690420386
477,-306.7894597611501
478,-306.95751840899277
479,-307.04961226545447
480,-307.4274150163612
481,-308.07072993309293
482,-306.7421460050592
483,-306.82651893079645
484,-307.9729716046373
485,-307.05279446077117
486,-307.6319713904007
487,-307.5440394334467
488,-307.57415317054443
489,-307.76816264125017
490,-307.33481045487844
491,-307.25025817292993
492,-307.5528539359223
493,-307.6820234496133
494,-306.6046697703717
495,-308.3671312623276
496,-307.1708279435848
497,-306.85612109483424
498,-306.6515731949958
499,-307.6227452011114
500,-307.28048348484884
501,-307.1144944240106
502,-307.0026598145262
503,-307.2569531348305
504,-307.4723309328599
505,-307.7757277980825
506,-307.28327178603166
507,-306.7888075359677
508,-306.5552220773491
509,-307.8237740709155
510,-307.8149784488752
511,-307.81965217227037
512,-308.1102848870354
513,-308.35817082617694
514,-307.014456382689
515,-306.5004412908732
516,-308.0603426854358
517,-308.0666857013922
518,-306.52302965947837
519,-306.95646888604097
520,-306.79688848742404
521,-307.5127912910114
522,-307.72773873253885
523,-307.09314591240235
524,-307.74027303656635
525,-307.2436341429944
526,-307.9129394393153
527,-307.20288507253
528,-307.5125775059712
529,-307.2831279495945
530,-307.01997274644947
531,-307.3717435508491
532,-307.7446681681325
533,-306.3334369452068
534,-307.5244390716924
535,-307.5548791911281
536,-307.5991683533506
537,-308.4456420326723
538,-307.965088767358
539,-307.8097184392631
540,-308.0790479009525
541,-307.91917663139475
542,-306.78681574916095
543,-307.1530360899664
544,-307.49969047984024
545,-306.56360608113914
546,-308.0217151098856
547,-306.7422457547277
548,-308.2055495343348
549,-305.9834422881714
550,-306.94699139882056
551,-306.6583551319152
552,-306.8585218204058
553,-308.4031963045512
554,-306.2677880464839
555,-307.32214069416386
556,-306.98804513512727
557,-307.7936578182042
558,-307.3928813479533
559,-306.969192165205
560,-306.66430671484966
561,-306.9228741403138
562,-307.1770133754724
563,-306.93774327331573
564,-307.2924686529719
565,-306.84968918572895
566,-306.8510907100868
567,-307.60137102724093
568,-307.4221725471432
569,-308.2658195796945
570,-307.5511053603652
571,-307.08893920546427
572,-307.2726628741421
573,-307.2016602773234
574,-306.88051107235094
575,-307.10327391885517
576,-307.61270654745624
577,-307.4427278216783
578,-306.2112794731187
579,-306.9632399883307
580,-307.7687475682762
581,-307.0091236925596
582,-306.7830516778299
583,-307.3867358629925
584,-306.31500965512106
585,-306.78371507046387
586,-307.5211222280025
587,-308.13439093989797
588,-308.33077223577016
589,-307.1075824583757
590,-307.77631022423117
591,-306.9614330142136
592,-307.55401374319445
593,-308.2083495949848
594,-307.98356088130095
595,-307.31976801203
596,-307.4319176498124
597,-306.63118571188414
598,-308.0706687723185
599,-306.83908949192147
600,-306.5932057152977
601,-308.24871493002547
602,-308.654580093659
603,-306.83356028499134
604,-307.5442330520067
605,-308.0462708626716
606,-308.23604145326317
607,-306.6287236181725
608,-308.03848262515305
609,-307.4548458026828
610,-307.328494478201
611,-307.6398605141438
612,-308.2587800382434
613,-306.6486235290621
614,-307.40388519216464
615,-307.31088797310986
616,-306.4869422952324
617,-307.5715446887401
618,-308.00631309264537
619,-306.74557089965924
620,-307.97008977849197
621,-307.4697276054997
622,-307.0465600456712
623,-308.30372597804023
624,-307.15415242795
625,-306.79284808187225
626,-307.72511097856847
627,-307.52973975376653
628,-306.7053355186785
629,-307.0035892687607
630,-306.98822770438244
631,-307.6535567186818
632,-307.7535504464929
633,-306.4068214257038
634,-306.95421485631203
635,-307.2973031714918
636,-308.3564891140285
637,-307.1496594762395
638,-307.6386955301407
639,-307.7188830398507
640,-307.59958483120914
641,-307.19635967799013
642,-307.49779068011753
643,-308.25068615039515
644,-308.3352931379035
645,-307.9916474293309
646,-307.33244515302755
647,-307.04890656615595
648,-306.6119470103955
649,-307.19212635526327
650,-307.5516959655382
651,-307.9355498892429
652,-306.69349269957667
653,-308.4108247814984
654,-306.8203744018026
655,-306.59511254168575
656,-307.52633994132964
657,-306.55539851288563
658,-306.88058080573614
659,-307.2850666027508
660,-307.178251106518
661,-307.79737185635713
662,-306.8343003351063
663,-307.93121840828087
664,-308.04054338665185
665,-306.76681024456246
666,-307.2118666382208
667,-307.4074037865248
668,-306.76871290304723
669,-307.2857132253763
670,-306.55631586499027
671,-306.91259354534094
672,-307.0321953230486
673,-307.6131148686633
674,-307.2150952541608
675,-308.23199735390887
676,-306.4279581560097
677,-306.8817807886406
678,-307.2264071940711
679,-306.6039017362799
680,-308.2644172049786
681,-308.33027506740825
682,-306.92894258135743
683,-306.8100959339726
684,-307.42035471923305
685,-307.53813378145003
686,-306.55012977069026
687,-306.9380777835786
688,-307.75107929930977
689,-308.12877826562993
690,-307.60366882697593
691,-307.9813901706536
692,-306.7007745623747
693,-307.28586801462586
694,-306.65725039487984
695,-307.4402554626968
696,-307.56198445448376
697,-306.9809870333003
698,-306.78608032631683
699,-308.2150185499144
700,-307.1421856880458
701,-307.069815031614
702,-308.10475621818983
703,-307.80267060185315
704,-306.83449781571056
705,-306.7932043405062
706,-307.3528285928034
707,-306.2698198398198
708,-307.08212194083535
709,-308.110063627915
710,-306.85703945021015
711,-307.8231581119317
712,-307.5664751481666
713,-308.3707082405984
714,-306.675867345574
715,-306.8185323577556
716,-307.1235881741396
717,-307.85809315871194
718,-307.88401304691934
719,-307.2022218516281
720,-306.85533260838895
721,-306.66030178772473
722,-307.94316248409797
723,-306.39548829673095
724,-307.6791036239687
725,-307.05413593396383
726,-307.0143524119182
727,-308.0823597000596
728,-307.07163253300774
729,-306.92565077174527
730,-307.3382838489924
731,-307.0949815925436
732,-306.79201354878745
733,-307.0036241583073
734,-307.3611690292151
735,-306.6181125171043
736,-306.7467773288931
737,-308.2761970409659
738,-307.66591280186543
739,-306.3361721018256
740,-307.32301825827517
741,-307.7117709044796
742,-307.9318535413312
743,-306.625782888994
744,-307.443065494502
745,-307.8012971041886
746,-307.72504890048134
747,-307.1743222196773
748,-307.12947046392316
749,-308.0091175139117
750,-307.0221958961329
751,-307.464459387316
752,-306.53729092989255
753,-307.42057765391166
754,-307.7747450463917
755,-307.84924050658566
756,-307.8798279243295
757,-307.63675291340525
758,-306.3991201492793
759,-306.92042395755476
760,-306.73564827458523
761,-307.0559684405936
762,-308.3637665166908
763,-306.9483949243166
764,-307.1260968351393
765,-307.3855167985101
766,-307.50473263442433
767,-306.8397019931773
768,-307.0848876456277
769,-307.11998328309664
770,-307.8822151308588
771,-307.91189542809946
772,-307.5189245058476
773,-306.8448204922367
774,-306.5165835758779
775,-306.76666108552183
776,-308.0099247328114
777,-307.46429626685205
778,-306.38291381681864
779,-307.2889958740747
780,-307.03999530068126
781,-307.9232839190321
782,-306.73409142655316
783,-307.0393434051371
784,-306.03550039939086
785,-307.28169893867783
786,-306.8893493317572
787,-307.5300620589998
788,-307.4292903272483
789,-307.1492298105881
790,-307.72433298675594
791,-307.2417153202832
792,-306.76981667762567
793,-307.9040405608769
794,-306.9035266268615
795,-307.56478468424825
796,-307.509937434227
797,-307.7077898723099
798,-307.662532994293
799,-307.2327048302109
800,-307.2521450045994
801,-307.22148064869293
802,-307.0660431694821
803,-308.0227288454266
804,-306.79306698105535
805,-307.2588630132603
806,-308.0640124783554
807,-307.9832057231032
808,-307.1332752527586
809,-307.1612491517772
810,-307.4335529518423
811,-307.9116653286536
812,-306.58299815077567
813,-306.30661930568505
814,-306.7954278334923
815,-306.986850829621
816,-307.28175426254114
817,-307.1913083593024
818,-308.0085871388387
819,-307.1510790375352
820,-307.2718253209595
821,-307.4983826836731
822,-307.32688133571975
823,-307.4123527596855
824,-306.68182764730994
825,-307.2568001474202
826,-307.52343084810934
827,-307.6302479391553
828,-308.3007962937125
829,-306.4284535816614
830,-306.8532266022162
831,-306.51471918464387
832,-307.34940325334094
833,-307.625102258024
834,-307.0172456646485
835,-307.11557904771297
836,-307.2850940357677
837,-308.5059181975395
838,-307.75867835969615
839,-307.03983698579924
840,-307.0455252907747
841,-307.16042108892174
842,-306.1701106496241
843,-306.4590950174924
844,-307.23155623976675
845,-307.55211404574396
846,-307.66463696434477
847,-307.7091978464882
848,-307.44730267133116
849,-307.7562425898314
850,-307.43756105308665
851,-307.23121909674046
852,-306.710159637911
853,-307.07705547469715
854,-306.71463161343394
855,-308.074444631636
856,-307.86132384266966
857,-307.4881593616225
858,-306.45643468784795
859,-307.4341379969255
860,-307.14439488378434
861,-306.0318477544789
862,-307.5270953744005
863,-307.2082536498012
864,-307.756576550534
865,-307.7999090171615
866,-306.87653518744474
867,-307.07955259047253
868,-308.1164099773141
869,-306.76481246751496
870,-307.07744657107446
871,-307.06942891331767
872,-307.38863145553205
873,-306.54582183238256
874,-307.9379226754789
875,-306.28146931288575
876,-307.8239112875653
877,-306.8545921496973
878,-306.931884065157
879,-306.8989317414462
880,-306.81380675983655
881,-307.70560782698107
882,-307.8987493651851
883,-307.7340758108125
884,-307.92998661464867
885,-306.58265454608517
886,-307.0471268117096
887,-307.39180520606413
888,-307.2774589858431
889,-307.536651517737
890,-307.83993421920724
891,-306.84150815245584
892,-307.3846312510694
893,-307.8135303966971
894,-306.9328513963851
895,-307.78643129398506
896,-306.9888606861047
897,-307.10501562657083
898,-307.82473687163116
899,-307.12215925008064
900,-307.2597701641499
901,-307.1356995629966
902,-306.5056517954773
903,-307.6587242708545
904,-307.7163257797822
905,-308.1777945808953
906,-306.8737481743077
907,-307.7653100013338
908,-307.56305083679274
909,-308.12669200528063
910,-307.57961963993534
911,-307.50211828342384
912,-307.71217806634195
913,-307.90766417442126
914,-307.43730701665623
915,-307.5416148828006
916,-306.8015926899064
917,-307.2261270520828
918,-307.24246106841264
919,-306.76679587501445
920,-306.638470601992
921,-307.3806046201875
922,-307.21431479723196
923,-306.89274992861465
924,-307.52367532866975
925,-307.53373236350586
926,-307.3239781725434
927,-307.2920658383517
928,-307.64185305374525
929,-307.668248465914
930,-306.80662970430404
931,-307.4175810676307
932,-307.4620902838796
933,-308.17011752485655
934,-307.70552220244343
935,-307.5270444459096
936,-307.2135865064313
937,-307.83038295002
938,-307.43880465666285
939,-308.2094839017782
940,-307.30140342607933
941,-307.3247155866686
942,-306.7259865922521
943,-306.6978459019728
944,-307.78528341525447
945,-307.40878113919604
946,-307.94577251332447
947,-306.7077849344256
948,-307.0223342255531
949,-306.6377943534659
950,-306.94398213611134
951,-306.85917017461014
952,-306.738758845254
953,-307.7776411923992
954,-307.9118401060244
955,-307.0842228299264
956,-306.9530003820127
957,-307.23081898221164
958,-306.45701773458353
959,-308.3398148378471
960,-307.7811517463534
961,-308.0433789705355
962,-306.8174881118864
963,-307.461624884823
964,-308.03218525196075
965,-307.23193286090583
966,-307.20003032230665
967,-306.44563670526253
968,-307.9758491287723
969,-306.6249941285719
970,-308.1656437986324
971,-307.32785460526617
972,-307.6255403373142
973,-306.8689291854941
974,-307.1688664788204
975,-307.46566163782927
976,-306.7237198514051
977,-307.9121713984163
978,-308.05022442860155
979,-308.2479725751894
980,-307.58018538192147
981,-307.4821703315567
982,-308.0450595161525
983,-307.43960382215937
984,-307.12628688839345
985,-306.824452143389
986,-307.7668629164588
987,-306.46759778230023
988,-307.20767458185946
989,-307.55342341710576
990,-307.5009667842163
991,-307.1140942566222
992,-306.90175997334353
993,-307.5442497202952
994,-306.66468027961037
995,-307.505126917921
996,-307.4680777997863
997,-306.9105260941
998,-306.74752633777314
999,-306.7129651203595
1000,-307.5929531463675
1001,-306.80796697870056
1002,-308.60660606213054
1003,-307.7714025603869
1004,-307.74535406728
1005,-307.7390361621718
1006,-306.8471437059242
1007,-307.98912575258515
1008,-307.19340959978007
1009,-306.4791084662633
1010,-307.97137764975025
1011,-307.96527740182574
1012,-306.81982257613174
1013,-306.784070558797
1014,-306.33669307445194
1015,-307.62211903767843
1016,-306.6515754457634
1017,-308.38550853001203
1018,-307.6591578156048
1019,-307.936306598435
1020,-306.2410426581772
1021,-307.8252403413666
1022,-306.70314797172546
1023,-307.19905920814455
1024,-307.4000091375914
1025,-307.5449461415722
1026,-307.87020949281936
1027,-307.1155055281476
1028,-307.12196176592784
1029,-308.34650183922304
1030,-307.85357630990677
1031,-306.61808951196275
1032,-307.3897464931901
1033,-306.6410197228256
1034,-308.29639085641344
1035,-306.82096412552016
1036,-307.86955716809473
1037,-307.7536881927651
1038,-307.6500491235608
1039,-306.5527980925016
1040,-306.58670875682935
1041,-306.52319133266553
1042,-306.55837505849667
1043,-307.2415667801869
1044,-307.9865615159894
1045,-307.738156478958
1046,-307.1598730579405
1047,-307.6771475050182
1048,-307.1208180198884
1049,-307.6785789941972
1050,-308.7047128352759
1051,-307.42947893462406
1052,-306.86800144124754
1053,-306.5045486736068
1054,-307.0001787270381
1055,-307.1221018050181
1056,-306.8102008728723
1057,-307.7392433635041
1058,-307.28078399255674
1059,-308.4826633642625
1060,-306.80816290501275
1061,-307.5813728231513
1062,-306.6045541903777
1063,-306.7135903358823
1064,-307.4280142832754
1065,-307.1233471897874
1066,-308.19021295577323
1067,-308.06318828763784
1068,-307.4979703467741
1069,-307.09166837979853
1070,-307.33540291406973
1071,-306.75223472260467
1072,-306.68430477674127
1073,-307.09675564235533
1074,-306.5045928282754
1075,-307.88383319125404
1076,-306.616126110235
1077,-306.5274399085157
1078,-307.30528410214316
1079,-306.78572828353134
1080,-307.959994235772
1081,-308.23982608518094
1082,-306.3553067581726
1083,-307.8296063855067
1084,-307.7140210412448
1085,-307.08824531260865
1086,-307.5756428151709
1087,-307.0514121497601
1088,-307.0505756960328
1089,-307.12478199461583
1090,-308.04554935410863
1091,-307.715456063378
1092,-306.95788512536706
1093,-307.7135652159135
1094,-306.4561776002942
1095,-307.4190090438122
1096,-307.7790528567972
1097,-307.46362017668065
1098,-307.8796999763649
1099,-306.8394902102844
1100,-307.60457939247345
1101,-307.8090337570522
1102,-307.18773069660494
1103,-307.27314355308283
1104,-306.9579556760046
1105,-307.1606168177523
1106,-307.59899208434297
1107,-307.07238324933815
1108,-308.06417870744065
1109,-307.20429081155527
1110,-307.5640666581293
1111,-307.10894507158474
1112,-307.652264321224
1113,-306.89905990329345
1114,-307.19123466445615
1115,-307.11264496004
1116,-306.59144493501276
1117,-307.2148533426341
1118,-307.06360386075386
1119,-306.42808739301813
1120,-307.04687319252184
1121,-307.61722195123104
1122,-307.74981348367385
1123,-307.81763963611996
1124,-307.1563536558819
1125,-307.712885749018
1126,-308.02550044034126
1127,-307.961385646558
1128,-307.3667557642456
1129,-307.83253724111904
1130,-307.1601722178886
1131,-306.78995695455285
1132,-307.69181557670015
1133,-306.1459946060619
1134,-307.20568476481446
1135,-306.9615028087282
1136,-308.0219497675628
1137,-307.18760586243616
1138,-308.0729844032098
1139,-306.67292839771306
1140,-306.88878831601585
1141,-307.00954422857933
1142,-307.401709966412
1143,-306.9144214003494
1144,-306.28874466634494
1145,-307.44013476015095
1146,-307.2452119154036
1147,-307.84629836557605
1148,-307.2955695793627
1149,-307.1611217654518
1150,-308.0649328095616
1151,-307.1440508734782
1152,-306.67753397198175
1153,-307.4681876910284
1154,-307.88063293299194
1155,-307.7123438438951
1156,-306.55558142967203
1157,-307.3512562486744
1158,-306.89797078776564
1159,-307.1521134311936
1160,-306.9253758401079
1161,-307.46562643254686
1162,-307.010038173645
1163,-306.930413491418
1164,-306.89381567396805
1165,-306.82477315004064
1166,-306.98249129179493
1167,-307.06996935094054
1168,-307.67540277829494
1169,-307.1411809855289
1170,-307.5789673369036
1171,-308.3863663370402
1172,-307.4836528533054
1173,-306.86907984286495
1174,-306.7317080068389
1175,-307.1225697175946
1176,-307.60414922196395
1177,-307.3426271964869
1178,-307.20702882616774
1179,-307.2897950489592
1180,-306.7462623389759
1181,-307.29865056331187
1182,-307.63779724387814
1183,-307.4348271980687
1184,-306.730030865319
1185,-307.1851265104157
1186,-308.04860447783
1187,-306.94328835336165
1188,-307.4426125284305
1189,-308.28021890994097
1190,-307.7479520960872
1191,-307.86085118425405
1192,-307.42834409425427
1193,-307.6961111528699
1194,-306.8908409439793
1195,-306.9806916085302
1196,-306.76143263451837
1197,-306.4549932372851
1198,-307.6993784122223
1199,-306.9578033383836
1200,-306.59344884781234
1201,-307.1118021265298
1202,-307.2381364167769
1203,-307.1078509975401
1204,-306.63020426166
1205,-306.6662598812446
1206,-307.91650132709003
1207,-307.00189587466707
1208,-307.28936132200243
1209,-307.18908908848834
1210,-307.0406480544928
1211,-307.1115067288826
1212,-307.86082742987116
1213,-307.37821919879246
1214,-307.57558414851786
1215,-306.84553256823256
1216,-308.0243749457264
1217,-307.17094375868794
1218,-307.8206482207203
1219,-307.243970278859
1220,-307.9058887435915
1221,-307.6089307336094
1222,-307.01948690286974
1223,-307.83409627796226
1224,-306.98286150191245
1225,-306.81010830502265
1226,-308.1440804688303
1227,-307.62462960917367
1228,-307.1086460387055
1229,-306.8695504103683
1230,-307.8645868650917
1231,-307.359646417269
1232,-307.96650436439495
1233,-306.94041390666666
1234,-306.94724711886244
1235,-306.98275061310534
1236,-308.10819383834155
1237,-307.6963652770171
1238,-307.70241003908933
1239,-307.46595298680427
1240,-307.4343096081882
1241,-306.2698504841501
1242,-307.26811509443144
1243,-307.3394991031203
1244,-307.0283931852481
1245,-306.71954062555017
1246,-307.7139278288105
1247,-307.91621562323843
1248,-307.71416467562597
1249,-307.0983576136271
1250,-307.72761901545874
1251,-306.6896616756748
1252,-308.1253612958693
1253,-307.3182676344512
