,sell_money
6158,1496976524.7437685
6159,1551951567.460036
6160,1496895576.4346304
6161,1496808765.855479
6162,1607897873.5863264
6163,1552491932.613275
6164,1552534026.4472492
6165,1552181393.266456
6166,1552330169.1429887
6167,1552223143.956007
6168,1496744535.9139202
6169,1552529210.3503418
6170,1496567527.910248
6171,1607423248.7918065
6172,1496943090.816911
6173,1608123217.717979
6174,1496479896.733793
6175,1496807165.7828639
6176,1496703318.2201295
6177,1552285568.4178321
6178,1496964156.5179286
6179,1552232100.1464224
6180,1496850380.1969926
6181,1497147860.5052996
6182,1496701062.8298967
6183,1497038791.5956738
6184,1497074977.7213278
6185,1552394707.8976023
6186,1497002151.1145124
6187,1497011665.482305
6188,1552262619.1639462
6189,1552245876.0638456
6190,1496759649.1747758
6191,1497009810.7148592
6192,1496785837.4025133
6193,1496527736.078014
6194,1497028633.8541877
6195,1496559161.6828494
6196,1496990769.7348752
6197,1496998667.8352044
6198,1496938520.018966
6199,1497191332.397618
6200,1497164955.8775718
6201,1552307793.2868714
6202,1496607581.566739
6203,1496546996.7941093
6204,1552107579.8714182
6205,1551982074.410216
6206,1552211146.9122238
6207,1496723491.6542969
6208,1607829129.9301891
6209,1496440809.4378576
6210,1607821684.8838966
6211,1552756755.1780727
6212,1552221732.1743333
6213,1552452375.6506786
6214,1496537061.0431972
6215,1552153304.498614
6216,1497080445.9751735
6217,1663079997.6750133
6218,1497031085.749611
6219,1496943623.3062263
6220,1496806262.016059
6221,1552065800.2458327
6222,1496769641.1743863
6223,1496797340.1746922
6224,1552685110.1663375
6225,1552566140.9218361
6226,1496924095.91159
6227,1496891453.4493015
6228,1496893257.1349874
6229,1497052458.9546041
6230,1552300575.0380864
6231,1496860193.4256737
6232,1552705658.253202
6233,1552295145.4217265
6234,1552326793.4809854
6235,1497141397.753219
6236,1496628104.5532718
6237,1552214136.2381618
6238,1551991627.6057358
6239,1496980349.0894196
6240,1607856959.8429754
6241,1496981499.311709
6242,1551991796.0947435
6243,1607899007.4778726
6244,1497081417.8412511
6245,1497076477.994413
6246,1496818771.4732082
6247,1496964252.917229
6248,1496595817.207228
6249,1496721732.7376583
6250,1552552397.4577677
6251,1607869666.1625113
6252,1496820244.4735901
6253,1496851768.5132964
6254,1497114775.6779444
6255,1496651753.56113
6256,1552414036.1616235
6257,1497147191.4977741
6258,1552109410.2350583
6259,1552373043.232605
6260,1552100253.4531038
6261,1497102638.158021
6262,1496732169.511855
6263,1496752588.3144917
6264,1552480830.9018214
6265,1552001553.50239
6266,1552380046.1156373
6267,1496640926.6266167
6268,1497007315.5038
6269,1552241216.1905067
6270,1497166678.6448734
6271,1496995023.2750182
6272,1496913159.225937
6273,1497011558.8496342
6274,1496949135.3457832
6275,1497129042.0502882
6276,1663327078.6093924
6277,1551902649.5472498
6278,1552550485.0548537
6279,1552548032.786609
6280,1552398317.6546957
6281,1552208294.83769
6282,1497079544.314789
6283,1552004778.1352015
6284,1663198788.3282042
6285,1552735819.6293576
6286,1552416861.2090178
6287,1496918162.9740906
6288,1552048867.3992357
6289,1552298701.9695446
6290,1552111346.189266
6291,1496867279.78732
6292,1496959277.2254417
6293,1496897137.8149436
6294,1496912042.9697008
6295,1552186464.9778154
6296,1551828269.7824688
6297,1496775622.3379922
6298,1496983207.318213
6299,1552592632.762157
6300,1496510758.902741
6301,1497080672.4226446
6302,1552365444.297624
6303,1496743994.9148011
6304,1496805243.1536405
6305,1552319389.7452695
6306,1552214484.718912
6307,1552080260.7468686
6308,1496911993.869826
6309,1552672592.4571292
6310,1552215561.441855
6311,1496951036.9980586
6312,1552392252.897738
6313,1497154212.797677
6314,1552556955.104612
6315,1496890617.041435
6316,1552532875.3529413
6317,1607439441.2981646
6318,1496898931.4689672
6319,1552479450.0341394
6320,1552333467.6461284
6321,1552377581.8731887
6322,1552647651.4574711
6323,1552372895.9326193
6324,1552567103.7823582
6325,1497067983.0505042
6326,1496695061.8231235
6327,1497213270.2775965
6328,1552412688.3175013
6329,1496775160.797716
6330,1663428603.3771634
6331,1496578916.98729
6332,1497005736.2935023
6333,1552305051.9713113
6334,1607704062.4422526
6335,1496948005.6956215
6336,1607692846.3978057
6337,1496912455.8226438
6338,1496926722.6779106
6339,1552063989.993154
6340,1551796237.3798351
6341,1607929433.5337005
6342,1552641979.1936748
6343,1496977531.357884
6344,1552359377.0111241
6345,1552394473.822855
6346,1497041744.141793
6347,1552449937.2056532
6348,1496804735.9065318
6349,1496986511.7531564
6350,1552332664.2620542
6351,1497104958.181711
6352,1496906935.4332862
6353,1497179785.6823769
6354,1497041253.3375456
6355,1496903057.7255654
6356,1496971523.439466
6357,1607951897.9974527
6358,1552351648.6709924
6359,1497180638.4175978
6360,1552284714.0778646
6361,1552235676.9750676
6362,1497077292.7377875
6363,1496961583.678032
6364,1552438738.977444
6365,1497089225.6424658
6366,1552726365.845802
6367,1496832769.0262918
6368,1496838273.9378517
6369,1497006971.2794518
6370,1552272273.3296845
6371,1552074480.4945917
6372,1496702103.0761664
6373,1496898756.5099115
6374,1552408779.957297
6375,1497166947.5369544
6376,1552564999.0213661
6377,1551713181.8632102
6378,1496938215.2555475
6379,1552072964.9799218
6380,1607788847.420652
6381,1552253607.3958354
6382,1607830985.5303042
6383,1496770666.0350163
6384,1551974147.4315288
6385,1497118151.9570627
6386,1496870700.25151
6387,1497078962.1375532
6388,1552357755.237825
6389,1552316937.606808
6390,1552636035.5895677
6391,1496804877.722656
6392,1496893022.9417837
6393,1608114824.8985991
6394,1497035007.8178186
6395,1552345637.7040524
6396,1497129279.8178124
6397,1552276925.8864195
6398,1496868382.113493
6399,1552339539.8111951
6400,1552351255.6456025
6401,1497144284.8331287
6402,1552757134.637027
6403,1497040100.3941987
6404,1496691898.6787946
6405,1552126672.7183106
6406,1497091986.9784527
6407,1552112326.568062
6408,1497085634.303163
6409,1497021823.0782697
6410,1608094340.6181448
6411,1552436493.8789005
6412,1496861411.5780826
6413,1552212609.3383567
6414,1497100157.218686
6415,1607831233.8538303
6416,1496788057.0475738
6417,1497165626.1414862
6418,1607768208.2157822
6419,1496837001.4465163
6420,1552575398.4873557
6421,1551941008.366941
6422,1496888888.7773342
6423,1552050247.294341
6424,1552319746.387424
6425,1552561549.7835345
6426,1552033375.4158745
6427,1496835696.27195
6428,1497043267.5104125
6429,1496895048.070949
6430,1552180676.4328854
6431,1497106816.9421496
6432,1608086151.1880467
6433,1552337067.9256446
6434,1552291258.2608967
6435,1496822290.9482176
6436,1496789638.3304894
6437,1496740707.303612
6438,1496572779.6344752
6439,1496918498.308459
6440,1497059705.5261848
6441,1496675199.0702987
6442,1496768845.0387115
6443,1497135083.846117
6444,1496778611.1390026
6445,1496864776.0308297
6446,1497004145.2778552
6447,1552244878.4462678
6448,1497120158.0547915
6449,1552705323.5336745
6450,1497092760.3102834
6451,1496902438.8905659
6452,1497082264.2475233
6453,1496882027.3220308
6454,1552228379.0459192
6455,1552487075.8343077
6456,1496729898.7037144
6457,1607730989.1039178
6458,1607915849.7944522
6459,1552116666.0783215
6460,1552115386.8868668
6461,1497000923.7898452
6462,1497064488.0919485
6463,1552450053.4176254
6464,1497120022.4101365
6465,1552092900.0182824
6466,1496944996.766685
6467,1552547497.363325
6468,1497052349.0624697
6469,1607569544.7331429
6470,1607880340.849629
6471,1552142567.7769182
6472,1552313290.951487
6473,1552726271.6250222
6474,1552455100.8975396
6475,1496900277.4178226
6476,1496995749.9614055
6477,1496838204.266635
6478,1497158769.2776613
6479,1552296851.5982032
6480,1552694955.1007733
6481,1607724467.4717174
6482,1552463616.7331562
6483,1496929236.5979123
6484,1496677298.842139
6485,1552063863.850759
6486,1497096952.3776968
6487,1497105569.4034982
6488,1552458292.3974814
6489,1496900897.5511212
6490,1496786247.3823276
6491,1496946587.6068907
6492,1497163905.1375906
6493,1552178214.3768768
6494,1551905702.0612054
6495,1496679145.0495124
6496,1497051313.1816587
6497,1496581995.2481382
6498,1551807060.1324935
6499,1607824249.3907068
6500,1496962155.7416348
6501,1496844439.1527963
6502,1552192504.277617
6503,1552524126.8691072
6504,1497049070.057805
6505,1497084607.098362
6506,1496860950.8219233
6507,1607607549.8779588
6508,1497024128.4499965
6509,1552166964.6670175
6510,1552406896.1225204
6511,1496892215.0018556
6512,1496868170.1820562
6513,1496538350.5672116
6514,1497050256.4772878
6515,1496866949.5297735
6516,1497052097.1217442
6517,1496874452.0103002
6518,1552723668.077401
6519,1607813226.7289853
6520,1551974569.747631
6521,1552505449.285158
6522,1552688178.5976188
6523,1607919325.0575073
6524,1497077074.8973942
6525,1496974115.0147407
6526,1496605197.254856
6527,1607220468.5464137
6528,1496813145.5747273
6529,1496865628.4542453
6530,1552303574.2944849
6531,1497031675.8196392
6532,1552492557.8612025
6533,1552555685.0700576
6534,1496818065.6558719
6535,1552656455.406342
6536,1496875916.206886
6537,1607806802.906745
6538,1663355681.3355844
6539,1497155480.5949574
6540,1608038258.598284
6541,1552342901.2485628
6542,1496778117.6352422
6543,1552630577.142355
6544,1496915031.7707844
6545,1552441561.7072237
6546,1496692666.023979
6547,1607612087.4214523
6548,1552774985.6523552
6549,1497070104.553471
6550,1496838961.3382027
6551,1496660767.935219
6552,1497151433.737629
6553,1496962301.7297525
6554,1497026336.758117
6555,1497075269.9037712
6556,1496438679.5708477
6557,1552275139.642931
6558,1496826923.0350578
6559,1496971745.577011
6560,1607712487.4147425
6561,1607577434.7345426
6562,1497024834.3836918
6563,1497121122.9185438
6564,1552336877.9178257
6565,1496838629.1779003
6566,1552353680.0229897
6567,1552419270.8005939
6568,1496959276.0636606
6569,1607995275.5831602
6570,1497088481.238324
6571,1552167668.7141845
6572,1496940815.3943725
6573,1552336134.3950167
6574,1497118059.078616
6575,1552392142.7906814
6576,1497053178.3938358
6577,1496996165.1823826
6578,1552306191.4347963
6579,1497147713.678001
6580,1496946412.8500874
6581,1497156865.8024592
6582,1496730559.5498633
6583,1552016570.17475
6584,1496987394.1587358
6585,1552576231.6145456
6586,1552094413.9028509
6587,1496881581.155034
6588,1497004106.7680905
6589,1496812358.1744876
6590,1497080425.3177419
6591,1496909648.0060344
6592,1496839777.1014862
6593,1607801975.4492373
6594,1496616814.7715757
6595,1496886277.7941334
6596,1496934961.6577573
6597,1496881667.642447
6598,1496979770.317641
6599,1497134300.6346998
6600,1496622028.421421
6601,1497113332.137807
6602,1552065137.9473107
6603,1497168410.717143
6604,1552225686.731707
6605,1607792824.4918575
6606,1496879725.3497882
6607,1552606258.3566
6608,1552062163.0904403
6609,1607524541.41828
6610,1552605503.142193
6611,1496922089.8471885
6612,1496836351.4270983
6613,1496920844.0740144
6614,1497065973.0745828
6615,1551963069.8843255
6616,1496988201.459456
6617,1552421762.2490084
6618,1497029853.3906803
6619,1552410335.0381105
6620,1497044026.2602217
6621,1497028488.3551228
6622,1552579022.9983816
6623,1497010095.7557907
6624,1552090104.4957304
6625,1552596923.841773
6626,1497008712.2688723
6627,1496967143.4026546
6628,1497162766.0177271
6629,1552651677.6576903
6630,1496705242.3978446
6631,1552383229.8907447
6632,1607930325.0623865
6633,1552581457.3415627
6634,1497125295.388025
6635,1552280791.8941948
6636,1496911623.7294316
6637,1496950495.0975368
6638,1552397727.5526385
6639,1607805147.3094368
6640,1497126413.3943532
6641,1496722799.1139317
6642,1607936397.5186126
6643,1497065628.7867131
6644,1552430777.774813
6645,1496940280.97968
6646,1552317518.6944401
6647,1552712468.6864326
6648,1552634233.3343766
6649,1496975484.2066195
6650,1551925513.5823135
6651,1496990607.0064223
6652,1496973914.5792983
6653,1552363398.6889596
6654,1496753412.582922
6655,1496729906.23427
6656,1552130563.7339418
6657,1552636907.9394548
6658,1607928134.789341
6659,1552312535.3301313
6660,1497053921.193246
6661,1552239875.957594
6662,1496878280.17939
6663,1663361826.3062098
6664,1496957087.3655968
6665,1552253822.7687397
6666,1496879520.4421399
6667,1552547561.1388838
6668,1496927638.1469631
6669,1496931039.645192
6670,1607465338.9026682
6671,1552342703.9744234
6672,1496810298.966947
6673,1551949659.9756858
6674,1496978937.2223773
6675,1496846850.078733
6676,1663187684.7262645
6677,1552640427.365589
6678,1552357578.4780078
6679,1496736524.3268752
6680,1497150347.73382
6681,1552221817.0640662
6682,1663495047.1022983
6683,1497111692.1976573
6684,1552135203.969303
6685,1552505450.8340995
6686,1497106902.5413144
6687,1496960258.2944095
6688,1496988362.6220236
6689,1551839426.1781204
6690,1552060188.6667256
6691,1552447472.966546
6692,1497044907.982736
6693,1552191684.6270301
6694,1552373633.2466094
6695,1552582244.2116733
6696,1552569222.5455358
6697,1496631161.07169
6698,1496989456.9091005
6699,1496915342.4898887
6700,1497009273.8954887
6701,1552300710.0740988
6702,1496866888.6341105
6703,1663225594.07955
6704,1607476110.89808
6705,1552379137.645119
6706,1496986527.5506494
6707,1552074016.157929
6708,1496992509.3614445
6709,1552020773.3660245
6710,1497179972.1307013
6711,1497125469.6578693
6712,1496952056.4776244
6713,1552499303.2772508
6714,1663486159.071204
6715,1607606688.515062
6716,1496926489.7624407
6717,1496821815.7594132
6718,1552024023.610184
6719,1552279462.0982955
6720,1497098220.174813
6721,1497105206.406392
6722,1497204717.0575461
6723,1496834526.8068547
6724,1608063406.657071
6725,1552472217.566298
6726,1497065981.1699355
6727,1551989555.3552067
6728,1496994165.6544385
6729,1496724968.0467622
6730,1497058078.5188007
6731,1497086899.7758672
6732,1496958029.854819
6733,1496668203.567295
6734,1552376186.5942214
6735,1552555807.2067826
6736,1497111053.113991
6737,1552304630.0548692
6738,1496828641.5349026
6739,1607784368.013977
6740,1496899757.0436654
6741,1496852318.7471986
6742,1497008817.96332
6743,1496877535.3146043
6744,1496872813.3811684
6745,1552118285.7344599
6746,1496693409.3531847
6747,1551899947.5671847
6748,1497059352.614205
6749,1552376176.6266859
6750,1552817360.6971986
6751,1552381171.2867494
6752,1552505026.4812052
6753,1497041174.8332875
6754,1552743261.481144
6755,1496822838.0901756
6756,1497005952.0430303
6757,1496742101.0696688
6758,1496919673.1653404
6759,1552353839.5612907
6760,1497122515.029816
6761,1497034330.237755
6762,1607622503.9374952
6763,1497051317.9067316
6764,1552535851.950201
6765,1497116652.5451207
6766,1496693576.2378504
6767,1497005117.3427057
6768,1497126039.9208896
6769,1552579422.0977044
6770,1552403046.682685
6771,1552558584.0575159
6772,1552509611.7178202
6773,1552794177.904424
6774,1496945067.6299832
6775,1496949465.7974403
6776,1607705662.200544
6777,1496949748.7767632
6778,1552341138.8671463
6779,1607888108.7509258
6780,1496824950.9947479
6781,1552722144.1771994
6782,1496779835.1182044
6783,1552179889.5547285
6784,1496987194.3234825
6785,1497084127.4576783
6786,1552316179.9166393
6787,1497093871.6947708
6788,1552185996.1214485
6789,1552254762.1466854
6790,1497066817.3570457
6791,1607442231.8383265
6792,1496683333.0469017
6793,1552422696.8187041
6794,1552253845.2992706
6795,1552302037.4027154
6796,1551913245.6219308
6797,1497145443.5931594
6798,1552510388.5150118
6799,1497027363.6197875
6800,1552149063.15739
6801,1497031290.249623
6802,1607887567.1773748
6803,1496949271.0582495
6804,1497010459.4224665
6805,1552345147.9305232
6806,1497094982.769884
6807,1552504830.080921
6808,1497183026.2822018
6809,1496928031.5345368
6810,1496849576.813676
6811,1552626256.9583192
6812,1496996768.7380464
6813,1497161205.8297253
6814,1496892558.9531872
6815,1552446675.3374956
6816,1497090218.4170818
6817,1496652165.2981718
6818,1496954169.5778618
6819,1497123338.7734375
6820,1552584850.7570188
6821,1496896958.2576556
6822,1552277869.5375977
6823,1496936476.4419322
6824,1552594840.664564
6825,1552182941.1707115
6826,1497119373.0981264
6827,1497019607.3821225
6828,1552331447.5133612
6829,1496912279.9621248
6830,1497181905.1975665
6831,1497035813.113456
6832,1552089808.323346
6833,1552543000.9105458
6834,1663452505.257308
6835,1607340152.9387503
6836,1496969382.3631434
6837,1552358804.177616
6838,1552179290.308889
6839,1496861781.2175744
6840,1497066363.078135
6841,1496997328.5337923
6842,1607767458.7574384
6843,1552366652.157718
6844,1496997739.9869626
6845,1552632657.5655317
6846,1497004614.9182122
6847,1497059566.7067087
6848,1608082346.8774884
6849,1496821080.3657281
6850,1552382807.3354478
6851,1496910598.2932613
6852,1607780195.2977443
6853,1552727793.7247732
6854,1552169319.25789
6855,1552626705.3980331
6856,1497088104.55806
6857,1496834245.0064797
6858,1552187065.5705357
6859,1607394457.4828343
6860,1551714462.086962
6861,1607937094.60644
6862,1552064042.3189063
6863,1551919746.3690777
6864,1552567146.221958
6865,1496799180.5732372
6866,1496779442.31823
6867,1497059145.3775835
6868,1497170742.3614917
6869,1496986632.6971347
6870,1497015418.165355
6871,1496795485.4666343
6872,1552748778.834308
6873,1496890493.9664392
6874,1496900917.291392
6875,1552569398.381451
6876,1496581787.2238967
6877,1496960023.958481
6878,1552336682.7099464
6879,1496855744.9096124
6880,1552690350.0093384
6881,1496791950.3215165
6882,1496914412.6096501
6883,1496976131.3095384
6884,1552355982.0296035
6885,1496726673.8497436
6886,1552627935.308719
6887,1552356401.0740983
6888,1552087518.9191823
6889,1552177311.806871
6890,1496993095.1269674
6891,1497140348.5626442
6892,1552196119.5111072
6893,1497001236.8376272
6894,1496915613.2092538
6895,1496996621.437511
6896,1607325000.9133983
6897,1607963048.9986222
6898,1552440125.3978012
6899,1496645497.5179994
6900,1496881836.4747753
6901,1496958775.86166
6902,1497077412.5032172
6903,1608253961.2528565
6904,1496986212.2381165
6905,1552641131.6810024
6906,1497041470.9508078
6907,1496730541.2220495
6908,1497153743.9972491
6909,1552339539.1378052
6910,1607657378.8659244
6911,1496711354.8081572
6912,1552738997.8009424
6913,1497086103.7820194
6914,1496877900.815563
6915,1552005916.062605
6916,1496848970.6831465
6917,1496969853.6909158
6918,1497059145.3775835
6919,1552247622.1372201
6920,1552549379.612973
6921,1552425772.769464
6922,1552402911.8094664
6923,1552480143.763645
6924,1497123907.3467064
6925,1608060013.0927706
6926,1497133830.6893194
6927,1497074829.3977954
6928,1496896517.3540118
6929,1496969551.9093442
6930,1552409615.8498623
6931,1497149837.2894697
6932,1552549722.4699545
6933,1496853486.309728
6934,1497097138.9575586
6935,1552485119.1936958
6936,1496920425.5277963
6937,1497004424.2025723
6938,1552106255.4788613
6939,1497096639.7422876
6940,1552579217.3508816
6941,1552369278.3678355
6942,1496936219.634932
6943,1552262623.0938334
6944,1497137092.402592
6945,1497140413.1721158
6946,1496989448.3019593
6947,1497077138.1078737
6948,1551999985.6679037
6949,1497035989.9036405
6950,1496990381.6024008
6951,1552027642.0688074
6952,1496940830.0703833
6953,1552374665.2777536
6954,1497076795.5999727
6955,1497112911.0698676
6956,1496968972.0914915
6957,1497143945.2893994
6958,1497023177.9988122
6959,1497131444.4298458
6960,1552706477.4691012
6961,1552311173.3692358
6962,1497185284.4696736
6963,1552668870.0470698
6964,1552549110.2477324
6965,1552381946.1096082
6966,1607670948.7625043
6967,1608258199.4339058
6968,1607778510.4695404
6969,1496853272.1627607
6970,1497059217.4543161
6971,1496937708.2088606
6972,1496840637.4536946
6973,1496875445.9188733
6974,1497169919.2446978
6975,1496814648.4980175
6976,1552557371.292818
6977,1496954238.3179038
6978,1497086965.4376023
6979,1496946106.482142
6980,1552302210.5862343
6981,1497006155.7267623
6982,1552306907.0820684
6983,1496886301.7573347
6984,1496895556.5013313
6985,1552629680.9133646
6986,1552230452.86679
6987,1496671176.6224895
6988,1497084195.2670887
6989,1552471857.9260323
6990,1607677762.6820064
6991,1497175945.649686
6992,1552236837.5744603
6993,1552155816.1495416
6994,1496943921.7099638
6995,1496918566.4694834
6996,1496928170.4294457
6997,1552204115.7849267
6998,1608097915.7893257
6999,1552252397.9314654
7000,1496930330.5945063
7001,1497106568.6615667
7002,1552176969.0380208
7003,1497162364.589756
7004,1496890852.8833425
7005,1496607878.1150239
7006,1552709035.346366
7007,1497047000.5416322
7008,1552593200.286822
7009,1497109395.076463
7010,1496867195.498269
7011,1496888365.7576754
7012,1496995842.9260085
7013,1497008729.7589521
7014,1497058808.7661328
7015,1552375568.7174885
7016,1552119228.63026
7017,1552291313.1178176
7018,1552390103.9463627
7019,1607722474.529901
7020,1497009780.237578
7021,1497173785.5307908
7022,1496904143.7663276
7023,1552438721.1931062
7024,1552459577.8866582
7025,1496773927.5203726
7026,1552297589.290242
7027,1497079363.8269513
7028,1663591978.717157
7029,1552738172.2170842
7030,1552472934.7207277
7031,1607918923.6297667
7032,1552300998.9184604
7033,1497056335.926755
7034,1496493910.3899705
7035,1496925925.7583053
7036,1497119880.2771297
7037,1496945057.8099995
7038,1496517288.7905753
7039,1497092426.549503
7040,1552349930.3580422
7041,1497008439.8127215
7042,1552052689.9145637
7043,1497135607.1784308
7044,1552434551.848874
7045,1607794385.1980944
7046,1496810407.337081
7047,1551966269.5785682
7048,1496618693.18499
7049,1497107605.5381632
7050,1552584252.6067784
7051,1497148854.1556213
7052,1552104459.4061007
7053,1496970798.8149314
7054,1497099332.513854
7055,1552474253.326193
7056,1497130459.8224344
7057,1497017587.3987699
7058,1552219252.1572003
7059,1552603039.1978357
7060,1497072118.875289
7061,1552333126.6779428
7062,1496895022.7871153
7063,1552406344.5984285
7064,1497043599.3868368
7065,1607520927.6580858
7066,1552308955.066813
7067,1552636627.80928
7068,1552450157.4902375
7069,1496964317.3337991
7070,1496971177.883513
7071,1497108750.46519
7072,1552631776.7294202
7073,1552407320.9894652
7074,1496925244.7725105
7075,1552385657.6315122
7076,1552356688.553814
7077,1496824938.6942308
7078,1496976639.342289
7079,1552629072.0180087
7080,1496925939.5817578
7081,1552727596.1331804
7082,1497111859.1373758
7083,1496754294.0567641
7084,1496720453.1404417
7085,1496657265.9868045
7086,1496833254.9865003
7087,1552482842.3980508
7088,1552243921.601822
7089,1607648049.13086
7090,1552279000.7037373
7091,1552299581.613295
7092,1552278036.250146
7093,1497028674.591564
7094,1496877612.8581882
7095,1551914874.4302022
7096,1551835244.3315182
7097,1497021015.5101063
7098,1552320262.4777067
7099,1496991269.5936184
7100,1552200448.7136474
7101,1496781356.6097264
7102,1607952329.1464975
7103,1552125396.7057695
7104,1552712101.3094547
7105,1552455100.8975396
7106,1552171600.0014348
7107,1496819311.3218095
7108,1496626686.6093729
7109,1496766065.6771479
7110,1497035970.9073505
7111,1497167487.6372476
7112,1552403094.2328756
7113,1497111260.118113
7114,1497112377.7969773
7115,1552315676.5374906
7116,1497206417.3907893
7117,1496979965.7866914
7118,1552109729.9982111
7119,1552133437.994713
7120,1552350157.1172693
7121,1496918544.2226722
7122,1496577182.2823036
7123,1552720791.520901
7124,1552638526.87734
7125,1552676119.0288408
7126,1551801995.1345956
7127,1496770280.2580104
7128,1552421014.8021796
7129,1552599936.0779173
7130,1552630769.3937054
7131,1497079363.8269513
7132,1496952846.543018
7133,1497098604.9345813
7134,1496706479.7176185
7135,1497106752.7376127
7136,1496924748.9134471
7137,1552288408.9573464
7138,1552505766.489689
7139,1552295371.2817519
7140,1552467338.7652612
7141,1496689846.2985406
7142,1552168809.8103728
7143,1497053686.1319046
7144,1497104625.9062736
7145,1497022459.4624338
7146,1497017970.1177773
7147,1497100937.552707
7148,1496612580.8777773
7149,1552580197.8774424
7150,1496980300.6537251
7151,1607668776.6466026
7152,1496455106.4829376
7153,1496909371.929865
7154,1552569142.130166
7155,1608017240.2773228
7156,1552211557.436444
7157,1496979289.1382582
7158,1497072430.0372977
7159,1552691204.3497338
7160,1552386607.590003
7161,1496934527.7770045
7162,1496845884.4376752
7163,1497109716.5772235
7164,1496846719.137924
7165,1552360200.4731946
7166,1552110232.3732882
7167,1497119931.1779325
7168,1497073843.186163
7169,1552677850.4618556
7170,1497136487.6976433
7171,1496977133.0050173
7172,1552762674.3094614
7173,1552660968.9822803
7174,1496988549.2019203
7175,1496965276.0534163
7176,1607670700.496966
7177,1607978450.346344
7178,1496850522.0373747
7179,1552702534.8289795
7180,1551869858.3580317
7181,1496749678.627253
7182,1497133494.202565
7183,1497154212.797677
7184,1496960711.3026438
7185,1497095990.2788253
7186,1608012214.9416118
7187,1497153044.2174246
7188,1552343653.2799845
7189,1552549304.1572144
7190,1497012943.8825448
7191,1552731244.0285714
7192,1496929592.4257183
7193,1497127226.9993432
7194,1551961960.1932168
7195,1552803976.0372705
7196,1496946509.9776814
7197,1496934885.6012638
7198,1497034310.5976348
7199,1497146798.0889316
7200,1607497319.4463687
7201,1552558700.0968797
7202,1552293600.301998
7203,1497198258.0014849
7204,1496986960.1630282
7205,1552492801.482551
7206,1552349333.3736472
7207,1497003713.0828307
7208,1607888139.2343059
7209,1552588393.442392
7210,1552227951.94765
7211,1552318075.9540212
7212,1552529385.5638793
7213,1497064119.5264552
7214,1496880598.1933439
7215,1497002622.9309516
7216,1552288615.6954212
7217,1551896324.730973
7218,1552322129.751084
7219,1496648452.0797317
7220,1496979034.520845
7221,1497013617.1259913
7222,1496955976.4578402
7223,1552588102.977335
7224,1607657887.197691
7225,1496958795.989711
7226,1552437672.0024636
7227,1552274580.0988595
7228,1552739635.3972728
7229,1497173165.397695
7230,1663158181.4101496
7231,1496513988.0778751
7232,1552210317.7577586
7233,1552478539.437209
7234,1497067522.38015
7235,1552044291.018047
7236,1496799484.0069454
7237,1497198258.0014849
7238,1552655791.6847491
7239,1552401041.8533163
7240,1551925476.1062543
7241,1607671124.1197648
7242,1496779481.5982766
7243,1608191222.4098232
7244,1552319496.5738287
7245,1607531602.6717713
7246,1607725112.1857152
7247,1552412749.7973485
7248,1496800959.5425606
7249,1497033291.8775423
7250,1552650177.756893
7251,1552352391.7167287
7252,1496950914.2238512
7253,1552380469.6008234
7254,1497195378.2375586
7255,1497095340.9668155
7256,1552562315.7436788
7257,1497165626.1414862
7258,1496818820.1908662
7259,1552015051.1665463
7260,1497148446.6570206
7261,1607732308.4582438
7262,1497141476.2576375
7263,1496751643.5026271
7264,1552178274.166578
7265,1497119473.8494701
7266,1552648535.2580798
7267,1552718367.7815993
7268,1552140212.7781982
7269,1552428883.9647262
7270,1552721922.3266213
7271,1496624624.9891703
7272,1552200988.1490822
7273,1552380954.2893207
7274,1497016456.9067686
7275,1497067054.6895804
7276,1496868658.209586
7277,1496706519.25897
7278,1552543009.5377092
7279,1552387160.5301204
7280,1496628747.9345226
7281,1552654831.06943
7282,1496567317.1980515
7283,1496837983.5495512
7284,1496975966.8735347
7285,1496916356.9694715
7286,1497156235.6912544
7287,1552024241.858912
7288,1552153931.5788834
7289,1497078987.594441
7290,1497059217.4543161
7291,1496951542.0292819
7292,1607867104.8017073
7293,1497030720.2516966
7294,1552592986.7987096
7295,1496936595.0585144
7296,1552353080.042561
7297,1496950510.9292212
7298,1497161081.1895232
7299,1552000154.3300152
7300,1552666805.3727193
7301,1497098056.429704
7302,1607931967.6647806
7303,1607740888.8278584
7304,1552581704.635259
7305,1497047829.6334116
7306,1496779580.6626387
7307,1497002326.3352702
7308,1497067673.3493197
7309,1552679576.277878
7310,1497020234.5347002
7311,1552125079.2267053
7312,1552373324.728242
7313,1496861570.9619796
7314,1497122076.149463
7315,1497167090.263863
7316,1552122498.977851
7317,1496863908.3498993
7318,1551976136.182391
7319,1497031158.3780866
7320,1552529978.4526057
7321,1496939300.2968073
7322,1496722191.7735546
7323,1552534878.3818939
7324,1663400420.0333316
7325,1552058008.6272209
7326,1496805007.989931
7327,1497078207.1899476
7328,1552342348.3612394
7329,1552231451.589976
7330,1496732796.7093215
7331,1497094518.4909759
7332,1497037276.237647
7333,1552365789.189991
7334,1497130642.9971917
7335,1496998854.3293207
7336,1497097185.0089936
7337,1496720876.8024151
7338,1497097076.0342517
7339,1497144304.4732957
7340,1607452723.7228744
7341,1496980314.6294062
7342,1496667960.070027
7343,1496916536.9078825
7344,1497050387.5429661
7345,1552509349.858662
7346,1552672811.9024177
