,cum_rewards
130,-307.6489078967817
131,-307.1439897123209
132,-306.361334707446
133,-307.3977290558789
134,-307.56888890440945
135,-307.0451962609381
136,-306.8322702553536
137,-307.9805307492706
138,-306.411265171741
139,-307.5578377491225
140,-306.5023684716235
141,-306.57692775927774
142,-306.6455634966567
143,-307.037555926585
144,-307.47996479747286
145,-307.55982204476936
146,-308.1339818981293
147,-307.0064952683453
148,-307.7198692824343
149,-307.55889273584296
150,-307.78977585739426
151,-307.47379311275535
152,-307.4936001312952
153,-307.74183262850073
154,-307.61366418575363
155,-307.5262030409978
156,-307.0090251981671
157,-307.1939637338496
158,-307.766943605864
159,-308.19157105366725
160,-306.5927820195608
161,-306.72940962198714
162,-307.3411450203766
163,-307.09562893580375
164,-307.20812943498066
165,-307.79834169266246
166,-307.22968042533483
167,-307.8245614968087
168,-307.14400178249906
169,-306.63761279486727
170,-307.4525520277228
171,-307.17824786545003
172,-307.15050777681546
173,-307.75615037572163
174,-307.83246280807975
175,-308.3419501253797
176,-307.12405749778054
177,-306.80352803538193
178,-307.6792256584775
179,-307.82015188015055
180,-307.13547742417944
181,-307.00584269941305
182,-307.0025777031369
183,-307.293671279496
184,-306.90202449885726
185,-306.7710735762192
186,-307.0104437628113
187,-307.48554941386857
188,-308.35798937527534
189,-306.87176143490456
190,-306.71175637186184
191,-308.00040081453506
192,-307.09345094118265
193,-307.37049926791366
194,-306.6061566502825
195,-307.6873508267531
196,-307.2934623229282
197,-306.8503145478207
198,-306.92630778540524
199,-308.11620682112135
200,-307.58693480821046
201,-307.86678906350187
202,-307.9838191696593
203,-307.3295025570172
204,-306.0929496832825
205,-308.1650943104735
206,-307.4123141094977
207,-308.18655461431814
208,-307.49736695893824
209,-306.6606360728679
210,-307.0397887651408
211,-307.3803742505805
212,-307.403940976363
213,-307.9545936756972
214,-307.42073345797377
215,-307.3329406368834
216,-306.8954224231054
217,-306.88970654933377
218,-307.47412123455155
219,-307.05240288031905
220,-307.65463584105913
221,-307.1796516658759
222,-306.9521868518166
223,-306.94798349167974
224,-307.2050097549661
225,-307.2683109008218
226,-306.46758265967026
227,-307.06544286229723
228,-307.01887280337996
229,-307.1557499285813
230,-307.5637424757826
231,-307.9012990338651
232,-307.7965037191023
233,-307.5403440235847
234,-307.6094625725804
235,-307.5240517855514
236,-307.367317809691
237,-308.0839812022996
238,-307.32459213219823
239,-308.38544717338755
240,-307.17097680108446
241,-306.7558540435769
242,-307.18013961031863
243,-307.7199120863543
244,-307.0121449380112
245,-307.88908611797655
246,-307.24759797970705
247,-306.45353211040714
248,-307.1764664878921
249,-306.8659938050654
250,-307.2562122089781
251,-306.4427465752156
252,-308.15023186369524
253,-307.26598481527805
254,-306.90775507236697
255,-307.10800183033615
256,-307.25076982690274
257,-306.28391318097005
258,-308.5592515357826
259,-308.2128364663543
260,-307.1889539723079
261,-308.23937472771496
262,-307.4586694245273
263,-306.6722384564147
264,-307.89867840471317
265,-307.61049156344086
266,-307.62180689324055
267,-307.053273682034
268,-307.741120222722
269,-306.57526609929624
270,-307.04981450104935
271,-307.92339370317904
272,-308.1259529259872
273,-306.93871229455635
274,-306.39412045771303
275,-307.85076424889314
276,-307.06736023043055
277,-307.73708411776266
278,-307.513822989561
279,-306.67401727981894
280,-306.91333627908426
281,-308.31072898727143
282,-308.02733534340365
283,-307.49974657758315
284,-307.7741783956286
285,-308.1439271670973
286,-306.5762676270514
287,-307.71729766362876
288,-306.9966551611148
289,-307.2264068479363
290,-306.7989589139635
291,-307.50332453044757
292,-308.24850998320187
293,-307.3476292399058
294,-306.5764855983056
295,-306.67256674008513
296,-307.35743170693314
297,-308.2318690921539
298,-306.47998688132185
299,-306.0749771789555
300,-306.4880556762881
301,-307.3379324243598
302,-307.4530949913548
303,-307.2670338997707
304,-307.20978778386433
305,-307.5804843331469
306,-307.55258873535394
307,-307.5934422740204
308,-307.0670653274713
309,-306.9825491767642
310,-307.37285063596676
311,-307.6569512891305
312,-307.9062337449819
313,-308.10933328021156
314,-306.7373669011264
315,-307.00579964609653
316,-307.92163267739556
317,-307.55197790799707
318,-307.8971542541915
319,-308.0485607916634
320,-306.76505918543745
321,-306.6001687172193
322,-308.3925987093489
323,-308.25888682389206
324,-307.17408917609816
325,-307.1432929996356
326,-308.6185430705728
327,-306.49264194508766
328,-307.05870412168275
329,-306.8969899804684
330,-307.26230827961507
331,-308.21171637435765
332,-307.21169933392775
333,-307.5725506039807
334,-306.6072262044409
335,-307.38432355264763
336,-307.1826863651796
337,-306.7643395252326
338,-306.82840858737563
339,-306.7580311043567
340,-307.32874666191947
341,-307.44646584683846
342,-307.0013190726694
343,-307.14266316821937
344,-306.9754946279647
345,-306.4086509563111
346,-307.50267080405183
347,-307.0201623723273
348,-308.0208087896719
349,-307.86010170560763
350,-307.4087653772505
351,-306.733836892821
352,-307.26754730830777
353,-307.8517116309129
354,-307.88945321878873
355,-306.85248464480367
356,-307.00975658006536
357,-306.8686024213646
358,-307.5283610112419
359,-308.26978736808746
360,-306.9358186235912
361,-306.79399977764905
362,-307.8939368227711
363,-307.49260300084717
364,-307.7731629677128
365,-307.7768117004932
366,-306.72816085383255
367,-307.7415820088816
368,-307.93669755849874
369,-307.50027217897826
370,-307.10464037394155
371,-307.14443408586226
372,-307.7716537411791
373,-307.94112997406154
374,-307.444332683375
375,-307.7764120195763
376,-308.1657740721474
377,-307.40187239910887
378,-308.03009207520176
379,-307.10950196276895
380,-307.4818776628841
381,-308.16785778291853
382,-307.05890192792805
383,-308.3317622522708
384,-307.13586493302734
385,-308.0102560713023
386,-307.16571552473647
387,-308.1843332171085
388,-307.40901486828693
389,-307.2336606872668
390,-307.72577133888683
391,-308.4174237226644
392,-307.6796118160102
393,-307.903660854148
394,-307.96106603454115
395,-307.88419917491234
396,-307.9289612774948
397,-308.3153781616189
398,-308.080427439178
399,-307.04144433302463
400,-306.69357478085357
401,-306.7338471336797
402,-306.8139615147512
403,-307.7671797030334
404,-307.30798269770037
405,-308.4345087852247
406,-306.99402470449724
407,-307.7126177449491
408,-307.8973000933839
409,-307.6648563163141
410,-306.93630450299503
411,-307.6210289634913
412,-307.6420125877602
413,-307.1537386066564
414,-307.0897653711893
415,-306.56771852085666
416,-307.16638482851255
417,-307.2830251275807
418,-308.2443117665752
419,-307.13240496847556
420,-307.61810412984113
421,-307.40276958060605
422,-307.00891648670665
423,-307.5094139875995
424,-307.0983438525976
425,-306.6083754635544
426,-306.9535045988409
427,-307.6392275259823
428,-307.8042340753807
429,-307.49913570371075
430,-307.53704900644345
431,-307.0289657695045
432,-307.4576431168482
433,-306.3812399937331
434,-307.74888806449775
435,-307.16554207792683
436,-307.10328240765864
437,-307.4090891840715
438,-307.8120294801254
439,-306.2469828055327
440,-307.8620651783902
441,-307.8727122249347
442,-307.76058761402805
443,-307.8355496825429
444,-306.11155402893695
445,-307.9908644549544
446,-307.9335427713132
447,-307.58218736317747
448,-307.60256951278114
449,-307.11049934759984
450,-307.419915780035
451,-306.6936519837706
452,-307.06074184587334
453,-307.55660110703786
454,-307.63371478438347
455,-306.9940773151828
456,-308.7313970807007
457,-307.90947330398745
458,-307.9595196602886
459,-308.14198143192976
460,-307.0548510752767
461,-307.39215774431796
462,-307.3647313059146
463,-307.28977358231754
464,-307.84229215154136
465,-306.54879388321393
466,-307.4665121850552
467,-307.6489653061613
468,-306.30464422482413
469,-306.6462318040079
470,-307.1441414128309
471,-307.09022384709317
472,-306.8752676767131
473,-307.0844326057293
474,-307.14219219735736
475,-307.14464390734474
476,-307.4614516679467
477,-307.34933059319684
478,-306.29543364623686
479,-306.5807231501703
480,-307.9331381126927
481,-307.39744616910747
482,-307.51288316270285
483,-307.3856327385907
484,-308.10443685483665
485,-306.70889968925195
486,-307.22924695579957
487,-307.2905364081747
488,-308.1169853779066
489,-306.37422386599115
490,-306.84237463558475
491,-308.0329962086356
492,-307.9554012776793
493,-307.7418232524471
494,-308.238223547725
495,-307.7191062783523
496,-307.67882121500287
497,-308.0177084294055
498,-307.5176005881309
499,-307.81127656503116
500,-307.2206743596749
501,-307.75246707668856
502,-308.65390908580133
503,-307.595658876384
504,-307.61056178238493
505,-307.71160786119265
506,-306.5393456837378
507,-308.26556379336444
508,-307.1556224132172
509,-307.42386249191924
510,-307.99794672360395
511,-308.04595790329563
512,-307.6120843499896
513,-308.18128459688313
514,-308.15781892547324
515,-307.50026936599124
516,-307.06711672239936
517,-307.5905558344347
518,-307.76496264726705
519,-306.70099665217737
520,-306.4965476098046
521,-307.56590452567224
522,-307.47821791997103
523,-307.56696338869057
524,-307.2781218219595
525,-308.3565896438817
526,-307.7838347749065
527,-306.56985785725584
528,-307.4197830544732
529,-307.8768904501456
530,-307.624603668429
531,-306.6942558185487
532,-307.47774493326267
533,-306.69821517359543
534,-308.28547044712485
535,-307.19042753916597
536,-308.0806614988903
537,-307.1478476647172
538,-307.5542746099173
539,-306.51342741274743
540,-307.8595262216171
541,-307.3263117391516
542,-306.81277011016994
543,-307.30580103440514
544,-308.61099627853923
545,-307.1979959057231
546,-307.2053793241673
547,-307.8159141241429
548,-306.6405864946182
549,-307.0297976002402
550,-307.2065721993239
551,-308.3482769142507
552,-306.4709856547188
553,-307.205778037457
554,-306.91934025988905
555,-306.885556173452
556,-307.7631043607748
557,-306.9709048790913
558,-307.8393023771443
559,-307.8807259760592
560,-306.9058473271112
561,-307.33987776194095
562,-306.9439914750468
563,-306.88634862790786
564,-307.8610428291376
565,-307.1982013017946
566,-307.75607232056564
567,-307.64524501037647
568,-307.38472411764576
569,-308.1123639101978
570,-306.57373320049453
571,-307.7081120586814
572,-307.05468468924033
573,-306.8401301297716
574,-307.54291160863914
575,-307.08153568313406
576,-307.5734713418983
577,-307.8806939726343
578,-307.24848666185864
579,-307.74422533944335
580,-307.5038109333478
581,-308.071189846615
582,-307.7053720218539
583,-306.80114991166397
584,-307.1018739711076
585,-307.14253965221627
586,-307.46570589106557
587,-307.2385743328098
588,-307.35814954184946
589,-307.6009153931839
590,-308.4491712073253
591,-307.12693266141616
592,-307.89104227769036
593,-307.8556920956519
594,-306.8234886617664
595,-308.6978301396751
596,-307.687825764108
597,-307.93527807799575
598,-305.99783531405075
599,-306.75212464426295
600,-307.65827963808437
601,-306.68058301329836
602,-308.2479020570589
603,-307.5837404067106
604,-307.44768330577193
605,-306.6866155910907
606,-307.7835559249449
607,-308.17172267328243
608,-307.1755424688228
609,-307.7332578143494
610,-308.0851237284631
611,-307.2479833610045
612,-307.3188767930042
613,-306.5484307245768
614,-307.98336475596994
615,-307.24392375033887
616,-307.35523945828146
617,-307.1635005167282
618,-307.36733293225024
619,-306.63898925629394
620,-307.40182871349384
621,-307.67339313098887
622,-307.60192617352646
623,-307.2160825116006
624,-308.2455773405771
625,-307.84055300396295
626,-307.61859467253464
627,-307.50413332089556
628,-307.68801036676723
629,-307.960788883591
630,-306.9263388968669
631,-306.9873305761461
632,-307.7229128527887
633,-307.75115253975855
634,-306.91786272381563
635,-307.2981376205035
636,-308.25490774543977
637,-307.5578284401901
638,-308.0851363249809
639,-307.98124191730335
640,-307.3494241053705
641,-307.8598019340692
642,-308.2551531318737
643,-308.04786898137866
644,-308.0650839655718
645,-307.72763799454185
646,-307.8803489021092
647,-307.7651384864414
648,-306.7410654850297
649,-307.29407020636745
650,-307.05794161784155
651,-307.25145363801465
652,-306.30268842349074
653,-306.91779339744005
654,-306.55818895624367
655,-307.24889669578675
656,-307.1284276768985
657,-308.31334198980477
658,-306.87436810572535
659,-307.4924907738095
660,-308.4135232751889
661,-307.71140637562024
662,-307.8296428592215
663,-307.44935262183634
664,-308.0640317589053
665,-307.69037798257426
666,-307.0446442057424
667,-306.33652297504693
668,-308.33302194761376
669,-307.8139803924665
670,-306.5738414321795
671,-306.7872343755478
672,-307.1755389786499
673,-307.7053638806656
674,-307.43620219013434
675,-307.30609027842775
676,-308.0487017436049
677,-307.120959183136
678,-306.5960366212571
679,-306.9419779727126
680,-307.0884485600723
681,-308.2467871335696
682,-307.03455892496373
683,-307.58510098206534
684,-307.67464004006445
685,-307.5595620766821
686,-307.376825720878
687,-307.4660077531526
688,-307.3203727391352
689,-307.60281039397745
690,-307.1209976195921
691,-307.5762978859472
692,-308.309343662658
693,-307.3678730607885
694,-307.9338316687553
695,-307.30327676467556
696,-308.21253363216766
697,-306.9520759098888
698,-307.8108531138709
699,-306.7854503126834
700,-306.5276678825106
701,-307.1282780384114
702,-307.39880652699304
703,-307.67605975047377
704,-308.155706586958
705,-306.6012070104745
706,-307.60311616910855
707,-307.3322021082215
708,-308.04571782284523
709,-306.8681682792997
710,-307.22274995579136
711,-308.00806925799134
712,-307.4533486984454
713,-306.94227272477167
714,-308.0431889116712
715,-307.0140915807289
716,-306.55060995082044
717,-307.62074244986167
718,-308.1465408438578
719,-307.3604253501254
720,-307.3797941678713
721,-307.0277039851831
722,-306.24067257806706
723,-307.9894331246278
724,-307.49625882677293
725,-307.98314120723614
726,-308.50682873734615
727,-307.8368936036096
728,-306.9563920743856
729,-308.23925475597173
730,-307.7056897900025
731,-307.0562627339468
732,-306.77360115211985
733,-307.2474175252403
734,-305.96993461578757
735,-307.4976344032067
736,-307.53244936495037
737,-306.72984760905933
738,-307.40936305059654
739,-307.90681181148
740,-306.61510761216647
741,-306.6308976845689
742,-306.8255338048124
743,-307.6008878233271
744,-306.9528297289865
745,-308.1857916004933
746,-307.5250035591534
747,-306.50989784304346
748,-306.6034243343782
749,-307.5385001745223
750,-308.0726234495662
751,-307.359814042023
752,-307.68870235808004
753,-307.0149420245301
754,-306.8030371565442
755,-307.7701332751619
756,-307.46437402284675
757,-307.7707034389404
758,-307.19943982526723
759,-307.35451996975837
760,-307.66934601538964
761,-306.62545748877784
762,-307.8412029425032
763,-306.78525430946127
764,-306.3751524820827
765,-306.9725979656177
766,-306.89694364764694
767,-306.9460746853856
768,-308.0302834901857
769,-308.2055923620559
770,-306.80048982856175
771,-307.0318167524816
772,-307.80060500927357
773,-308.35649597270316
774,-308.1455430860686
775,-307.03876646290615
776,-307.108925473389
777,-307.94971019737073
778,-307.5382039386151
779,-306.6968283852872
780,-306.6166190786658
781,-307.61052660823293
782,-306.921334244371
783,-308.0244283481105
784,-306.9223770133397
785,-307.1596717606648
786,-307.20979388294023
787,-307.40107685651185
788,-306.8353243324033
789,-306.9398043741206
790,-308.01135554520437
791,-306.9232412341652
792,-307.35823571486424
793,-307.17781501319854
794,-306.8921380703105
795,-307.05451675597214
796,-307.45953236810584
797,-308.19111990187025
798,-307.0393899266302
799,-306.44957334827643
800,-308.0956236173886
801,-307.2331558917365
802,-306.65750489920475
803,-307.1436974301505
804,-307.1046230409073
805,-307.59975814986717
806,-307.0548326258804
807,-307.2486655944694
808,-307.4940607340208
809,-307.33397502169527
810,-307.242081517464
811,-307.74290403777115
812,-307.75435581235575
813,-307.3199179741253
814,-306.9623962723279
815,-307.2228925947122
816,-307.1634686484647
817,-308.03596968384704
818,-307.52336623168196
819,-306.6633104214236
820,-307.03939677746433
821,-308.1264404917641
822,-308.0912126100701
823,-308.7280832990546
824,-307.16185610209163
825,-307.1734456808337
826,-307.5219585557438
827,-307.9160130156303
828,-307.56064206753
829,-306.8508737537902
830,-307.56649973377455
831,-307.9284039364362
832,-307.38086480739616
833,-308.23519084284453
834,-306.80803896960117
835,-306.9255231494266
836,-306.93885519804473
837,-307.24295105122724
838,-307.2014611117773
839,-307.559625025189
840,-306.88552636578396
841,-306.82586530908645
842,-307.47491240244614
843,-307.03251057560783
844,-307.02905598605554
845,-308.2726552459724
846,-307.65458057110266
847,-307.61257612498304
848,-308.1972800347593
849,-306.79089380138856
850,-307.5174572189817
851,-307.223750158511
852,-307.78525669553886
853,-307.8732189018476
854,-306.8209889690392
855,-307.3021229838694
856,-307.22763072516324
857,-308.21142012128985
858,-306.91096739498374
859,-307.97431703387537
860,-308.14766593065036
861,-307.4789594422316
862,-307.51070427056584
863,-307.54080380542325
864,-306.64862228389626
865,-308.4536367846008
866,-307.47883562043484
867,-306.85650122010156
868,-308.28846909356275
869,-307.4370160495392
870,-308.49849210243633
871,-307.6114626829228
872,-307.5968993769998
873,-306.9847504255876
874,-306.85072007398134
875,-307.3004444396856
876,-307.74552494649674
877,-307.5294873690226
878,-306.89598456593154
879,-307.3939477671448
880,-307.24055281944203
881,-307.58164605353676
882,-306.9326088091859
883,-307.4307634981208
884,-306.8503330171089
885,-307.4224888934064
886,-307.7870966355095
887,-306.9332067798531
888,-307.662815635658
889,-306.702346533727
890,-307.45080906137684
891,-307.12885819692906
892,-307.9618251597326
893,-308.0609165398941
894,-308.23974668078455
895,-308.13466058727636
896,-307.0689559144653
897,-308.46506476957273
898,-307.7908927435058
899,-307.27348837819494
900,-308.16867635133474
901,-307.08400714006416
902,-307.45244272665406
903,-307.5437651018915
904,-307.4948633189539
905,-307.0336546668937
906,-306.60956383803705
907,-306.8078375147649
908,-307.3760585184577
909,-308.3028293693872
910,-307.5428579191571
911,-307.01881291837145
912,-306.8190910969819
913,-307.11410190126526
914,-307.0457604901738
915,-308.0441726450434
916,-306.29259571680234
917,-307.3905828841489
918,-307.6839513844681
919,-308.13604855207313
920,-306.95155777600723
921,-307.90985086107685
922,-307.5056193929816
923,-307.825682236219
924,-308.21266262655456
925,-307.90445979590004
926,-306.5032130997099
927,-308.2876680156813
928,-306.63405318768366
929,-307.0601269080273
930,-307.3554430977468
931,-307.81514666758017
932,-307.2841150374531
933,-306.65851795319963
934,-307.71081282973535
935,-306.9660546158458
936,-307.6708528903605
937,-307.5856440626207
938,-307.53908954211875
939,-307.07599188879016
940,-307.119632936716
941,-306.9595374166968
942,-306.74953144355345
943,-307.4996502173503
944,-306.63369268994364
945,-306.532444623217
946,-308.4499459288278
947,-307.6386330238173
948,-307.858079211385
949,-307.5068308154678
950,-307.9153178751189
951,-308.2003453371047
952,-306.53189075177517
953,-306.579133004552
954,-306.5939378537495
955,-307.23443646531956
956,-307.3477170446745
957,-307.40865961638946
958,-306.43993580689727
959,-307.3914959975517
960,-307.5065411242262
961,-307.21992859011317
962,-307.70413298364343
963,-306.5683066207795
964,-308.0101090860237
965,-306.99681329084746
966,-308.0955976947537
967,-307.5981938234226
968,-307.67066463599565
969,-306.9311356892096
970,-307.42395796620906
971,-306.9516379660593
972,-307.5722525591985
973,-306.9097301639584
974,-306.3275339648453
975,-306.6109129388507
976,-306.50787701123323
977,-307.82012149308173
978,-308.4881289766111
979,-306.977090474675
980,-307.33902689664285
981,-307.75024809717905
982,-306.41103915672437
983,-306.93386268731103
984,-306.96300999638044
985,-307.78049054099057
986,-306.7132232797487
987,-307.196983817879
988,-307.81533651360024
989,-307.7235235817745
990,-308.31548401412573
991,-306.97929298157993
992,-306.9525932739901
993,-307.14407805493516
994,-307.4584800406501
995,-308.078600857051
996,-307.21292442067715
997,-307.5439972096968
998,-306.6026353880515
999,-307.1286361197413
1000,-307.472516727121
1001,-306.84935410143544
1002,-307.66990938027243
1003,-307.3386581301741
1004,-307.6346943536001
1005,-307.0432710933967
1006,-306.90903739347584
1007,-307.6190229685284
1008,-306.8969279226091
1009,-308.17900342358365
1010,-307.3255092052548
1011,-307.8087717754974
1012,-307.4763570675066
1013,-307.1022573274326
1014,-307.30723177698553
1015,-306.7955023571746
1016,-306.5147493725039
1017,-307.76136879732667
1018,-307.0379613361747
1019,-307.3108575331326
1020,-306.99823240803306
1021,-307.3564733423522
1022,-307.2445335315297
1023,-307.3489888650723
1024,-307.8522861958211
1025,-307.1689663248994
1026,-306.6024406832249
1027,-306.66258822891024
1028,-306.79429545749565
1029,-307.662692301405
1030,-307.6489235680269
1031,-307.14436507884477
1032,-307.20216133934696
1033,-307.6795938396812
1034,-307.7938170735282
1035,-307.84818884143135
1036,-307.1992409378976
1037,-306.75943995036596
1038,-307.627874741258
1039,-307.5363786665247
1040,-306.6744561976838
1041,-307.37870327025695
1042,-307.9872329195246
1043,-307.7325338312996
1044,-306.8326915591551
1045,-307.0956538827062
1046,-308.2687858192868
1047,-306.6152193919866
1048,-307.5151322431958
1049,-308.31299525507995
1050,-308.32253535635704
1051,-307.7203679239598
1052,-307.7981501219397
1053,-306.67197605881216
1054,-307.0147712986838
1055,-307.8397158054412
1056,-307.7718887613906
1057,-307.6670926974885
1058,-306.8156641081197
1059,-306.3681505500343
1060,-307.5970466002666
1061,-307.9823996189105
1062,-307.2684326049343
1063,-307.61168264940625
1064,-307.7023984965013
1065,-307.633177555819
1066,-307.21873003855063
1067,-307.142617449469
1068,-308.2264059393808
1069,-307.23676015480436
1070,-307.88567167891085
1071,-307.2487362591203
1072,-307.59403315565754
1073,-307.32029600638197
1074,-306.2704054620828
1075,-307.32671093858255
1076,-307.8835395482183
1077,-306.97322650584374
1078,-307.284738648465
1079,-306.6140466013703
1080,-306.87433654659304
1081,-307.0742424812569
1082,-307.93472507979146
1083,-307.21025651733254
1084,-307.2089882183884
1085,-307.3452193550738
1086,-307.4337931065126
1087,-307.4767141713899
1088,-306.58878377158135
1089,-307.58348696043436
1090,-306.7948293828152
1091,-306.2788342661579
1092,-307.3241997827638
1093,-306.80829462273414
1094,-306.307391877748
1095,-306.76393438857093
1096,-307.18164953665405
1097,-307.01207113459367
1098,-308.6606354872726
1099,-307.11864957069355
1100,-307.3617595060681
1101,-307.69797648851454
1102,-308.1377502512691
1103,-306.55213238297364
1104,-306.9154211543706
1105,-307.6416076026224
1106,-306.6662544489992
1107,-307.2290384777836
1108,-307.06631616186115
1109,-307.2733799560009
1110,-306.8912151611543
1111,-307.10349357198544
1112,-306.76063479190134
1113,-307.2143323462266
1114,-307.14177131915864
1115,-307.0994755676891
1116,-307.899770992056
1117,-306.8521426044235
1118,-308.0421238239546
1119,-306.44159815177426
1120,-306.8669129472703
1121,-306.94303617909975
1122,-307.27869930906155
1123,-308.2468560225589
1124,-307.0421295529137
1125,-308.22729772812863
1126,-308.0947821071232
1127,-307.572104936056
1128,-307.01659304063526
1129,-307.261091972392
1130,-307.4672514405094
1131,-307.34816084986215
1132,-308.1814578096243
1133,-307.13037596291696
1134,-307.85768663264224
1135,-307.6685512936954
1136,-306.5129194574254
1137,-307.85284529004184
1138,-307.5342898122272
1139,-307.0307691542072
1140,-306.6568146440128
1141,-306.4131218616884
1142,-306.191134486356
1143,-307.45119580851326
1144,-308.2348180466407
1145,-307.67532857808953
1146,-308.05620199050753
1147,-307.4389434663044
1148,-308.4268088105449
1149,-306.6001687076649
1150,-307.35692398865893
1151,-306.9173407939675
1152,-307.183976557928
1153,-307.033854062687
1154,-307.0129587071182
1155,-307.4632747663162
1156,-307.70120912232994
1157,-306.79319678985075
1158,-307.68041535033984
1159,-307.67294593518363
1160,-307.9805578193795
1161,-307.3993723511306
1162,-307.7663645105868
1163,-308.0196135715502
1164,-308.05770644748645
1165,-307.95452967503286
1166,-307.8847703227288
1167,-307.7315893335579
1168,-306.7358597070647
1169,-308.13479526976994
1170,-307.32644755517583
1171,-307.6205932998901
1172,-306.91784957930906
1173,-306.76977246990646
1174,-307.45970261579146
1175,-306.7425874623937
1176,-306.60146340507134
1177,-306.9119879965429
1178,-308.22263356933956
1179,-307.35255217908764
1180,-307.7828328809428
1181,-306.9404462448929
1182,-306.94714086944566
1183,-307.55068548812045
1184,-308.36543477226235
1185,-307.70042751410847
1186,-306.849945249352
1187,-306.76156885408454
1188,-306.7917347262687
1189,-306.656283422309
1190,-306.8596773617421
1191,-307.87943812142277
1192,-306.6486127759201
1193,-306.4516535417614
1194,-307.8194103072935
1195,-308.39173284810124
1196,-306.6793268373327
1197,-306.4598158884486
1198,-307.87991034939637
1199,-307.023933139793
1200,-307.1607542654763
1201,-307.4238344761188
1202,-306.43018453721334
1203,-306.7281709499275
1204,-306.6136003083682
1205,-306.7729498315155
1206,-307.6808253833988
1207,-307.1853055738145
1208,-306.93026603485936
1209,-306.6722587169182
1210,-307.45155951488965
1211,-307.3324375134064
1212,-307.48036164260316
1213,-306.70980001108467
1214,-308.3582139935281
1215,-307.7456602550746
1216,-306.9464323810737
1217,-307.20452442063726
1218,-307.51261786863427
1219,-308.3487943155616
1220,-307.6478660812965
1221,-307.75590395739175
1222,-307.1400403544738
1223,-308.70727560253414
1224,-307.1259440686904
1225,-308.56853078333796
1226,-308.42053548455635
1227,-306.8790160123448
1228,-307.63507792369677
1229,-308.2565000085513
1230,-306.94879372004374
1231,-307.44785729557566
1232,-308.1800390343017
1233,-307.6698719642957
1234,-307.97726705404654
1235,-307.07404370138926
1236,-307.2811232021572
1237,-307.0825432680797
1238,-307.7718779943148
1239,-307.616939614785
1240,-307.7246164684573
1241,-308.05403936410437
1242,-308.12024455443236
1243,-306.57695917609885
1244,-306.5292639351439
1245,-306.89893926645254
1246,-308.23411078444485
1247,-307.9106030965754
1248,-308.09846448848504
1249,-306.81805454713447
1250,-307.40932998982953
1251,-307.1163250872155
1252,-307.5749597358991
