,sell_money
135,1662639662.987703
136,1662612688.4136965
137,1662610912.6680434
138,1662610041.6993597
139,1662568147.381991
140,1662668820.6740155
141,1662538697.2319329
142,1662652099.549695
143,1662634131.3816226
144,1662618547.405138
145,1662558032.7396986
146,1662686473.7241278
147,1662683108.4554558
148,1662527085.635872
149,1662637606.7730808
150,1662594055.537743
151,1662597932.2910047
152,1662620074.8413498
153,1662554869.6371665
154,1662529017.933009
155,1662685107.3063254
156,1662661873.0278728
157,1662583059.1393409
158,1662534423.3659105
159,1662525656.935214
160,1662636459.0599453
161,1662556006.5599976
162,1662557048.1276233
163,1662536533.9499032
164,1662501703.6124635
165,1662599106.391617
166,1662717966.0031288
167,1662668684.2129068
168,1662601854.199037
169,1662547844.9594383
170,1662660596.824558
171,1662610179.8281722
172,1662641535.3318768
173,1662518599.6337152
174,1662587633.2249815
175,1662519594.2653873
176,1662555777.4366179
177,1662526713.449102
178,1662681927.3621504
179,1662588992.8310058
180,1662621834.4649603
181,1662549362.0600822
182,1662628189.27745
183,1662569101.3099182
184,1662640687.0490034
185,1662611488.0552964
186,1662505850.6877599
187,1662597072.4197106
188,1662541247.9840543
189,1662531998.7999022
190,1662596142.975494
191,1662536494.9882865
192,1662635242.298185
193,1662666004.5377173
194,1662549559.099736
195,1662650151.7370927
196,1662552893.2208319
197,1662619603.9386013
198,1662577619.6710732
199,1662602864.234045
200,1662573520.5537627
201,1662539316.3074775
202,1662601637.506642
203,1662545579.3446898
204,1662614926.9690757
205,1662611732.7377436
206,1662574862.1041176
207,1662479237.3781536
208,1662592038.2317564
209,1662568242.9184985
210,1662555574.6387973
211,1662656305.0877419
212,1662614708.374762
213,1662617088.1854804
214,1662657220.2483385
215,1662591499.140279
216,1662513235.3451028
217,1662689390.60676
218,1662551323.1419175
219,1662597807.747422
220,1662515071.7300854
221,1662590740.4680316
222,1662572170.2332482
223,1662711192.5691109
224,1662543201.536388
225,1662636428.7507486
226,1662625590.055891
227,1662651464.2019126
228,1662577615.6369126
229,1662517099.4660583
230,1662646910.6803987
231,1662620025.0711443
232,1662558137.7623262
233,1662620341.8319001
234,1662605951.6702487
235,1662604278.1673546
236,1662653859.2698796
237,1662532699.2589617
238,1662533225.836425
239,1662578234.244096
240,1662550541.5289514
241,1662626414.6785924
242,1662491747.0491784
243,1662550547.4105868
244,1662611735.6599286
245,1662588266.397743
246,1662609746.2739897
247,1662537188.207078
248,1662559278.3094485
249,1662608768.692237
250,1662605043.2165568
251,1662690961.5817947
252,1662519525.501699
253,1662593289.8995287
254,1662653547.5253673
255,1662628686.951526
256,1662527202.4642382
257,1662582207.6662447
258,1662636962.4364603
259,1662673102.0113788
260,1662612180.9706974
261,1662671722.4820411
262,1662655519.9626887
263,1662540932.3851497
264,1662632952.8749983
265,1662563374.4866383
266,1662534705.877481
267,1662706390.2493541
268,1662631471.2419527
269,1662560646.9825954
270,1662523529.2037134
271,1662577903.6820123
272,1662526870.3144226
273,1662634324.6053536
274,1662582968.2292085
275,1662518450.3904746
276,1662501245.5107973
277,1662522874.9384995
278,1662608743.9434288
279,1662597141.279974
280,1662589730.298714
281,1662589046.873477
282,1662561632.1491697
283,1662600368.6571658
284,1662553583.3402174
285,1662546761.83926
286,1662576249.9457974
287,1662672268.819461
288,1662570330.9458964
289,1662546876.859119
290,1662641865.4228125
291,1662559041.4789734
292,1662671833.3338823
293,1662505970.2710247
294,1662644834.0646296
295,1662610199.7135112
296,1662586584.00806
297,1662537882.0926344
298,1662625928.0489953
299,1662525798.3662446
300,1662525867.5422928
301,1662550051.2356114
302,1662597096.1179957
303,1662539804.4921398
304,1662608788.0203516
305,1662662826.5674944
306,1662615177.9498158
307,1662582827.1707568
308,1662579303.360442
309,1662507711.4532828
310,1662679241.0270236
311,1662530073.095062
312,1662603142.0821664
313,1662652507.6298125
314,1662501952.15231
315,1662652504.3561997
316,1662637471.802789
317,1662571225.759422
318,1662627066.0278225
319,1662623764.2249484
320,1662685231.9873421
321,1662666159.0282826
322,1662628729.9637809
323,1662617997.188013
324,1662642390.4160137
325,1662598212.467221
326,1662597536.068596
327,1662635258.578246
328,1662608816.4752464
329,1662529003.2710998
330,1662545943.013848
331,1662590612.6346607
332,1662563766.0753183
333,1662582144.9389682
334,1662605676.4398892
335,1662577123.7972178
336,1662677921.3772223
337,1662653875.761135
338,1662607660.2655525
339,1662670891.577201
340,1662571435.8841648
341,1662601383.4688382
342,1662701519.0092156
343,1662625546.5224433
344,1662563644.4138525
345,1662657684.9499898
346,1662627043.7806861
347,1662528487.6806622
348,1662631381.7863274
349,1662650668.9357016
350,1662593528.6619732
351,1662636877.0317907
352,1662539651.720035
353,1662541565.7016156
354,1662654708.7402716
355,1662574953.530453
356,1662575299.432334
357,1662534189.4905994
358,1662598130.3079224
359,1662550929.9209545
360,1662639770.8973844
361,1662520827.4946673
362,1662632555.4078863
363,1662681534.6185427
364,1662563726.3915622
365,1662695498.9735634
366,1662615012.2434232
367,1662675350.6179087
368,1662630138.9339583
369,1662678663.6737027
370,1662543523.9846556
371,1662645224.2527592
372,1662667812.3797112
373,1662616585.9843936
374,1662512520.5275705
375,1662634689.8847778
376,1662535739.0372596
377,1662612769.2948961
378,1662569204.6441183
379,1662649591.096683
380,1662629250.805596
381,1662585680.8622139
382,1662550806.919119
383,1662577743.288724
384,1662644070.8670995
385,1662540612.9520917
386,1662580813.0887787
387,1662668162.9900994
388,1662610530.2350945
389,1662612109.86699
390,1662547164.2105122
391,1662535932.4897687
392,1662618029.6641843
393,1662661655.9300797
394,1662540726.77397
395,1662633379.1194985
396,1662584154.6912992
397,1662569628.7073684
398,1662526104.621067
399,1662638065.3158498
400,1662516553.6135175
401,1662685136.0966685
402,1662590332.5070426
403,1662606664.223609
404,1662672197.2444606
405,1662596439.3657684
406,1662622320.164663
407,1662593155.5754175
408,1662579814.8603458
409,1662629578.4991055
410,1662555374.306643
411,1662576699.8764644
412,1662668238.0640016
413,1662536203.544203
414,1662603555.8468285
415,1662494195.4628248
416,1662604920.5801713
417,1662608064.013992
418,1662607279.5088642
419,1662585219.9358208
420,1662550588.9246342
421,1662563773.6056314
422,1662620412.222175
423,1662546981.7348206
424,1662599246.8657978
425,1662645044.3356707
426,1662599033.1490414
427,1662653543.6648643
428,1662604567.5344658
429,1662588648.7444298
430,1662523942.031004
431,1662647905.2963784
432,1662548569.548263
433,1662678426.8080554
434,1662557155.319337
435,1662595614.0129547
436,1662551629.2570956
437,1662558043.184123
438,1662611601.2232022
439,1662560256.6740577
440,1662458190.7975843
441,1662600826.2456813
442,1662625129.5453703
443,1662597869.4679813
444,1662568515.4969184
445,1662526962.9347646
446,1662658289.1105494
447,1662557619.1300616
448,1662582133.8391657
449,1662508966.4190702
450,1662642318.7273288
451,1662684952.0568273
452,1662619408.5507112
453,1662642053.1211102
454,1662499870.2948558
455,1662666921.902433
456,1662576726.9636943
457,1662630272.1537304
458,1662591454.5847764
459,1662522396.7829392
460,1662679086.7787232
461,1662594928.3137717
462,1662523514.1429675
463,1662565486.6375098
464,1662690176.7455337
465,1662545108.0478435
466,1662521674.9378586
467,1662597801.4316442
468,1662567841.7748775
469,1662589567.0109348
470,1662528950.889394
471,1662561841.9814756
472,1662597064.178567
473,1662571176.9579172
474,1662606420.7423954
475,1662605971.245935
476,1662569504.74785
477,1662505782.2437594
478,1662605061.5463047
479,1662623081.715467
480,1662639604.3303483
481,1662589749.2445295
482,1662575285.4130652
483,1662642503.0441804
484,1662533050.2235305
485,1662528195.7279446
486,1662579086.8323903
487,1662598819.9358552
488,1662665314.2226958
489,1662605950.8119855
490,1662596713.1644707
491,1662499834.4923792
492,1662653380.6886318
493,1662539731.5350308
494,1662594933.5478663
495,1662530655.33918
496,1662528961.6568828
497,1662618347.536464
498,1662461825.776026
499,1662522702.806718
500,1662660553.3728735
501,1662599482.3743541
502,1662480294.7526877
503,1662648978.9609375
504,1662574930.5272007
505,1662601961.7901285
506,1662573303.465766
507,1662608577.0783737
508,1662543779.1000142
509,1662577782.159858
510,1662568411.5509424
511,1662671507.375393
512,1662588596.1973736
513,1662631878.3197064
514,1662570536.3483796
515,1662578076.079869
516,1662579829.41888
517,1662652090.0459802
518,1662546576.3152704
519,1662666761.0329566
520,1662514415.8303413
521,1662606327.3356922
522,1662599443.4522936
523,1662688916.6936474
524,1662638154.700411
525,1662606477.6023726
526,1662542059.496054
527,1662525441.2447736
528,1662481876.5902903
529,1662668221.9624133
530,1662599276.7982
531,1662544379.823971
532,1662549264.6578724
533,1662579451.8769913
534,1662557928.4791534
535,1662647389.671527
536,1662571006.0888288
537,1662572787.5289795
538,1662625950.2770996
539,1662536885.9302578
540,1662548848.2952342
541,1662646333.3072753
542,1662695476.4419475
543,1662565307.6576986
544,1662561375.043093
545,1662620408.4343674
546,1662582711.4823968
547,1662630431.1478004
548,1662551344.167873
549,1662513252.7473507
550,1662582947.3239431
551,1662551805.4314551
552,1662542490.1233103
553,1662604730.970919
554,1662558221.6583476
555,1662569812.073055
556,1662607571.4351513
557,1662542118.8009021
558,1662595420.581833
559,1662596269.4495835
560,1662557040.8714004
561,1662591318.5102496
562,1662636401.526164
563,1662513929.0623817
564,1662574307.3621056
565,1662617113.904995
566,1662519498.060337
567,1662542263.4106426
568,1662515828.7485313
569,1662513288.267652
570,1662563469.5735233
571,1662563552.2736878
572,1662633274.624045
573,1662625758.4577558
574,1662622484.0413525
575,1662659946.9854362
576,1662597200.856471
577,1662582620.6051626
578,1662504940.4202793
579,1662609783.6671715
580,1662554645.2295504
581,1662664166.7279496
582,1662568635.0107906
583,1662594410.2834165
584,1662633862.812384
585,1662574440.1384614
586,1662546040.0120406
587,1662503250.808844
588,1662613251.8761015
589,1662536074.2029226
590,1662584207.7007856
591,1662646006.7015476
592,1662709347.6431262
593,1662650217.2425897
594,1662533602.0783644
595,1662649876.4660063
596,1662586962.6727583
597,1662557781.8467138
598,1662629267.941728
599,1662614936.3827035
600,1662526509.4736497
601,1662609137.754717
602,1662574895.0484374
603,1662660978.3625166
604,1662507447.4744287
605,1662647512.7322865
606,1662588133.0191798
607,1662656148.6972728
608,1662655895.4715924
609,1662542544.0849798
610,1662628678.253005
611,1662623144.1841981
612,1662647033.9896631
613,1662603891.1523046
614,1662564461.271922
615,1662557229.8991373
616,1662554018.7667985
617,1662548345.70535
618,1662648144.3616002
619,1662640890.850661
620,1662625844.9315145
621,1662520711.3493128
622,1662555956.0654202
623,1662647681.0266263
624,1662540834.441048
625,1662593794.1975195
626,1662541642.262107
627,1662661412.7192993
628,1662622591.3408844
629,1662593691.2864063
630,1662564065.7332351
631,1662573795.8443563
632,1662569928.4018807
633,1662627188.727068
634,1662584155.7025902
635,1662562521.4201198
636,1662578793.1396985
637,1662542290.9356625
638,1662560380.5960686
639,1662571835.616975
640,1662588270.8090122
641,1662640724.8697703
642,1662598272.822006
643,1662527185.0200577
644,1662678162.1187525
645,1662575349.2522526
646,1662559085.1687899
647,1662529789.104969
648,1662564257.1891456
649,1662612921.5240288
650,1662642231.5810199
651,1662546686.1838129
652,1662572015.919587
653,1662618558.266938
654,1662655874.37129
655,1662645801.6859984
656,1662576171.197906
657,1662586894.2597764
658,1662540811.7868922
659,1662607977.6093278
660,1662588719.0495443
661,1662610124.789908
662,1662578867.1884685
663,1662664055.6209378
664,1662505533.3240128
665,1662571229.4701653
666,1662532173.7636352
667,1662540285.110357
668,1662548553.7364173
669,1662689615.271521
670,1662722786.4157553
671,1662643407.4593713
672,1662606994.4195251
673,1662721157.2373154
674,1662532718.7394211
675,1662578632.9634945
676,1662521552.9413712
677,1662592148.7537093
678,1662595055.8869953
679,1662650899.541538
680,1662706888.4137654
681,1662532217.1527913
682,1662509927.8088708
683,1662583370.9136233
684,1662593576.6229827
685,1662603185.2317252
686,1662608640.85911
687,1662679135.3568344
688,1662609674.9197254
689,1662662729.8732224
690,1662637636.0803118
691,1662625396.9661155
692,1662577565.3616078
693,1662658423.3545907
694,1662699090.6518512
695,1662653528.1721919
696,1662518385.9499855
697,1662573913.3350616
698,1662656714.235854
699,1662538840.8954613
700,1662572981.3174787
701,1662656977.5712602
702,1662554142.4979331
703,1662629002.9963357
704,1662668613.8376253
705,1662691896.282535
706,1662643413.1891348
707,1662482279.320072
708,1662545025.1660736
709,1662654110.3793766
710,1662689378.3673756
711,1662514226.7909932
712,1662556084.8151052
713,1662584270.5508957
714,1662584769.1733918
715,1662641303.1889646
716,1662585034.3770707
717,1662595883.9793758
718,1662612645.764025
719,1662545709.2523909
720,1662548702.1599727
721,1662542978.9452128
722,1662586842.6198533
723,1662531425.642604
724,1662664327.5966275
725,1662718247.1330533
726,1662619940.6269453
727,1662640247.259394
728,1662618926.8168285
729,1662576780.7772722
730,1662603602.9022486
731,1662677902.5083747
732,1662633000.0074322
733,1662600094.441271
734,1662565785.2713773
735,1662600618.9024417
736,1662529395.5966797
737,1662610902.6141126
738,1662565384.7195823
739,1662629691.442062
740,1662638022.0183785
741,1662576464.442365
742,1662620619.386297
743,1662536170.1229599
744,1662592194.4516363
745,1662570127.3846366
746,1662638058.0515077
747,1662580100.09902
748,1662562181.991047
749,1662571595.8231127
750,1662661853.487134
751,1662702125.0757413
752,1662724840.79102
753,1662569812.6510596
754,1662577093.8974805
755,1662574110.4086945
756,1662595085.8750374
757,1662568133.1712694
758,1662696641.4938786
759,1662576730.1312048
760,1662576563.2250478
761,1662551021.6019115
762,1662631080.4388287
763,1662615729.841921
764,1662493704.80993
765,1662618753.1206195
766,1662611209.3145332
767,1662654864.5394816
768,1662572407.1780465
769,1662543449.6115272
770,1662594007.4023583
771,1662561641.5336988
772,1662629001.1421702
773,1662596191.1102612
774,1662563847.0769207
775,1662665371.6294193
776,1662601672.2207737
777,1662705868.4007418
778,1662602995.4462442
779,1662646898.510705
780,1662549393.3247192
781,1662649090.1421916
782,1662632620.0618682
783,1662651156.5357027
784,1662526187.8424268
785,1662647051.6797256
786,1662537260.851338
787,1662655841.0005474
788,1662623122.5348396
789,1662711838.6724555
790,1662551181.6280735
791,1662606307.6840153
792,1662684665.8891246
793,1662543346.836665
794,1662561427.5131733
795,1662585717.2612581
796,1662607270.2643583
797,1662610581.374346
798,1662612312.38275
799,1662521533.3557925
800,1662546862.1770134
801,1662666925.929367
802,1662600149.8866394
803,1662645848.9726672
804,1662598497.8937206
805,1662611802.6404145
806,1662595304.3533354
807,1662573588.5892215
808,1662615697.1946237
809,1662540562.1423645
810,1662567374.334192
811,1662583671.647304
812,1662570505.5400136
813,1662600853.0080857
814,1662669902.860944
815,1662596255.7410896
816,1662507810.6859078
817,1662560921.5433497
818,1662634166.8283145
819,1662674806.7996607
820,1662500927.7249134
821,1662604045.2066364
822,1662610905.6821125
823,1662559864.0712335
824,1662615051.565967
825,1662631736.0157096
826,1662613084.187762
827,1662636196.911874
828,1662599079.6226852
829,1662538287.9416957
830,1662658350.8293362
831,1662651011.6806467
832,1662544133.4428325
833,1662530791.5939069
834,1662572702.061061
835,1662586914.6568637
836,1662632902.6557038
837,1662645139.705338
838,1662517678.8861508
839,1662545012.569903
840,1662559416.0451276
841,1662557900.2886906
842,1662615904.3847136
843,1662613501.7317364
844,1662571455.1420274
845,1662672930.461935
846,1662633642.7243621
847,1662530644.5856144
848,1662509942.1121104
849,1662591221.120163
850,1662604315.497335
851,1662664665.9724495
852,1662575306.7272651
853,1662645338.1561775
854,1662644909.178186
855,1662601991.0408971
856,1662613817.4459465
857,1662549099.245023
858,1662684960.2907622
859,1662633041.2795439
860,1662502144.4383717
861,1662633163.6182852
862,1662605739.0200815
863,1662646752.453111
864,1662601308.8413234
865,1662558046.7679632
866,1662583802.9776645
867,1662595660.9003131
868,1662603148.865922
869,1662534366.7507179
870,1662626429.7958045
871,1662646633.151851
872,1662594735.9860778
873,1662588506.597563
874,1662651514.635878
875,1662673812.920048
876,1662521605.8644717
877,1662573206.4716454
878,1662554153.099059
879,1662628045.405352
880,1662531529.8526216
881,1662618049.3420868
882,1662643930.989247
883,1662503957.840771
884,1662516680.5798361
885,1662565141.4353855
886,1662610245.2570932
887,1662570843.754716
888,1662629695.4760256
889,1662629831.7555568
890,1662591141.610961
891,1662634043.4555829
892,1662569870.9565578
893,1662633619.348679
894,1662591027.2628653
895,1662566395.1770453
896,1662643837.13808
897,1662548309.9020343
898,1662562554.9014595
899,1662626807.3307574
900,1662534608.0812879
901,1662632605.6413982
902,1662589550.6031573
903,1662600901.9729383
904,1662640010.8326542
905,1662544992.3075895
906,1662624318.1307003
907,1662593526.7977784
908,1662637819.589288
909,1662663055.0383096
910,1662632015.3259535
911,1662614440.7732027
912,1662660558.7032723
913,1662574629.780872
914,1662640990.0735996
915,1662655590.3231862
916,1662562698.4818916
917,1662574756.4758909
918,1662578017.8505604
919,1662587911.3281236
920,1662577918.8775413
921,1662619042.4334185
922,1662562440.1283197
923,1662646061.081223
924,1662656866.0721846
925,1662619583.0109112
926,1662491121.9940782
927,1662637699.9552062
928,1662704711.8947716
929,1662574456.4036548
930,1662684702.165752
931,1662527114.1401606
932,1662561538.4621851
933,1662625259.1866236
934,1662575872.3745518
935,1662607703.4392772
936,1662600840.0524592
937,1662687365.078985
938,1662633528.739648
939,1662521990.4710076
940,1662642860.5497317
941,1662694130.3558865
942,1662641001.6818023
943,1662626851.326102
944,1662529382.3003547
945,1662600278.2363756
946,1662556074.0281827
947,1662676084.8445816
948,1662638177.0100722
949,1662539393.8785343
950,1662589411.3505096
951,1662502488.4885404
952,1662637024.9404373
953,1662583240.0011802
954,1662571270.8273134
955,1662589909.561047
956,1662521572.7534144
957,1662700653.1519363
958,1662522846.6471732
959,1662628320.2775156
960,1662611987.841047
961,1662591183.553977
962,1662603945.6826015
963,1662558861.5023818
964,1662605094.7902458
965,1662506967.754795
966,1662600116.048214
967,1662605934.7371294
968,1662573186.9936767
969,1662595693.2044165
970,1662587170.4313085
971,1662578509.7368436
972,1662489836.4000707
973,1662658436.0488899
974,1662646584.6054854
975,1662476278.710603
976,1662657800.033164
977,1662579137.1882653
978,1662570860.9364965
979,1662624829.46672
980,1662521430.7400968
981,1662624418.5509424
982,1662568753.995026
983,1662523312.8367753
984,1662615490.64183
985,1662577132.4562187
986,1662599876.6099539
987,1662611010.782635
988,1662658567.8015034
989,1662671557.0487082
990,1662626389.9506853
991,1662543734.9847233
992,1662569226.810519
993,1662609680.8303506
994,1662583693.5926945
995,1662669695.517142
996,1662661389.295349
997,1662531038.7139869
998,1662541311.3332715
999,1662607502.7343028
1000,1662585814.825738
1001,1662657418.4793127
1002,1662524975.796369
1003,1662569292.2062454
1004,1662495087.0181398
1005,1662556543.4837492
1006,1662573238.5095913
1007,1662552515.1887214
1008,1662609702.962186
1009,1662495890.4749832
1010,1662514293.4704623
1011,1662562200.4339793
1012,1662466850.6947026
1013,1662532960.846945
1014,1662554887.1562858
1015,1662564087.9742773
1016,1662503943.2950826
1017,1662593399.6660547
1018,1662632950.3668108
1019,1662642541.6167343
1020,1662565603.9891353
1021,1662615422.6029987
1022,1662603522.033842
1023,1662563536.493772
1024,1662555064.9543014
1025,1662632978.4677367
1026,1662569623.7701018
1027,1662654784.7061608
1028,1662598572.9107344
1029,1662590716.2719843
1030,1662575898.425454
1031,1662559388.9641304
1032,1662599217.6578147
1033,1662538195.809206
1034,1662678369.4564753
1035,1662628709.034426
1036,1662546968.8387182
1037,1662610502.3314264
1038,1662617716.9382303
1039,1662608837.3630764
1040,1662649528.5729098
1041,1662645844.9940872
1042,1662703084.6317523
1043,1662655797.8588336
1044,1662576737.6259336
1045,1662592749.7274904
1046,1662595507.8570077
1047,1662518548.6468952
1048,1662626473.9141686
1049,1662513681.4793313
1050,1662594686.0187986
1051,1662614295.4017622
1052,1662573457.8308663
1053,1662535737.137431
1054,1662578409.636496
1055,1662548741.355809
1056,1662672771.944541
1057,1662579865.1625025
1058,1662647710.8503208
1059,1662547864.3826172
1060,1662650261.147643
1061,1662632938.9345717
1062,1662692996.5426388
1063,1662593053.0659688
1064,1662615511.0871572
1065,1662588572.2139008
1066,1662653208.9121218
1067,1662570358.5537853
1068,1662600686.4419978
1069,1662648997.9845939
1070,1662681806.3885183
1071,1662565729.5922387
1072,1662621205.0971477
1073,1662515085.6724255
1074,1662503543.9364178
1075,1662628290.8960426
1076,1662636899.0335078
1077,1662640346.2566342
1078,1662688019.2874362
1079,1662537605.768364
1080,1662599764.111111
1081,1662519182.2154584
1082,1662475690.1155617
1083,1662546985.13628
1084,1662580497.6792822
1085,1662584542.21915
1086,1662571063.4719844
1087,1662557463.7404916
1088,1662613970.48263
1089,1662619278.6335046
1090,1662558471.7990236
1091,1662570803.281001
1092,1662516966.3260622
1093,1662573369.5021887
1094,1662675773.6701875
1095,1662549303.2198863
1096,1662651382.6307147
1097,1662667078.8949656
1098,1662650507.0093348
1099,1662642130.3297338
1100,1662537087.433055
1101,1662609962.8083498
1102,1662652698.495576
1103,1662699874.4526649
1104,1662529314.9632394
1105,1662659392.2730138
1106,1662660195.8721879
1107,1662552261.3783026
1108,1662572716.3811169
1109,1662555349.092198
1110,1662667343.3745406
1111,1662686094.0461473
1112,1662655467.6826196
1113,1662651662.3583841
1114,1662614501.321253
1115,1662538625.8495705
1116,1662677458.552974
1117,1662650377.6613555
1118,1662661681.410946
1119,1662574184.8830926
1120,1662561831.5502582
1121,1662655321.100075
1122,1662609750.054328
1123,1662632299.9401178
1124,1662625497.863827
1125,1662691556.1379547
1126,1662606542.9409444
1127,1662535342.673765
1128,1662512372.375999
1129,1662557287.8682435
1130,1662606624.9910247
1131,1662633702.262231
1132,1662554247.2361503
1133,1662638360.9882038
1134,1662565500.7789984
1135,1662598129.6172345
1136,1662715088.1146684
1137,1662547563.5847862
1138,1662523809.2998934
1139,1662589427.2590322
1140,1662601941.9028816
1141,1662645869.8433344
1142,1662650196.181649
1143,1662627505.5300288
1144,1662562339.6588175
1145,1662585166.0035877
1146,1662652200.6841216
1147,1662603922.594472
1148,1662608463.5305095
1149,1662552203.001362
1150,1662557458.952171
1151,1662691998.8357282
1152,1662648561.3539512
1153,1662654866.4626226
1154,1662561493.5782363
1155,1662581060.6751904
1156,1662513760.5682778
1157,1662623971.416751
1158,1662630044.1710868
1159,1662516659.5201483
1160,1662619673.767597
1161,1662597429.8124616
1162,1662639037.7151146
1163,1662579921.7170596
1164,1662520979.1719809
1165,1662651395.7741787
1166,1662550499.4781127
1167,1662547000.3339224
1168,1662629816.6361084
1169,1662554612.4890964
1170,1662590721.398857
1171,1662554722.866448
1172,1662564798.9431317
1173,1662549972.919994
1174,1662574556.1698084
1175,1662515566.2777987
1176,1662591824.5897892
1177,1662595326.1871297
1178,1662644154.1281626
1179,1662606241.2245255
1180,1662728877.8804421
1181,1662629243.006837
1182,1662682676.1977289
1183,1662670616.7676184
1184,1662663070.439479
1185,1662668247.992873
1186,1662635628.1011417
1187,1662568930.182488
1188,1662507253.7615578
1189,1662550870.9664931
1190,1662569077.476496
1191,1662509891.2051713
1192,1662641703.9367867
1193,1662586029.588943
1194,1662573216.4553642
1195,1662545065.4262943
1196,1662618418.9901097
1197,1662557979.285722
1198,1662520847.7770839
1199,1662624775.3871264
1200,1662659084.8733237
1201,1662598910.3559918
1202,1662650668.3532884
1203,1662580954.0645826
1204,1662634602.5596592
1205,1662566504.8736
1206,1662556210.216083
1207,1662580120.9622087
1208,1662618469.369185
1209,1662681895.2332034
1210,1662570418.4813645
1211,1662710353.1486304
1212,1662664647.2764933
1213,1662591077.8022175
1214,1662587584.1866937
1215,1662584428.0972035
1216,1662573415.4806113
1217,1662619236.315956
1218,1662581826.055339
1219,1662612581.385894
1220,1662600895.9235754
1221,1662529063.993165
1222,1662570000.838132
1223,1662650284.86563
1224,1662688158.7408457
1225,1662652279.7271228
1226,1662532508.6748314
1227,1662624294.2905426
1228,1662714313.3087304
1229,1662589113.9000936
1230,1662508250.0032876
1231,1662664604.3576822
1232,1662646978.053296
1233,1662619779.3770378
1234,1662641389.4948092
1235,1662663896.0160327
1236,1662548581.9800375
1237,1662519345.5588377
1238,1662571413.7011893
1239,1662587196.750603
1240,1662519986.357993
1241,1662551754.1409607
1242,1662699199.7034562
1243,1662664581.191895
1244,1662570635.258228
1245,1662669271.3235328
1246,1662524131.278407
1247,1662632076.862879
1248,1662562022.7958877
1249,1662599813.1302705
1250,1662707055.6073782
1251,1662628952.6166372
1252,1662624500.702105
1253,1662612089.194292
1254,1662618345.5418425
1255,1662561936.1833313
1256,1662657838.5994463
1257,1662644387.595658
1258,1662515534.9884996
1259,1662612788.4163816
1260,1662492565.599095
1261,1662564356.1151626
1262,1662593213.001346
1263,1662649647.6686413
1264,1662577790.592461
1265,1662690005.1905198
1266,1662602788.8256173
1267,1662499943.291668
1268,1662646935.844777
1269,1662608537.383466
1270,1662524975.1388283
1271,1662655848.1239502
1272,1662615406.263318
1273,1662552381.5927095
