,cum_rewards
130,-307.33417878080013
131,-307.0141167005238
132,-306.45484165693637
133,-307.7111141689771
134,-307.8642017126678
135,-306.9385201229704
136,-307.20826586303065
137,-307.2260233195665
138,-307.2347330064005
139,-307.6536761800889
140,-306.64694325984163
141,-307.948177680668
142,-306.8141545030426
143,-306.99383618377345
144,-307.1496759486163
145,-307.75482260301055
146,-306.4704127587197
147,-306.5040654454406
148,-308.06429364127786
149,-306.9590822691901
150,-307.3945946225693
151,-307.3558270899524
152,-307.13440158649786
153,-307.786453628331
154,-308.0449706699071
155,-306.4840769367396
156,-306.71641972127196
157,-307.5045586065904
158,-307.9909163408907
159,-308.07858064785586
160,-306.97055940054486
161,-307.77508440002225
162,-307.7646687237631
163,-307.9698105009624
164,-308.3181138753587
165,-307.34408608382313
166,-306.1554899687104
167,-306.64830787093047
168,-307.3166080096229
169,-307.8567004056151
170,-306.7291817544169
171,-307.2333517182735
172,-306.91979668122934
173,-308.1491536628472
174,-307.4588177501823
175,-308.13920734612486
176,-307.7773756338138
177,-308.06801550897626
178,-306.5158763784913
179,-307.44522168993785
180,-307.1168053503958
181,-307.8415293991759
182,-307.05325722549713
183,-307.64413690081705
184,-306.9282795099615
185,-307.2202694470338
186,-308.2766431223967
187,-307.3644258028906
188,-307.9226701594569
189,-308.01516200097257
190,-307.37372024505873
191,-307.9702001171287
192,-306.9827270181475
193,-306.67510462281916
194,-307.8395590026353
195,-306.8336326290713
196,-307.8062177916794
197,-307.1391106139862
198,-307.55895328926636
199,-307.30650765954886
200,-307.5999444623709
201,-307.9419869252229
202,-307.31877493357547
203,-307.8793565531019
204,-307.18588030923803
205,-307.2178226225622
206,-307.5865289588212
207,-308.54277621846387
208,-307.4147676824288
209,-307.65272081501354
210,-307.7794036120223
211,-306.77209912257916
212,-307.1880662523758
213,-307.16426814519394
214,-306.7629475166121
215,-307.42015859720766
216,-308.20279654896706
217,-306.44124393239855
218,-307.8219185808223
219,-307.3570725257754
220,-308.18443269914513
221,-307.42774531967996
222,-307.61344766751495
223,-306.22322430888596
224,-307.903134636118
225,-306.9708624925102
226,-307.0792494410877
227,-306.82050798087016
228,-307.55899363087275
229,-308.16415533941256
230,-306.8660431960108
231,-307.13489928855233
232,-307.75377237673456
233,-307.13173168100053
234,-307.27563329751
235,-307.29236832645347
236,-306.7965573011986
237,-308.00815741037866
238,-308.00289163574826
239,-307.5528075590367
240,-307.82973471048393
241,-307.071003214073
242,-308.41767950821253
243,-307.82967589413073
244,-307.2177934007147
245,-307.4524860225668
246,-307.23768726010127
247,-307.96326792921514
248,-307.74236690551413
249,-307.2474630776304
250,-307.2847178344285
251,-306.42553418205046
252,-308.13989498300776
253,-307.40225100470707
254,-306.799674746328
255,-307.0482804847361
256,-308.06312535761623
257,-307.51307333754824
258,-306.9655256353959
259,-306.60412988621044
260,-307.2133402930219
261,-306.61792517958645
262,-306.7799503731068
263,-307.92582614849823
264,-307.00562125001716
265,-307.7014051336139
266,-307.9880912251889
267,-306.27124750645606
268,-307.02043758047
269,-307.7286801740408
270,-308.0998579628613
271,-307.55611317987683
272,-308.0664468557746
273,-306.9919039464614
274,-307.5054677079119
275,-308.15064609524944
276,-308.322694892024
277,-308.10640061500186
278,-307.2477105657074
279,-307.36373720025904
280,-307.437847012859
281,-307.4446812652247
282,-307.7188285083003
283,-307.33146342833953
284,-307.7993165978202
285,-307.86753160739426
286,-307.5726505420198
287,-306.6124618053839
288,-307.6318405410321
289,-307.8663814088053
290,-306.9164957718746
291,-307.7447352102603
292,-306.6168166611726
293,-308.27544728975
294,-306.8868093537051
295,-307.23315286488315
296,-307.4693099194008
297,-307.9563290736518
298,-307.0758695100407
299,-308.07716633755183
300,-308.0764745770673
301,-307.83463764388034
302,-307.36418882003994
303,-307.9371050785991
304,-307.24726979647994
305,-306.7068843250525
306,-307.18337050183624
307,-307.5068782924254
308,-307.54211639557917
309,-308.25803546716884
310,-306.5427397297628
311,-308.0344190493762
312,-307.30372917833307
313,-306.8100737018747
314,-308.3156284768961
315,-306.8101064380016
316,-306.96043197210906
317,-307.62289240577576
318,-307.0644897217747
319,-307.0975077505133
320,-306.48283012657544
321,-306.6735597171712
322,-307.04785036218675
323,-307.1551781198696
324,-306.91124583986107
325,-307.35302532778655
326,-307.35978931404264
327,-306.9825642175365
328,-307.24698524753404
329,-308.04511728899917
330,-307.87571986151573
331,-307.42902365338534
332,-307.6974892468108
333,-307.51370061031463
334,-307.27838560110155
335,-307.5639120278179
336,-306.5559362277782
337,-306.79639238864536
338,-307.2585473444743
339,-306.6262342279884
340,-307.62079115835127
341,-307.3213153116164
342,-306.31995990784486
343,-307.0796847755637
344,-307.6987058614761
345,-306.75830050009733
346,-307.0647121931354
347,-308.05027319337466
348,-307.0213321367263
349,-306.8284606429794
350,-307.39986338026284
351,-306.9663796820918
352,-307.9386327996453
353,-307.91949298384236
354,-306.78806259728094
355,-307.5856146954647
356,-307.58215567665513
357,-307.9932550940042
358,-307.353846920776
359,-307.8258507904482
360,-306.9374410261539
361,-308.1268750533264
362,-307.00959592113793
363,-306.51980381457275
364,-307.69788608437386
365,-306.38016026436435
366,-307.1850275657664
367,-306.5816438209122
368,-307.03376066041847
369,-306.5485132629687
370,-307.8999101534391
371,-306.88290747240245
372,-306.65702620288374
373,-307.1692901560591
374,-308.20994472429146
375,-306.9882511522197
376,-307.97775962740076
377,-307.2074570510351
378,-307.6431035588114
379,-306.83923903316895
380,-307.04264194403765
381,-307.47834137785355
382,-307.8270808088099
383,-307.55771711275685
384,-306.8944413290026
385,-307.92902047908166
386,-307.52701911220754
387,-306.65352009900494
388,-307.2298476490514
389,-307.2140513300938
390,-307.86350789487653
391,-307.97582510231143
392,-307.1548533581539
393,-306.71859069920373
394,-307.9278822602982
395,-307.0013588050154
396,-307.49360308700125
397,-307.6388629263141
398,-308.07410378932553
399,-306.954496841501
400,-308.1696138648212
401,-306.48378903330934
402,-307.4318249295746
403,-307.268507763908
404,-306.6131775553882
405,-307.37075634231195
406,-307.11194835336744
407,-307.403594245822
408,-307.53700139653864
409,-307.03936500894304
410,-307.7814069335641
411,-307.5681512353542
412,-306.6527693599796
413,-307.97311455796665
414,-307.29959153171546
415,-308.393195371748
416,-307.28594419828613
417,-307.25450986007434
418,-307.26235491135526
419,-307.4829506417854
420,-307.8292607536563
421,-307.6974139436833
422,-307.1310277782498
423,-307.86533265178775
424,-307.34268134202125
425,-306.8847066432903
426,-307.34481850958224
427,-306.7997133513562
428,-307.2894746553402
429,-307.4486625556996
430,-308.09572968995707
431,-306.8560970362137
432,-307.8494545173677
433,-306.55088191944486
434,-307.76359680662466
435,-307.3790098704498
436,-307.8188574290393
437,-307.75471815876716
438,-307.21913776797425
439,-307.7325832594239
440,-308.7532420241529
441,-307.3268875431828
442,-307.083854546295
443,-307.35645532018555
444,-307.64999503081464
445,-308.06552065234706
446,-306.75225889450405
447,-307.7589586993774
448,-307.51381160834046
449,-308.245485809295
450,-306.9119627267126
451,-306.4856294317252
452,-307.1410644928847
453,-306.91461878889555
454,-308.3364470514388
455,-306.66593097566806
456,-307.56788036305386
457,-307.03242846269444
458,-307.42060415223347
459,-308.1111821706056
460,-306.54428221276487
461,-307.38586686227944
462,-308.10000857032077
463,-307.68028362489974
464,-306.4333825446591
465,-307.884069521562
466,-308.11840062141044
467,-307.3571356835526
468,-307.65673225121657
469,-307.4394798906486
470,-308.0456411060554
471,-307.7167301852392
472,-307.3645082143324
473,-307.62338042082746
474,-307.27094257604057
475,-307.27543754064794
476,-307.640102521497
477,-308.27732756240295
478,-307.28453453695045
479,-307.10433284532905
480,-306.93910669651484
481,-307.4376575547016
482,-307.5822958693464
483,-306.910119558192
484,-308.00464776469323
485,-308.05319272054925
486,-307.54428167609285
487,-307.3469506414449
488,-306.68200777303787
489,-307.2756418801429
490,-307.3680183552886
491,-308.3368050762041
492,-306.8013431136789
493,-307.9378346496914
494,-307.38581452133525
495,-308.02859660820053
496,-308.0455334311704
497,-307.1516746353584
498,-308.716892239737
499,-308.10812193281515
500,-306.72961627126034
501,-307.34032625645614
502,-308.53220247312083
503,-306.84536039062084
504,-307.5858447279873
505,-307.31553209870873
506,-307.6021153423358
507,-307.24937921625997
508,-307.89735899985453
509,-307.5573284014143
510,-307.6510344905757
511,-306.62007624606684
512,-307.44918802626194
513,-307.01636680293177
514,-307.6297865161987
515,-307.55438920130655
516,-307.53685581119737
517,-306.81424954019496
518,-307.8693868472917
519,-306.6675396704289
520,-308.1909916965856
521,-307.2718766430737
522,-307.3407154770578
523,-306.4459830635243
524,-306.9536029958893
525,-307.2703739762706
526,-307.9145550394557
527,-308.0807375522592
528,-308.51638409709386
529,-306.6529303758641
530,-307.34238201800105
531,-307.8913517602867
532,-307.84250342127154
533,-307.54063123008706
534,-307.7558652084642
535,-306.8612532847282
536,-307.6250891117092
537,-307.60727471019726
538,-307.075647229004
539,-307.9662906974201
540,-307.8466670476515
541,-306.8718169272428
542,-306.3803855805229
543,-307.682073423007
544,-307.7213995690671
545,-307.13106565632165
546,-307.5080351760248
547,-307.03083852199484
548,-307.821708321269
549,-308.2026225264878
550,-307.5056767605641
551,-307.81709568544653
552,-307.91024876689283
553,-307.2878402908089
554,-307.7529334165217
555,-307.63702926944643
556,-307.25943564848274
557,-307.91396199097744
558,-307.38094418166884
559,-307.3724555041633
560,-307.7647412859963
561,-307.4219648975011
562,-306.9711347383591
563,-308.19585937617614
564,-307.59207637894195
565,-307.1640109500469
566,-308.1401693966264
567,-307.91251589357194
568,-308.1768625146835
569,-308.2022673234789
570,-307.7004542647667
571,-307.69962726311775
572,-307.0024037595472
573,-307.07756542244016
574,-307.11030958647245
575,-306.73568014563637
576,-307.363141435288
577,-307.50894394837184
578,-308.2857457972033
579,-307.2373133282844
580,-307.7886977044939
581,-306.6934827205017
582,-307.648799892092
583,-307.3910471658329
584,-306.9965218761592
585,-307.59074861538295
586,-307.87474987959126
587,-308.3026419115532
588,-307.20263123898246
589,-307.9744079707725
590,-307.49307299213746
591,-306.8750829845221
592,-306.2416735687327
593,-306.83297757409775
594,-307.9991292163534
595,-306.8363853399341
596,-307.4655232724118
597,-307.7573315328599
598,-307.0424705827191
599,-307.18578617296487
600,-308.07005526349724
601,-307.24377245282994
602,-307.58619951562355
603,-306.7253663748331
604,-308.2606752557079
605,-306.8600226771322
606,-307.45381980819786
607,-306.77366302726614
608,-306.77619528407604
609,-307.90970915019767
610,-307.04836746994835
611,-307.10370815801446
612,-306.8648101033683
613,-307.29623847694904
614,-307.6905372807745
615,-307.7628510086256
616,-307.7949623320088
617,-307.8516929464979
618,-306.85370638399706
619,-306.92624149338536
620,-307.07670068485106
621,-308.1280365068712
622,-307.7755893457921
623,-306.8583397337345
624,-307.92680558952065
625,-307.3972080247997
626,-307.91872737892595
627,-306.7210228070053
628,-307.1092365911547
629,-307.3982371359315
630,-307.69449266764735
631,-307.59719155643256
632,-307.63586598119224
633,-307.06326272931545
634,-307.4935929740937
635,-307.70993579879746
636,-307.54721860301294
637,-307.91224064337064
638,-307.7313440393108
639,-307.6167938302455
640,-307.452441909873
641,-306.9279013022985
642,-307.3524217799382
643,-308.06329979941836
644,-306.5535288124698
645,-307.58165747747324
646,-307.7442983120992
647,-308.0372589503031
648,-307.69257810854106
649,-307.20593475970946
650,-306.9128341898001
651,-307.8682881618696
652,-307.6149908041302
653,-307.1495673306174
654,-306.7764062870972
655,-306.8771331400089
656,-307.57343802093453
657,-307.4662074022334
658,-307.92703213107245
659,-307.2553739067214
660,-307.44795950455597
661,-307.2339021009202
662,-307.5464781153116
663,-306.69459379062187
664,-308.27981675986535
665,-307.6228552983445
666,-308.01341236364345
667,-307.93229889642515
668,-307.84961263582164
669,-306.4389972847827
670,-306.10728584244254
671,-306.9010754062869
672,-307.26520580474664
673,-306.1235776268459
674,-308.00796260578693
675,-307.5488203650514
676,-308.1196205862802
677,-307.41366246290266
678,-307.3845911300455
679,-306.826154584617
680,-306.2662658623426
681,-308.0129784720841
682,-308.2358719112848
683,-307.5014408637628
684,-307.3993837701703
685,-307.3032976827474
686,-307.24874140889614
687,-306.5437964316538
688,-307.2384008027408
689,-306.70785126777827
690,-306.9587891968819
691,-307.08118033883983
692,-307.559496383918
693,-306.75091645409316
694,-306.3442434814828
695,-306.79986827807676
696,-308.1512905001404
697,-307.59601664937856
698,-306.76800764145935
699,-307.94674104538535
700,-307.6053368252098
701,-306.76537428739255
702,-307.79372502066826
703,-307.0451200366403
704,-306.649011623743
705,-306.4161871746438
706,-306.90101810864786
707,-308.51235679927555
708,-307.88489833926093
709,-306.79404620622915
710,-306.4413663262406
711,-308.19288209006254
712,-307.7743018489456
713,-307.4924444910409
714,-307.487458266078
715,-306.9221181103506
716,-307.48480622929077
717,-307.3763102062392
718,-307.2086923597492
719,-307.8780574760907
720,-307.84812840026916
721,-307.90536054786895
722,-307.46672380146373
723,-308.02089357395334
724,-306.6918740337251
725,-306.15267866946135
726,-307.135743730544
727,-306.9326774060574
728,-307.1458818317122
729,-307.5673422272746
730,-307.29912097751054
731,-306.5561249162519
732,-307.0051499256715
733,-307.33420558728517
734,-307.67729728622265
735,-307.3289609755812
736,-308.041194033203
737,-307.2261238588708
738,-307.6813028041739
739,-307.0382355793783
740,-306.95492981621226
741,-307.57050557634534
742,-307.1289561370247
743,-307.9734487703977
744,-307.41320548363575
745,-307.63387615362797
746,-306.9545694849178
747,-307.53414900979726
748,-307.7133300895305
749,-307.61919176886784
750,-306.7166151286573
751,-306.3138992425841
752,-306.0867420898003
753,-307.637023489403
754,-307.5642110251931
755,-307.5940459130531
756,-307.3842912496218
757,-307.6538182873017
758,-306.36873506120793
759,-307.5678486879482
760,-307.5695177495213
761,-307.8249339808827
762,-307.0243456117097
763,-307.177851580785
764,-308.39810190069784
765,-307.1476187938039
766,-307.22305685466495
767,-306.78650460517923
768,-307.6110782195303
769,-307.90065388472476
770,-307.39507597641096
771,-307.7187346630092
772,-307.0451385782949
773,-307.3732388973827
774,-307.69667923078913
775,-306.6814337058037
776,-307.31842779226076
777,-306.276465992578
778,-307.30519553755454
779,-306.8661648929466
780,-307.84121675280255
781,-306.84424857808085
782,-307.0089493813164
783,-306.8235846429682
784,-308.0732715757269
785,-306.8646332027381
786,-307.9625414866205
787,-306.7767399945261
788,-307.10392465159975
789,-306.2167632754411
790,-307.8233337192605
791,-307.2720731598462
792,-306.48849110874863
793,-307.9016816333476
794,-307.7208748682574
795,-307.4779773874153
796,-307.2624473564162
797,-307.22933625653485
798,-307.2120261724917
799,-308.1198164420719
800,-307.86652822986474
801,-306.66589070632295
802,-307.3336511336016
803,-306.8766602733252
804,-307.3501710627907
805,-307.2171235958507
806,-307.38210646664595
807,-307.5992641077847
808,-307.17817805376404
809,-307.92952857635134
810,-307.66140665807893
811,-307.4984335269582
812,-307.6300945998612
813,-307.3266199191365
814,-306.63612139055607
815,-307.372592589099
816,-308.2570431409148
817,-307.7259345664989
818,-306.9934817168535
819,-306.5870820033921
820,-308.3258727508636
821,-307.2946979336323
822,-307.2260931788729
823,-307.73650928766153
824,-307.18463434032554
825,-307.01778984290416
826,-307.20430812237663
827,-306.97318088125905
828,-307.34435377314594
829,-307.9522705830409
830,-306.75164170663857
831,-306.8250331935291
832,-307.8938155716722
833,-308.0272340609275
834,-307.6081293893864
835,-307.4660034313607
836,-307.0061234429582
837,-306.88375294661853
838,-308.158361138492
839,-307.8850243009662
840,-307.74098954871914
841,-307.7561471130919
842,-307.1761061528625
843,-307.20013268263085
844,-307.62059857971934
845,-306.6058453806477
846,-306.998722756376
847,-308.02870414385166
848,-308.2357288788898
849,-307.4229387983656
850,-307.2919950266473
851,-306.6884902755006
852,-307.582082727347
853,-306.88176843822197
854,-306.8860582181383
855,-307.3152395910258
856,-307.1969755405346
857,-307.8441575497684
858,-306.48554709237453
859,-307.0047372045555
860,-308.31370561628273
861,-307.00351381714427
862,-307.27775979918323
863,-306.8676254688856
864,-307.32206158676206
865,-307.75468232036576
866,-307.4971202233488
867,-307.3785409968675
868,-307.30366134077985
869,-307.9914824928187
870,-307.070852041956
871,-306.86881848148795
872,-307.38779013921953
873,-307.45008402436594
874,-306.8200036412182
875,-306.59702079952103
876,-308.11909135527935
877,-307.60308528354255
878,-307.79361900940444
879,-307.0546959464775
880,-308.01985147378144
881,-307.1546565791302
882,-306.8958401075234
883,-308.2955715922874
884,-308.16834420163525
885,-307.68373564614444
886,-307.232697429065
887,-307.62671245284
888,-307.0381952397412
889,-307.03683244443135
890,-307.4237338903854
891,-306.9947154441665
892,-307.6364404344164
893,-306.9989565132076
894,-307.4248773713431
895,-307.6711982295429
896,-306.89677861919824
897,-307.852050979652
898,-307.70960098540183
899,-307.06707669242604
900,-307.9890691871212
901,-307.0090935860148
902,-307.43964396842443
903,-307.326130270617
904,-306.935041673457
905,-307.8852269241054
906,-307.0919686929919
907,-307.39988202221406
908,-306.9569541071154
909,-306.7045996169
910,-307.014996740466
911,-307.1907422679727
912,-306.7295629672767
913,-307.58885219127535
914,-306.92524926400154
915,-306.7792467681336
916,-307.7081651810789
917,-307.587585241084
918,-307.5549714943915
919,-307.45603671876165
920,-307.55596122458473
921,-307.14472566580764
922,-307.71074871680355
923,-306.87453918776976
924,-306.7664892781487
925,-307.13931989088746
926,-308.4239300592193
927,-306.9581504479339
928,-306.288031052286
929,-307.59058596344744
930,-306.48812834248065
931,-308.0640085983901
932,-307.71976537814595
933,-307.082558133764
934,-307.5764262544771
935,-307.258115607226
936,-307.3267494754052
937,-306.4614992101503
938,-306.9998626035145
939,-308.1152452899203
940,-306.90654450268346
941,-306.3938464411317
942,-306.9251331819754
943,-307.06663673897674
944,-308.0413269964474
945,-307.3323676362407
946,-307.7744097181714
947,-306.57430155417694
948,-306.95337989927674
949,-307.94121121465497
950,-307.4410364949026
951,-308.31026511459146
952,-306.96490059562046
953,-307.50274998819566
954,-307.62244172686354
955,-307.4360543895263
956,-308.1194224658527
957,-306.3286184806362
958,-308.10668352826826
959,-307.0519472248401
960,-307.21527158952637
961,-307.42331446022695
962,-307.2956931739833
963,-307.7465349761772
964,-307.2842020975418
965,-308.26547245204546
966,-307.33398951786063
967,-307.275802628706
968,-307.6032800632318
969,-307.37821795583386
970,-307.46344568690665
971,-307.5500526315571
972,-308.4367859992922
973,-306.75078951109714
974,-306.869303945141
975,-308.5723628939671
976,-306.7571496683569
977,-307.54377811734446
978,-307.6265406350293
979,-307.08685533279913
980,-308.12084259902997
981,-307.0909644905732
982,-307.6476100497356
983,-308.10202163224193
984,-307.18024358169686
985,-307.5638254378095
986,-307.3363839004575
987,-307.22504217364934
988,-306.7494719849635
989,-306.619579512916
990,-307.0712504931469
991,-307.89780015276403
992,-307.64288189480794
993,-307.238341696494
994,-307.4982140730512
995,-306.6381948285743
996,-306.72125704651154
997,-308.02476286012865
998,-307.9220366672845
999,-307.2601226569674
1000,-307.4770017426204
1001,-306.76096520687344
1002,-308.0853920363045
1003,-307.6422279375457
1004,-308.3842798186
1005,-307.7697151625072
1006,-307.60276490408063
1007,-307.8099981127819
1008,-307.23812037813394
1009,-308.3762452501649
1010,-308.19221529537174
1011,-307.71314566020254
1012,-308.6666430529702
1013,-308.00554153054435
1014,-307.7862784371364
1015,-307.6942702572248
1016,-308.29571704916765
1017,-307.4011533394484
1018,-307.0056463318889
1019,-306.90973383265543
1020,-307.67911010864265
1021,-307.180923970011
1022,-307.29992966157533
1023,-307.6997850622787
1024,-307.7845004569849
1025,-307.0053653226296
1026,-307.6389122989765
1027,-306.78730293838834
1028,-307.34942089264916
1029,-307.42798728015117
1030,-307.5761657454584
1031,-307.7412603586938
1032,-307.342973421854
1033,-307.9531919079335
1034,-306.5514554352447
1035,-307.04805965573587
1036,-307.8654616128102
1037,-307.23012668573045
1038,-307.1579806176959
1039,-307.24677636923417
1040,-306.83986427089695
1041,-306.8767000591278
1042,-306.3043036824728
1043,-306.77717141166227
1044,-307.5677737406596
1045,-307.40765272509043
1046,-307.38007142992336
1047,-308.1496635310447
1048,-307.07041085831247
1049,-308.1983352066833
1050,-307.38828981201124
1051,-307.192195982377
1052,-307.60057169133194
1053,-307.97777862568785
1054,-307.5510536350362
1055,-307.84773644190756
1056,-306.60743055458784
1057,-307.536498374969
1058,-306.85804149679115
1059,-307.8565061738262
1060,-306.832538523567
1061,-307.0057606542789
1062,-306.4051845736079
1063,-307.40461934030657
1064,-307.18003912842295
1065,-307.4494278609895
1066,-306.803060878779
1067,-307.6315644621462
1068,-307.32828558001745
1069,-306.8451701540586
1070,-306.51708611481394
1071,-307.67785407761113
1072,-307.12309902852263
1073,-308.18429327574023
1074,-308.2997106358166
1075,-307.05224103957056
1076,-306.9661596649199
1077,-306.9316874336563
1078,-306.4549571256357
1079,-307.95909231635756
1080,-307.3375088888874
1081,-308.1433278454152
1082,-308.57824884437645
1083,-307.865298637193
1084,-307.53017320717566
1085,-307.489727808494
1086,-307.62451528015595
1087,-307.76051259507983
1088,-307.195445173696
1089,-307.14236366495027
1090,-307.7504320097587
1091,-307.6271171899843
1092,-308.1654867393758
1093,-307.6014549781115
1094,-306.57741329811967
1095,-307.84211780113475
1096,-306.82132369284903
1097,-306.6643610503405
1098,-306.8300799066542
1099,-306.9138467026557
1100,-307.9642756694525
1101,-307.2355219164976
1102,-306.8081650442387
1103,-306.33640547335017
1104,-308.04200036760324
1105,-306.74122726985826
1106,-306.7331912781176
1107,-307.81253621696874
1108,-307.6079861888264
1109,-307.78165907801986
1110,-306.6617162545917
1111,-306.47420953852384
1112,-306.7804731737998
1113,-306.8185264161566
1114,-307.19013678746364
1115,-307.9488915042903
1116,-306.5605644702568
1117,-306.83137338644275
1118,-306.7183358905386
1119,-307.5933011690709
1120,-307.7168344974168
1121,-306.78193899925134
1122,-307.23764945671707
1123,-307.0121505988204
1124,-307.0801713617252
1125,-306.41958862045254
1126,-307.2697205905507
1127,-307.98172326234743
1128,-308.2114262400062
1129,-307.76227131756116
1130,-307.26890008975187
1131,-306.9981273776842
1132,-307.79267763849515
1133,-306.9515401179602
1134,-307.68014221001334
1135,-307.3538538276539
1136,-306.1842688533159
1137,-307.8595141521342
1138,-308.0970570010633
1139,-307.4408774096755
1140,-307.3157309711782
1141,-306.87645156665377
1142,-306.83318818350506
1143,-307.06009469970974
1144,-307.7117534118217
1145,-307.4834899641198
1146,-306.81314315878274
1147,-307.29592405527933
1148,-307.25051469490177
1149,-307.813119986375
1150,-307.7605604782859
1151,-306.4151616427173
1152,-306.84953646048405
1153,-306.78648537376756
1154,-307.7202142176324
1155,-307.5245432480938
1156,-308.197544317218
1157,-307.0954358324898
1158,-307.03470828912873
1159,-308.1685547985125
1160,-307.1384123240287
1161,-307.36085187537844
1162,-306.94477284884977
1163,-307.535932829399
1164,-308.1253582801897
1165,-306.8211922582083
1166,-307.8301552188698
1167,-307.86514666077653
1168,-307.0369836389179
1169,-307.78902510903185
1170,-307.427936011424
1171,-307.78792133551775
1172,-307.68716056868084
1173,-307.8354208000596
1174,-307.58958830191386
1175,-308.17948722201055
1176,-307.416904102106
1177,-307.38188812869976
1178,-306.89360871837164
1179,-307.27273775474
1180,-306.0463711955744
1181,-307.0427199316275
1182,-306.50838802271073
1183,-306.62898232381093
1184,-306.7044456052074
1185,-306.6526700712678
1186,-306.9788689885814
1187,-307.64584817511997
1188,-308.26261238441896
1189,-307.8264403350625
1190,-307.644375235037
1191,-308.23623794828444
1192,-306.91811063213265
1193,-307.4748541105676
1194,-307.6029854463529
1195,-307.88449573705685
1196,-307.1509600989029
1197,-307.75535714277765
1198,-308.12667222916036
1199,-307.0873961287331
1200,-306.74430126675577
1201,-307.3460464400786
1202,-306.82846646711226
1203,-307.52560935417495
1204,-306.9891244034034
1205,-307.67010126399373
1206,-307.77304783916526
1207,-307.5339403779111
1208,-307.1504563081464
1209,-306.51619766796085
1210,-307.6309651863538
1211,-306.2316185136954
1212,-306.6886772350653
1213,-307.42437197782255
1214,-307.4593081330605
1215,-307.4908690279626
1216,-307.6009951938797
1217,-307.1427868404374
1218,-307.51688944660583
1219,-307.20933614106065
1220,-307.3261907642412
1221,-308.0445100683456
1222,-307.6351416186781
1223,-306.83230134369916
1224,-306.45356259154437
1225,-306.81235272876603
1226,-308.0100632516836
1227,-307.09220709457253
1228,-306.192016912694
1229,-307.44401099906094
1230,-308.2526499671194
1231,-306.6891064231736
1232,-306.8653694670334
1233,-307.13735622962076
1234,-306.9212550519079
1235,-306.69618983966956
1236,-307.84933019962074
1237,-308.1416944116172
1238,-307.6210129881048
1239,-307.4631824939648
1240,-308.1352864200696
1241,-307.81760859038803
1242,-306.34315296543735
1243,-306.68933808104435
1244,-307.6287974177143
1245,-306.64243676466697
1246,-308.0938372159219
1247,-307.0143813712076
1248,-307.71492204111865
1249,-307.337018697295
1250,-306.264593926214
1251,-307.0456238336249
1252,-307.0901429789476
1253,-307.2142580570774
1254,-307.15169458157317
