,sell_money
255,1662622167.3833914
256,1662664744.6475399
257,1662542310.963335
258,1662706603.0188818
259,1662630348.757485
260,1662536512.1068206
261,1662633919.9533763
262,1662622079.2439675
263,1662603623.8511586
264,1662640651.0731428
265,1662702193.141737
266,1662669626.3505902
267,1662537250.0935369
268,1662701934.5015845
269,1662546118.7384586
270,1662570695.8602493
271,1662544173.1923132
272,1662565634.6699808
273,1662524727.1564074
274,1662615554.5062375
275,1662654930.979336
276,1662683663.9268274
277,1662620793.2887928
278,1662604423.2702727
279,1662562422.373386
280,1662636557.8068852
281,1662548944.9965644
282,1662687594.993518
283,1662615673.2626104
284,1662573571.6145284
285,1662586250.9369166
286,1662613701.9815524
287,1662518110.0753422
288,1662615936.3971179
289,1662615624.12471
290,1662640972.6937037
291,1662547433.477025
292,1662632950.150877
293,1662608276.9003654
294,1662566642.3097785
295,1662554026.66525
296,1662614237.586184
297,1662553499.483698
298,1662641911.2734826
299,1662591582.4680192
300,1662739455.6249115
301,1662672222.271351
302,1662579159.6291044
303,1662601623.117082
304,1662625120.7805233
305,1662642470.8597488
306,1662614423.6065907
307,1662530128.563986
308,1662574510.2050502
309,1662571296.7874203
310,1662624946.1252658
311,1662665596.2171736
312,1662524958.5174155
313,1662565984.106017
314,1662574728.6105251
315,1662677321.784868
316,1662545798.1561122
317,1662576554.7669752
318,1662553876.8508713
319,1662655777.0013502
320,1662554015.6177132
321,1662620399.4121351
322,1662540044.213668
323,1662544896.6017752
324,1662552412.2370245
325,1662638851.7360497
326,1662669509.1372268
327,1662604850.3991866
328,1662556029.0319142
329,1662631334.8494139
330,1662596808.9049041
331,1662613214.6818566
332,1662613713.0663443
333,1662521702.018498
334,1662533207.6040542
335,1662667275.556159
336,1662673552.4239357
337,1662606463.888317
338,1662536734.2460425
339,1662621203.7804706
340,1662542482.611995
341,1662610763.3298433
342,1662591419.8737473
343,1662657474.417784
344,1662590497.744896
345,1662646314.7049098
346,1662495133.737567
347,1662623173.8896072
348,1662512320.188362
349,1662609161.9376245
350,1662649959.1580524
351,1662555806.6404543
352,1662559052.043729
353,1662622003.456218
354,1662545621.5412028
355,1662579322.7425885
356,1662634358.3999972
357,1662666481.1598382
358,1662602775.3633463
359,1662549166.9203622
360,1662614396.938497
361,1662641138.5130303
362,1662605763.756084
363,1662673245.5184412
364,1662564899.7904816
365,1662578509.1014047
366,1662523020.284375
367,1662543574.938342
368,1662570399.902835
369,1662525486.2074738
370,1662635077.124147
371,1662631781.127472
372,1662651613.121877
373,1662605763.8560164
374,1662589881.376493
375,1662494020.309353
376,1662586512.4906504
377,1662532835.9900222
378,1662519178.4908955
379,1662623594.402677
380,1662571310.2329369
381,1662593423.839363
382,1662570399.0817492
383,1662547192.8577414
384,1662658218.7386389
385,1662654062.9082024
386,1662590983.2898054
387,1662524418.6020944
388,1662538800.0690327
389,1662560160.0813415
390,1662602900.7535658
391,1662601157.7722251
392,1662632075.9399626
393,1662650257.9127457
394,1662647192.8648894
395,1662551839.9914038
396,1662536796.2449133
397,1662709855.395788
398,1662635298.0299182
399,1662575881.7107058
400,1662645762.3293736
401,1662525692.6941962
402,1662552018.780038
403,1662580917.8717873
404,1662603298.8387938
405,1662604664.3016384
406,1662620554.1827552
407,1662557846.4184968
408,1662509743.9920459
409,1662548460.1027324
410,1662538541.2572148
411,1662517283.525593
412,1662606585.0912185
413,1662583295.7098703
414,1662554109.9383206
415,1662603766.1963992
416,1662554683.6972244
417,1662543872.0944707
418,1662594868.9584305
419,1662588994.0240333
420,1662677539.678335
421,1662592387.0728168
422,1662590001.2500834
423,1662645320.754805
424,1662540644.1960568
425,1662588288.8400667
426,1662579827.6949654
427,1662562470.2468884
428,1662597373.9439037
429,1662649748.5743904
430,1662508777.1703565
431,1662615946.341417
432,1662594888.9784982
433,1662646443.8120115
434,1662536917.1329503
435,1662548213.5711195
436,1662653940.7561529
437,1662645249.6567793
438,1662563306.571296
439,1662551835.1457925
440,1662594660.5005934
441,1662571722.030707
442,1662637463.095817
443,1662511231.2285256
444,1662654764.1806848
445,1662521494.2550485
446,1662556034.211439
447,1662585114.944442
448,1662653302.6854687
449,1662525433.7478259
450,1662476501.2785525
451,1662526340.1631951
452,1662564004.1076877
453,1662650926.2152867
454,1662653757.5196934
455,1662512518.3470178
456,1662634461.6155624
457,1662657290.5753722
458,1662588140.5876403
459,1662609099.559857
460,1662652613.0109003
461,1662674534.5528367
462,1662485814.3144486
463,1662593355.4145827
464,1662656551.734987
465,1662670249.7253447
466,1662547500.517406
467,1662588200.7240522
468,1662597409.273439
469,1662545508.152838
470,1662582901.7324014
471,1662527899.0907385
472,1662570925.721876
473,1662503981.2696557
474,1662584722.8411531
475,1662569658.2510383
476,1662535645.8570251
477,1662648911.6801536
478,1662688994.8746397
479,1662632963.5613627
480,1662644189.46684
481,1662571101.8769102
482,1662563610.8686798
483,1662540823.1620626
484,1662672077.7020726
485,1662573211.4253814
486,1662537486.8489647
487,1662645898.543204
488,1662521404.7043257
489,1662613218.7523448
490,1662580102.093695
491,1662536459.4817772
492,1662543270.2020018
493,1662552764.2886837
494,1662592453.9748344
495,1662601308.4930198
496,1662576207.7177162
497,1662600045.1996837
498,1662604590.136467
499,1662663492.6338062
500,1662555625.2377205
501,1662616426.8510861
502,1662619315.821981
503,1662663100.0979798
504,1662582444.8536057
505,1662581134.9642813
506,1662540279.46545
507,1662637945.7170558
508,1662590053.470554
509,1662656808.320209
510,1662569385.71681
511,1662650626.0679903
512,1662612674.542483
513,1662643563.5218592
514,1662555213.7457273
515,1662554437.9480107
516,1662592729.6641264
517,1662660910.8747375
518,1662539051.3110514
519,1662573005.6754258
520,1662661962.3725114
521,1662616667.781448
522,1662628898.9863367
523,1662574455.5132914
524,1662686285.7823057
525,1662599975.872993
526,1662537350.5303502
527,1662526839.3015525
528,1662612916.6367786
529,1662587651.614027
530,1662607289.9104037
531,1662621460.4863143
532,1662621652.1609108
533,1662573931.1955287
534,1662566046.6701627
535,1662629224.3387733
536,1662650578.9859076
537,1662628923.0520377
538,1662665952.5808156
539,1662620560.157053
540,1662536803.9315367
541,1662697632.7459736
542,1662543808.9132438
543,1662655394.6480658
544,1662606817.9869263
545,1662526209.2594533
546,1662614002.863058
547,1662594765.8657894
548,1662539649.7638235
549,1662529592.055871
550,1662671892.478928
551,1662621273.6831937
552,1662551231.2933843
553,1662583021.5819771
554,1662577974.1489677
555,1662569802.9969838
556,1662535315.933391
557,1662694473.922826
558,1662600235.6864436
559,1662656473.6924386
560,1662507935.1103573
561,1662602815.3275201
562,1662651749.7503455
563,1662575219.1534226
564,1662486447.7208328
565,1662485787.0713742
566,1662586776.0247607
567,1662514382.6572692
568,1662661895.7087653
569,1662558033.7979608
570,1662606026.7378662
571,1662721401.3554227
572,1662685926.1171901
573,1662621173.168713
574,1662666525.5019336
575,1662527318.4208393
576,1662584920.0537229
577,1662606810.5845578
578,1662515770.769689
579,1662573605.4667256
580,1662617338.5971947
581,1662605052.7139418
582,1662663888.0587635
583,1662615342.249342
584,1662508695.7420876
585,1662491731.130793
586,1662668313.779778
587,1662580904.7391891
588,1662585734.562151
589,1662538824.7364266
590,1662505568.5550914
591,1662611655.309738
592,1662510904.1687176
593,1662576081.9077995
594,1662628547.3806896
595,1662618928.7695782
596,1662482609.4683948
597,1662507006.598951
598,1662480941.3480148
599,1662620176.3254023
600,1662521947.209227
601,1662541521.9316757
602,1662586536.979882
603,1662647028.6057644
604,1662652158.6679134
605,1662644568.179468
606,1662637475.5915532
607,1662693887.3851569
608,1662686430.4110837
609,1662619168.6667767
610,1662658490.5839863
611,1662591974.7361763
612,1662595939.1528
613,1662518858.4759703
614,1662570522.1391249
615,1662621412.4306726
616,1662520204.9820335
617,1662590517.146724
618,1662557310.251011
619,1662513326.954465
620,1662602980.5779834
621,1662534727.9170687
622,1662544649.470429
623,1662611351.2834585
624,1662577814.2771623
625,1662680515.5444748
626,1662532642.4237144
627,1662581213.354652
628,1662586145.0791745
629,1662614998.030767
630,1662672097.78742
631,1662567468.6708941
632,1662604473.1442118
633,1662690232.9559424
634,1662637556.770485
635,1662679801.8431392
636,1662613815.9492545
637,1662692932.814274
638,1662619702.1351848
639,1662625009.107642
640,1662673387.111692
641,1662619215.2845564
642,1662603385.3792374
643,1662685867.6219263
644,1662581464.6372817
645,1662510738.291311
646,1662609958.0717413
647,1662624026.6109636
648,1662621066.0721262
649,1662618830.702647
650,1662503425.0514677
651,1662651227.7991512
652,1662632536.2726438
653,1662588797.2799993
654,1662614423.038774
655,1662513591.1260734
656,1662608541.4435213
657,1662594064.9164495
658,1662588846.6120222
659,1662606400.179484
660,1662560198.8989384
661,1662568053.866766
662,1662684067.4718828
663,1662720618.7419631
664,1662577944.6713905
665,1662613109.3161259
666,1662698473.2685595
667,1662511666.5020201
668,1662568357.4893937
669,1662561661.7958846
670,1662640090.8842509
671,1662610634.934265
672,1662618168.4029984
673,1662607545.5322967
674,1662610003.0908337
675,1662598800.0655696
676,1662668682.8116176
677,1662538266.324079
678,1662623642.3084188
679,1662562794.6948843
680,1662633867.3374228
681,1662523889.2454011
682,1662590239.517546
683,1662609037.0405402
684,1662507582.1317492
685,1662566676.6923668
686,1662580492.5236983
687,1662601769.974212
688,1662615689.2142467
689,1662642441.1712344
690,1662614326.0303283
691,1662503881.580934
692,1662640457.4421492
693,1662664129.2269802
694,1662635437.5331953
695,1662573422.5588331
696,1662491107.109958
697,1662679681.337951
698,1662586912.6197507
699,1662604058.117477
700,1662661604.5939507
701,1662531098.0780303
702,1662631308.52155
703,1662515234.5418599
704,1662625585.47057
705,1662666336.4066563
706,1662636743.836621
707,1662541607.8767323
708,1662671834.4566586
709,1662563332.630804
710,1662526085.5822604
711,1662585973.1304917
712,1662550325.3764305
713,1662559071.9312923
714,1662559723.5964742
715,1662554805.8225415
716,1662579637.8590386
717,1662522688.6521258
718,1662510614.8543918
719,1662592746.235725
720,1662620219.501742
721,1662564379.6019044
722,1662635485.3289092
723,1662591164.5583708
724,1662578011.909071
725,1662625300.7972646
726,1662590169.716599
727,1662557466.800861
728,1662671234.5106428
729,1662527396.246022
730,1662596636.1061213
731,1662693645.207199
732,1662548899.1731634
733,1662535848.1413367
734,1662522264.5466912
735,1662640534.412608
736,1662662915.16658
737,1662607251.5537927
738,1662660081.3214033
739,1662615982.0954769
740,1662552306.8519318
741,1662675083.2704341
742,1662540095.0558283
743,1662615050.2198925
744,1662643795.7374227
745,1662632452.7852063
746,1662622958.5271528
747,1662520658.4488778
748,1662560469.3638377
749,1662513497.2844138
750,1662683329.3586063
751,1662541272.0671306
752,1662490903.957416
753,1662561098.058206
754,1662560373.8518317
755,1662633060.7279634
756,1662633550.7228825
757,1662575361.9312017
758,1662582997.5863075
759,1662644318.1138074
760,1662533967.2538455
761,1662655907.327663
762,1662578664.685462
763,1662623108.3117983
764,1662549743.9353697
765,1662574353.7225506
766,1662522428.2794397
767,1662597432.675307
768,1662556184.378927
769,1662652426.379086
770,1662690836.4764855
771,1662689912.184166
772,1662615774.4207695
773,1662567895.3110716
774,1662669185.5612426
775,1662594823.193485
776,1662646573.8542893
777,1662510510.1477225
778,1662574466.7811565
779,1662581972.7963474
780,1662642114.3563035
781,1662586018.8444052
782,1662490372.422394
783,1662525798.9761128
784,1662569480.7698286
785,1662680013.6814022
786,1662536379.3279624
787,1662602036.1403153
788,1662653188.5215209
789,1662498003.7864292
790,1662633393.1840744
791,1662550063.6120508
792,1662642293.020501
793,1662671820.2414334
794,1662506223.3054304
795,1662656581.1880667
796,1662566301.315452
797,1662659959.6026917
798,1662596079.663577
799,1662521687.407667
800,1662551793.364543
801,1662599512.1245646
802,1662649078.5273492
803,1662591746.7087336
804,1662534283.6012435
805,1662621950.1355925
806,1662592017.6241324
807,1662556215.9936287
808,1662504034.1053212
809,1662577477.920734
810,1662621229.599229
811,1662641080.729788
812,1662507420.8952513
813,1662585484.7276115
814,1662523942.175213
815,1662594857.869683
816,1662622432.9376295
817,1662597002.5206716
818,1662646745.4389718
819,1662601911.3062458
820,1662583309.8910456
821,1662629788.4205203
822,1662568835.316912
823,1662672650.4074817
824,1662590045.9071114
825,1662694768.4078193
826,1662672385.275206
827,1662649351.7880402
828,1662495595.2691295
829,1662476749.0125391
830,1662601600.2306514
831,1662524765.036622
832,1662551447.6505313
833,1662672655.0067267
834,1662669119.8055189
835,1662564991.253832
836,1662565337.409545
837,1662583032.3517501
838,1662598706.6275089
839,1662654715.1817737
840,1662621650.9445326
841,1662658097.780955
842,1662589411.026735
843,1662610734.4656856
844,1662550687.401819
845,1662732998.6163151
846,1662572200.9451172
847,1662631384.4786599
848,1662508105.8213584
849,1662653266.0998912
850,1662566471.4678092
851,1662538909.612393
852,1662489838.8889287
853,1662559840.005882
854,1662599442.016905
855,1662518232.8074098
856,1662586131.1202438
857,1662663924.598399
858,1662558430.0329945
859,1662600223.5647893
860,1662503428.2138262
861,1662578398.794414
862,1662632370.6665518
863,1662626065.7015984
864,1662552173.8640745
865,1662636667.0441988
866,1662534774.732489
867,1662662814.629428
868,1662647193.1420717
869,1662526264.7726736
870,1662715193.2139392
871,1662563529.5849054
872,1662556883.874452
873,1662546701.074693
874,1662634168.287817
875,1662557927.631403
876,1662478250.9922023
877,1662554479.060324
878,1662537468.7702127
879,1662580095.6794877
880,1662678850.7319417
881,1662652849.6930153
882,1662534954.4186902
883,1662604055.1000934
884,1662590054.4161985
885,1662585606.0875711
886,1662552858.0590456
887,1662617428.1658003
888,1662629119.8244712
889,1662537063.3540971
890,1662570415.7424333
891,1662533053.697035
892,1662648348.8139985
893,1662635386.6851294
894,1662587611.2916098
895,1662654082.71443
896,1662528917.3406775
897,1662659115.9555576
898,1662619790.9351845
899,1662540633.498763
900,1662543871.7965326
901,1662650730.413383
902,1662579816.8682566
903,1662604185.954967
904,1662669750.1528065
905,1662557638.2723894
906,1662610368.984376
907,1662555192.7689755
908,1662647065.2295702
909,1662614117.9505498
910,1662537636.2664056
911,1662557418.6440754
912,1662523356.929976
913,1662596737.1584744
914,1662590911.8882663
915,1662666035.094933
916,1662505627.4868386
917,1662558022.2702558
918,1662537026.1268733
919,1662660948.4813654
920,1662658562.648335
921,1662516581.2209072
922,1662593705.7511342
923,1662564242.7776423
924,1662660652.081502
925,1662488866.1809638
926,1662639979.7431571
927,1662703025.5971255
928,1662645835.2844262
929,1662566667.9560878
930,1662546833.0055027
931,1662642287.5447533
932,1662541378.2197483
933,1662667253.5973227
934,1662627542.9584754
935,1662637046.1501698
936,1662601354.1573696
937,1662665499.0601907
938,1662619429.7404194
939,1662632026.3714635
940,1662609635.7044482
941,1662687179.4764397
942,1662631609.401744
943,1662570795.6913521
944,1662544686.0473666
945,1662555872.244785
946,1662603836.0506928
947,1662573790.9548671
948,1662591516.8219092
949,1662661094.180058
950,1662651278.9610307
951,1662605109.5870988
952,1662569516.9519985
953,1662628902.96839
954,1662564540.4470677
955,1662528578.188559
956,1662601689.0926418
957,1662587736.9929476
958,1662557128.1735957
959,1662591873.612071
960,1662451458.5446568
961,1662616176.8538566
962,1662502935.8054295
963,1662559150.6879413
964,1662612501.5844069
965,1662552230.2784104
966,1662590392.5793705
967,1662630159.9821095
968,1662614937.12897
969,1662523373.472138
970,1662559161.101426
971,1662543787.4376724
972,1662557792.773024
973,1662608316.1366994
974,1662622379.491291
975,1662660003.3474345
976,1662535461.4172788
977,1662595056.0290394
978,1662600491.853156
979,1662665479.3989987
980,1662532322.2474267
981,1662609747.8325224
982,1662650189.1181617
983,1662673533.377793
984,1662620524.4315665
985,1662593389.911855
986,1662567879.7927556
987,1662618113.7550101
988,1662681006.1971278
989,1662618467.9574997
990,1662622240.504483
991,1662520745.6474168
992,1662540870.2202926
993,1662644534.2153459
994,1662623829.9929395
995,1662519946.6883352
996,1662517091.1869884
997,1662658889.5516067
998,1662563245.1205983
999,1662575385.4170988
1000,1662709024.4901655
1001,1662561658.5842414
1002,1662573900.3148112
1003,1662547968.1946719
1004,1662536423.4759076
1005,1662681082.8667898
1006,1662526388.5619154
1007,1662682881.5355334
1008,1662556862.7061276
1009,1662552166.6033375
1010,1662598522.8703363
1011,1662618573.2014582
1012,1662602443.4800777
1013,1662606474.307834
1014,1662618564.584321
1015,1662626415.1430202
1016,1662547249.0189304
1017,1662611612.2543602
1018,1662628173.9086318
1019,1662568608.3605583
1020,1662596870.6584044
1021,1662587957.056763
1022,1662639209.6279652
1023,1662641626.1372895
1024,1662603501.304225
1025,1662600036.3658743
1026,1662637832.6507246
1027,1662641310.688646
1028,1662641554.8427896
1029,1662600329.8888488
1030,1662569771.9591973
1031,1662600613.865039
1032,1662653866.2015522
1033,1662555016.1683633
1034,1662582461.991708
1035,1662617997.5661461
1036,1662621681.4442847
1037,1662509012.6912532
1038,1662651994.7204664
1039,1662579608.2792614
1040,1662583911.997589
1041,1662640432.9106536
1042,1662506069.7896907
1043,1662677949.8927636
1044,1662507499.5460098
1045,1662568030.0240135
1046,1662640212.9854307
1047,1662556013.818023
1048,1662616109.3710878
1049,1662627182.5716558
1050,1662512633.271238
1051,1662594590.4844131
1052,1662630149.4143593
1053,1662520039.4716735
1054,1662549943.0474792
1055,1662552257.039983
1056,1662703617.6477864
1057,1662553348.105804
1058,1662592865.584481
1059,1662612479.1491914
1060,1662618713.456171
1061,1662581568.5970073
1062,1662579494.80631
1063,1662608263.4639974
1064,1662560884.7375247
1065,1662596094.5664232
1066,1662582277.4965906
1067,1662572852.0946758
1068,1662537182.0047266
1069,1662614778.7151282
1070,1662571322.57174
1071,1662627840.456469
1072,1662636731.3021967
1073,1662621823.983424
1074,1662513616.2400885
1075,1662633752.4139247
1076,1662585187.0411847
1077,1662572154.9381738
1078,1662634797.2623448
1079,1662644399.3520343
1080,1662601299.9240649
1081,1662617681.7621827
1082,1662595975.5040133
1083,1662672481.590158
1084,1662569512.9648523
1085,1662565956.10161
1086,1662570481.8218281
1087,1662648222.8718622
1088,1662630933.3931837
1089,1662513054.7351453
1090,1662645854.9853082
1091,1662596492.2715714
1092,1662686083.2917116
1093,1662605810.6819458
1094,1662601629.0181508
1095,1662534268.5453393
1096,1662621549.7430549
1097,1662568459.0773485
1098,1662574093.3159606
1099,1662610957.0178409
1100,1662548692.4890287
1101,1662601872.1734884
1102,1662561890.150882
1103,1662567135.32354
1104,1662562624.050236
1105,1662651506.6894245
1106,1662576363.79019
1107,1662537595.2060788
1108,1662598167.7386193
1109,1662598230.6448343
1110,1662493303.6848235
1111,1662539864.2719185
1112,1662548087.6336699
1113,1662556841.4717371
1114,1662610544.590109
1115,1662616723.9104614
1116,1662628231.356639
1117,1662523175.914492
1118,1662575811.4513583
1119,1662480087.6640885
1120,1662600929.6206188
1121,1662596796.5345893
1122,1662557758.4189515
1123,1662631071.7771773
1124,1662568295.1788816
1125,1662522204.1462283
1126,1662592630.4433846
1127,1662657840.5502424
1128,1662611681.566791
1129,1662555590.7150025
1130,1662623373.8227246
1131,1662581309.1688561
1132,1662550707.507495
1133,1662656836.6845307
1134,1662610698.3442407
1135,1662643622.2716386
1136,1662501980.079187
1137,1662631099.9531312
1138,1662501883.6776364
1139,1662494956.5345283
1140,1662604961.2657301
1141,1662544079.3026936
1142,1662630446.354201
1143,1662528805.020756
1144,1662526130.5879319
1145,1662597730.6029854
1146,1662612292.5394297
1147,1662517921.3674786
1148,1662590423.9431436
1149,1662635738.21817
1150,1662640705.5430892
1151,1662563351.4140885
1152,1662643514.5533762
1153,1662626301.185503
1154,1662666553.4468796
1155,1662533854.8355877
1156,1662594358.7877584
1157,1662542802.149853
1158,1662671864.5768142
1159,1662600471.6863468
1160,1662606380.2251623
1161,1662608873.3532705
1162,1662565658.7537062
1163,1662508789.124973
1164,1662663674.3325367
1165,1662557174.939952
1166,1662656765.499055
1167,1662629148.3098054
1168,1662685078.1646032
1169,1662487686.6085331
1170,1662685431.8070629
1171,1662543773.6890569
1172,1662569263.9927
1173,1662583821.508901
1174,1662625046.2333496
1175,1662627908.6807942
1176,1662596633.6149993
1177,1662486136.965689
1178,1662544908.5809734
1179,1662600175.840802
1180,1662537969.0623987
1181,1662650750.8724098
1182,1662653214.96941
1183,1662658191.9474313
1184,1662506969.3460374
1185,1662495353.8438232
1186,1662534315.5909097
1187,1662559609.4340603
1188,1662623310.85922
1189,1662543743.996901
1190,1662520921.1994288
1191,1662626669.4200857
1192,1662538444.3669226
1193,1662580536.4888773
1194,1662571909.084303
1195,1662572710.5432334
1196,1662578316.2283487
1197,1662496518.516611
1198,1662564149.8601415
1199,1662503416.3467724
1200,1662548989.2337444
1201,1662580823.0905695
1202,1662579777.9932787
1203,1662601462.8860497
1204,1662558961.757969
1205,1662551147.21181
1206,1662605733.690883
1207,1662697080.6666758
1208,1662664313.701613
1209,1662535573.9461393
1210,1662526026.7467134
1211,1662503694.305181
1212,1662522433.3210187
1213,1662627322.6146193
1214,1662630922.3771648
1215,1662606582.3406446
1216,1662580424.6353657
1217,1662546020.756413
1218,1662631002.715337
1219,1662735394.8558452
1220,1662536952.9064796
1221,1662603020.4587674
1222,1662623110.4709413
1223,1662567312.928315
1224,1662619566.3378859
1225,1662527189.429852
1226,1662650157.6677625
1227,1662653481.2861462
1228,1662571843.224323
1229,1662587188.113843
1230,1662556006.7706177
1231,1662725031.190667
1232,1662531334.5000775
1233,1662663054.584173
1234,1662566710.412773
1235,1662615957.1024861
1236,1662522607.4904687
1237,1662631883.8289192
1238,1662621806.0160623
1239,1662563563.752912
1240,1662524170.6884851
1241,1662543095.7572255
1242,1662543905.8474488
1243,1662603032.6134627
1244,1662621178.9124844
1245,1662705382.7858453
1246,1662649406.644205
1247,1662522145.8458636
1248,1662564846.503536
1249,1662659834.6424196
1250,1662672734.9434083
1251,1662540910.4575305
1252,1662676090.3122857
1253,1662549585.506662
1254,1662566464.1814497
1255,1662631943.6216314
1256,1662559599.3760812
1257,1662588721.3993733
1258,1662531945.1312606
1259,1662627648.6553833
1260,1662681407.6080952
1261,1662698677.4704697
1262,1662586677.3138702
1263,1662540949.2114065
1264,1662506643.1155117
1265,1662608379.2357643
1266,1662510536.482969
1267,1662605230.6683989
1268,1662690850.3799245
1269,1662620268.445309
1270,1662596838.334893
1271,1662609622.8271742
1272,1662593812.378172
1273,1662548955.5019498
1274,1662618473.683404
