,cum_rewards
119,-307.0647906314634
120,-307.50140567286917
121,-307.18748161030777
122,-307.76230183727887
123,-307.24223544956817
124,-307.15418154394024
125,-307.84670533001594
126,-306.9438067584088
127,-306.73264619935946
128,-308.2001017550286
129,-306.38162512854916
130,-307.65975925859925
131,-307.6375474091786
132,-308.1817883285268
133,-307.2812633286983
134,-307.51219809445246
135,-306.84914011748407
136,-307.3907614311246
137,-306.77057179101536
138,-306.436173049184
139,-307.58912347996375
140,-307.02728458383996
141,-307.6597363929112
142,-307.69967793919534
143,-306.7311477162805
144,-306.72274108674685
145,-307.0066546127829
146,-306.92874257810337
147,-308.2543429506126
148,-306.90463700608393
149,-307.1455068831076
150,-306.83125913224296
151,-306.4220325616536
152,-307.61756999107604
153,-306.75232204414385
154,-307.45676740465166
155,-307.5818772660155
156,-306.71208552125154
157,-307.75090533824175
158,-307.83367571482745
159,-308.09323382634017
160,-306.7536976341784
161,-307.207152295248
162,-307.17167113809705
163,-308.03196813583077
164,-307.6303585904251
165,-307.0944119209782
166,-308.07560963759505
167,-307.266182844382
168,-307.45160538722973
169,-307.6282921606546
170,-306.7571619533149
171,-306.51897610192964
172,-306.9438086254152
173,-307.23096372063435
174,-308.22149280937145
175,-307.89836901208434
176,-307.59874251796674
177,-307.4081808019737
178,-307.28155298715325
179,-306.8893704602919
180,-307.68346517179657
181,-306.70411792621866
182,-307.60670204215177
183,-307.30687522877264
184,-307.760290091297
185,-307.76757367996703
186,-307.98295124503665
187,-307.8543462762303
188,-307.68800486454035
189,-307.5354099979705
190,-307.3120785758898
191,-306.68963080534934
192,-307.446656273585
193,-307.6000071363111
194,-307.46043422731145
195,-306.9499873713161
196,-307.011952118874
197,-307.5785288210614
198,-307.88240010332476
199,-307.69853750384897
200,-307.5850629568544
201,-307.1996675680387
202,-306.3770518986079
203,-306.5837969322896
204,-307.87094535367225
205,-307.132862819004
206,-308.3536675835041
207,-308.1348827301205
208,-307.17878419186513
209,-306.8624051884405
210,-307.2299374043217
211,-307.207340198798
212,-308.2465401572635
213,-307.5466164167616
214,-307.66642275652777
215,-306.20595964918726
216,-307.92197048941404
217,-307.3715833998507
218,-307.2905304867369
219,-307.0181726908877
220,-307.2751062792002
221,-307.0809449291247
222,-306.5718145670267
223,-307.92625893988924
224,-307.4250850429332
225,-306.8040035543414
226,-308.11401216984285
227,-307.3149038591775
228,-307.3315658402625
229,-307.3941719089117
230,-308.3329408055371
231,-307.20685618837734
232,-306.9430035690845
233,-307.4551422019392
234,-307.13835837831533
235,-306.6710239939491
236,-306.089361269073
237,-307.6071503851124
238,-307.4812726827957
239,-307.0879473708967
240,-307.608322212275
241,-306.8392547887199
242,-307.8057228171897
243,-307.448991446891
244,-307.4336271763157
245,-307.4184947556612
246,-306.57265193800146
247,-307.4177794347048
248,-307.86324438719157
249,-307.9674653873281
250,-308.1579185248107
251,-307.47204273447863
252,-307.7875595871515
253,-307.82985488641816
254,-306.9140866042308
255,-308.1926297783766
256,-307.44951388318276
257,-306.7357217593595
258,-306.83089463346306
259,-306.32583625462627
260,-308.61515572532613
261,-307.34585881209324
262,-307.9011607950391
263,-306.99248627172534
264,-307.23369585166085
265,-308.1371399303847
266,-307.88363358277894
267,-307.1085786700803
268,-307.16660578966207
269,-307.5840251233518
270,-306.87906509639777
271,-308.58613616624166
272,-308.0123957866261
273,-306.6476104494101
274,-307.68542160545087
275,-307.4485753411774
276,-307.80288706508486
277,-307.4703266759942
278,-306.4011974837077
279,-307.29405788406547
280,-307.991686969521
281,-306.8328762146928
282,-306.902289546703
283,-306.7445651693763
284,-308.0134060026384
285,-307.6144891724391
286,-307.7894373739051
287,-307.08038929086166
288,-306.8762558761939
289,-307.7059449885608
290,-307.5443556501211
291,-306.8087187098754
292,-307.689520429455
293,-307.27876874500487
294,-307.30467770230547
295,-307.4983499822117
296,-307.2682488319891
297,-308.468142381601
298,-307.1065364292393
299,-307.96482031752475
300,-307.114119085718
301,-307.8478818194149
302,-307.4500919277581
303,-306.5654938837287
304,-307.7501863930562
305,-307.8201978289695
306,-307.6760389074548
307,-307.342343096083
308,-307.8939576151085
309,-308.3898608429947
310,-306.72638298398044
311,-307.682034710033
312,-307.09757956470344
313,-307.5579006265352
314,-307.2859811756366
315,-308.1574478286872
316,-306.7061588029625
317,-306.76171057437523
318,-307.4745676333087
319,-307.4752874652505
320,-306.8038289975084
321,-307.787370829312
322,-307.6568178209107
323,-308.03762449654846
324,-306.7730805264476
325,-307.9967779835075
326,-307.47411749501043
327,-306.8205715762711
328,-307.533285846032
329,-307.1360133383821
330,-307.5338107413365
331,-306.70135161643157
332,-307.0123684187844
333,-307.22535530368253
334,-307.95996097204323
335,-306.5501903795487
336,-307.1521353884052
337,-307.1016365014528
338,-306.8530881917887
339,-307.47777478653245
340,-306.44327185141697
341,-307.0147548281674
342,-308.3547985032536
343,-308.11184007920895
344,-308.347998619485
345,-307.64109547015704
346,-308.0634145617862
347,-306.42924172642125
348,-306.59658913239616
349,-307.77897060152776
350,-307.9971733896931
351,-307.4312165050803
352,-307.84201148910006
353,-307.2963373365187
354,-308.02145103947265
355,-306.92104757452165
356,-307.6068491038144
357,-308.01782548595224
358,-307.8801433551069
359,-308.2080928898078
360,-307.7732611151084
361,-306.4926018716376
362,-307.1175697162213
363,-308.5284553015922
364,-308.13605475905365
365,-307.6747570375503
366,-306.82095007655005
367,-307.0580968078665
368,-307.66556460809846
369,-307.47383404988796
370,-306.9988245167259
371,-307.5511212691436
372,-306.801588794075
373,-307.50590266326856
374,-308.2247804985732
375,-308.216932586084
376,-307.78023288028925
377,-306.55895751749233
378,-306.27149736527804
379,-307.4604695245012
380,-307.5272458110312
381,-307.67726779107176
382,-307.7651603748176
383,-307.32829015764895
384,-308.0350282160095
385,-307.22795072002555
386,-307.8092360431631
387,-306.9786231121193
388,-307.6062815855106
389,-307.6544621835508
390,-307.3443693580279
391,-307.70885561071947
392,-306.5868205413414
393,-307.86425776584053
394,-308.08534699078734
395,-308.33112609489734
396,-307.64848419324363
397,-307.3288293729984
398,-307.65734511624294
399,-306.9362379444961
400,-307.1282786364794
401,-307.0333900772925
402,-308.3947035401746
403,-308.0607424327922
404,-306.70353470290223
405,-307.6272554200847
406,-307.62605440288354
407,-308.1465096317358
408,-306.87439568938527
409,-307.82303999194215
410,-307.0295820172429
411,-306.7233919969507
412,-306.19804948188886
413,-307.3717255850615
414,-307.4769043804034
415,-307.3318039631331
416,-307.0395908230718
417,-307.93466063204045
418,-307.1018993894446
419,-308.17935877476765
420,-307.2581557757918
421,-307.87860974457647
422,-306.66427548722214
423,-307.34969597298084
424,-307.3756191398699
425,-307.1336955710253
426,-307.33868994396954
427,-307.7445868977645
428,-306.63274771349745
429,-307.6582985364545
430,-307.1802805841273
431,-308.03354317543864
432,-307.5217254017104
433,-308.4143142477317
434,-308.0258482389229
435,-307.2317753553575
436,-307.5924409826123
437,-306.9887080383268
438,-306.5803156212758
439,-307.8460394336828
440,-307.2410496236022
441,-306.93441619318924
442,-308.1388033882816
443,-306.83593582851563
444,-306.45126219324635
445,-308.2066118468933
446,-306.6266185297547
447,-307.2612454247081
448,-307.1366703817966
449,-307.1112077731268
450,-308.2601022534126
451,-306.947298622291
452,-307.53704387995367
453,-307.30516368825045
454,-308.2041372315724
455,-306.5856576299349
456,-308.16030575893706
457,-306.06704419333875
458,-307.1227118673545
459,-306.55767083385524
460,-307.2327460896191
461,-307.2936896666286
462,-307.1399230528176
463,-306.7454965212105
464,-307.84485302110323
465,-306.9755663602376
466,-307.4034376663276
467,-307.02691457193157
468,-308.04807118783805
469,-307.8240300643992
470,-307.50901348257264
471,-307.8590057450668
472,-307.7300486841842
473,-308.1789535631606
474,-306.8833266072815
475,-306.77676427668433
476,-306.71958190383924
477,-306.7413802412047
478,-307.60912726020445
479,-307.72390624675097
480,-307.63507047750073
481,-308.0013239179476
482,-306.7238517152495
483,-307.31210810518905
484,-307.3456467784079
485,-307.8350460833547
486,-307.4517888039233
487,-307.0973888032045
488,-306.7192278415006
489,-306.36794396954065
490,-306.7102605571118
491,-307.58327931518437
492,-307.3821783359544
493,-308.01561677476184
494,-307.5229119775371
495,-306.9254901708304
496,-307.79552470836484
497,-306.89038880242623
498,-308.31651575038995
499,-306.5422976705372
500,-307.73811354078225
501,-307.5245949957209
502,-307.9647623045578
503,-307.135291009648
504,-306.7781569242635
505,-307.7168904381022
506,-307.1107262771375
507,-306.57095025914373
508,-307.47408727815656
509,-307.0562242063948
510,-306.66466864497534
511,-306.63810219763775
512,-307.24741340684136
513,-307.9890822086314
514,-307.5396999097441
515,-307.2330065302094
516,-306.8565727569367
517,-307.2433395891572
518,-306.8133152366052
519,-306.3987878917701
520,-306.53349576777146
521,-307.13628307384704
522,-307.3904786489529
523,-307.21687065580954
524,-306.8481995399081
525,-307.35604845712965
526,-308.0254131522788
527,-307.1935134345551
528,-306.7704166997361
529,-307.5471657066282
530,-307.71033090758255
531,-307.7706593965597
532,-307.90542857851835
533,-306.56660289915055
534,-307.7914075466542
535,-306.82472134484755
536,-307.1309610779149
537,-307.3988419525801
538,-306.82253531098127
539,-306.84338961257185
540,-307.7490895577388
541,-306.8662199920219
542,-307.8984732243307
543,-307.99009883381973
544,-306.58785732313754
545,-307.85588868361583
546,-306.9293923339263
547,-307.32918055963154
548,-307.2171263303499
549,-307.91131215316955
550,-307.1882485711402
551,-307.99082470185004
552,-307.95538767808625
553,-307.04853235858064
554,-308.1285478642848
555,-307.8478650654124
556,-306.4776556788231
557,-307.01446182594907
558,-308.329150783041
559,-307.00711692784193
560,-307.1983785065662
561,-306.85662596026305
562,-307.5748376015461
563,-306.81306473077683
564,-307.6994041686861
565,-307.43972858520664
566,-307.9849329470315
567,-307.7860085715687
568,-307.6348442427922
569,-307.28118150881875
570,-306.7913253788249
571,-307.768222678352
572,-308.1537803951234
573,-306.94648058967533
574,-307.15293846714286
575,-307.19689657506507
576,-307.01186208521307
577,-307.63856107308584
578,-306.35556276475745
579,-307.84750117679613
580,-307.8621653384412
581,-307.81839250699795
582,-308.14845822880375
583,-307.80183585027083
584,-307.48362549356506
585,-307.3675782735811
586,-306.7965207358546
587,-307.81688225127994
588,-307.1534279796233
589,-307.4189013286178
590,-307.07768399580453
591,-306.9739181484373
592,-308.27347151995275
593,-307.3584064694707
594,-308.29668554155285
595,-307.0583079272626
596,-306.31224292872605
597,-307.61528659922453
598,-308.0313375817211
599,-307.83432211022506
600,-307.69810375026805
601,-306.4072702514158
602,-307.8385440986096
603,-307.1680795848176
604,-307.7521035873249
605,-307.42989892174063
606,-307.2179614908254
607,-306.6786435031507
608,-307.4931675052201
609,-307.23794860453046
610,-307.8807552471375
611,-307.2706063494373
612,-306.71824009578575
613,-307.33327222322526
614,-307.8116420131824
615,-307.3835311829428
616,-307.18692565470775
617,-307.5551499798745
618,-307.9096055812582
619,-308.0786742897444
620,-306.6870008123125
621,-307.8873232856769
622,-308.0862226778929
623,-306.6884414966073
624,-307.5377945754438
625,-308.44146970329217
626,-307.9905007010812
627,-307.4602926937708
628,-307.3381809644906
629,-307.1351840979938
630,-307.020202717691
631,-307.4629840677242
632,-308.15282153508866
633,-307.5621979229768
634,-307.0037753710621
635,-307.2675430241568
636,-307.88264931038475
637,-307.2315957400017
638,-308.4634631145994
639,-307.3425831260381
640,-307.6838885001955
641,-306.79784231146414
642,-307.5484180458316
643,-306.86382665806195
644,-307.7746442014316
645,-307.11752857864656
646,-306.91601889105044
647,-307.1889527289247
648,-306.9547099186606
649,-306.80106174830826
650,-306.52125133106534
651,-306.64076275658397
652,-307.5192705920242
653,-307.26530586747566
654,-307.3407923763503
655,-307.86566995497947
656,-307.5084912036701
657,-307.0116229234819
658,-307.55084518936553
659,-306.9558564315028
660,-307.4672411161298
661,-306.9261164268507
662,-307.4425563418507
663,-307.85946699797245
664,-306.5941379197629
665,-307.4343861529828
666,-306.91265140536916
667,-307.75292991039623
668,-308.16342871979697
669,-306.7579135441255
670,-306.90162614028844
671,-307.6490194495268
672,-307.1832460308627
673,-307.8073429606296
674,-307.09321521414364
675,-306.840264691035
676,-307.9652919546397
677,-306.76320971829426
678,-307.8799699436136
679,-306.58808668135066
680,-306.2475082131797
681,-306.3556091472402
682,-307.7281083747094
683,-307.5664821587422
684,-306.69447424090373
685,-307.0600203162023
686,-307.4673620946945
687,-307.1436523875506
688,-307.61951408956327
689,-307.9752531993482
690,-307.44422277105355
691,-307.6604573103991
692,-307.89956911391374
693,-308.1384154992065
694,-306.7345321265327
695,-306.8145547646972
696,-306.83378249230856
697,-307.88997334541756
698,-306.95615139327947
699,-307.6832270268745
700,-308.1731009662446
701,-307.8006726715934
702,-307.36329831651415
703,-307.99440161839476
704,-308.52046102687865
705,-306.9972221846504
706,-307.06143278913964
707,-307.57758061462846
708,-308.1502532373227
709,-307.7877479731844
710,-307.97580073684605
711,-307.456855979881
712,-307.48912244487514
713,-307.2045482195041
714,-307.8863874516491
715,-307.0540278110228
716,-306.97668215653493
717,-307.51261299780987
718,-307.53297338256465
719,-307.66341985135875
720,-307.0423866482828
721,-307.03300617951965
722,-306.96717815436824
723,-307.2225632049475
724,-307.8100456774425
725,-307.4653483956856
726,-308.1169249384392
727,-307.3098634906124
728,-306.933924015075
729,-306.5506752692683
730,-307.59064162231994
731,-306.8945051058719
732,-307.9881222770636
733,-307.97012303181765
734,-308.4062406304062
735,-307.1414523574978
736,-308.09132681763964
737,-307.27486448081515
738,-307.71755621243636
739,-307.58443203335656
740,-307.45244151683994
741,-306.47173699392374
742,-307.7202944957975
743,-307.8886735981786
744,-306.4021344689646
745,-308.0760986347671
746,-307.62000440495467
747,-308.1811497004008
748,-306.87452876339836
749,-307.747847895399
750,-307.01698045126005
751,-306.6129744503087
752,-307.6603571886073
753,-307.3101044897263
754,-306.94215885900013
755,-307.5169258985018
756,-307.604046030972
757,-307.33307274158716
758,-307.7000801014161
759,-307.6777418001532
760,-307.19987635200715
761,-307.4371487322206
762,-307.8698151859419
763,-308.24747537761345
764,-307.35954096901696
765,-306.9349837728582
766,-308.3981196043574
767,-307.36332925287496
768,-307.78315703169665
769,-306.9787154494855
770,-307.42590180929335
771,-307.3215691408087
772,-307.9235499811536
773,-307.12515062534607
774,-307.6295481404339
775,-306.48760554746895
776,-306.99233031799963
777,-307.4169983984788
778,-306.7773706646461
779,-307.593693680088
780,-307.372280814933
781,-307.88025167019987
782,-307.51308374568526
783,-308.547503713554
784,-307.6074617729503
785,-307.77668537853776
786,-307.8890192809919
787,-307.8178745231845
788,-308.17761632990033
789,-306.72964031963096
790,-307.4304919671219
791,-307.8673333180023
792,-307.79258655254404
793,-307.35003499348903
794,-307.5491048427203
795,-308.0811394244519
796,-306.95995362299385
797,-307.7611141183195
798,-307.2984579399867
799,-308.23172553041934
800,-307.2643687349448
801,-307.1051336698697
802,-307.1966344144086
803,-307.6622452232775
804,-307.6914701582801
805,-306.80343288825424
806,-307.39875658069195
807,-306.6074459210425
808,-307.2513337723404
809,-308.02729812319853
810,-306.7876659864815
811,-307.0023420131396
812,-308.0005922086201
813,-306.69331461740217
814,-306.64870215774243
815,-307.6117025074606
816,-307.26617854695496
817,-307.8949839220092
818,-306.85359664169965
819,-306.74628602509057
820,-308.10140677639146
821,-307.79637510269714
822,-306.47390232568154
823,-306.8833839308635
824,-308.025723228675
825,-307.2347567280847
826,-306.97857382571453
827,-307.2594176651714
828,-307.9644385784973
829,-307.861761854653
830,-307.221374593422
831,-306.42052910767677
832,-306.94845434590735
833,-306.8197641216504
834,-307.3934533498061
835,-307.8041367047481
836,-306.63469380420236
837,-307.6285378638633
838,-307.1724499723486
839,-307.4409680609316
840,-306.6069317621028
841,-306.6261776082719
842,-306.61171209765945
843,-307.3598053520083
844,-306.26094084147655
845,-307.2403130917349
846,-307.13882916706143
847,-307.51276956454507
848,-306.18456702324744
849,-306.84497100659814
850,-307.93546853642783
851,-307.72501992836794
852,-307.6751778886505
853,-307.50297979317156
854,-307.1871448431865
855,-307.75418791670575
856,-306.670456042655
857,-308.29296389553366
858,-307.8051589773789
859,-306.64230770104956
860,-307.3760098179797
861,-306.8720365317937
862,-306.6642421957251
863,-307.05720580069925
864,-307.3154483405581
865,-308.30918688786005
866,-308.1209495543143
867,-307.89135585248005
868,-306.42178400973177
869,-307.88964502266685
870,-308.29266662603453
871,-306.5504247622193
872,-306.9786751594228
873,-307.6337697019595
874,-306.9699048587151
875,-308.0254117109683
876,-307.7542934586366
877,-307.5006252926399
878,-307.3119440687708
879,-307.637211529125
880,-306.8569211351882
881,-307.688440396384
882,-306.48684276595196
883,-307.0179651915353
884,-307.94935856333836
885,-307.0058974319003
886,-307.0439383487807
887,-307.697546624251
888,-307.687415079771
889,-306.8041502946705
890,-308.0301015820315
891,-307.6820246652697
892,-307.01604524818174
893,-307.18618538086554
894,-307.923664056336
895,-306.79328053742387
896,-306.69064115123797
897,-306.5081477352646
898,-307.1112612343508
899,-306.21811797866695
900,-308.0976133659534
901,-307.43856110090996
902,-306.7665982357367
903,-307.4930819141491
904,-307.3663591332438
905,-307.2145725365367
906,-307.8942285988311
907,-306.7276363179359
908,-306.47241186051644
909,-308.454898697601
910,-306.750904115785
911,-307.26332329228205
912,-308.13473769860934
913,-307.0230599857417
914,-307.1313149319124
915,-307.1013872223269
916,-306.75604430325257
917,-307.24228120568614
918,-307.5170365422891
919,-306.8027519197521
920,-306.6476814638158
921,-306.8678501830912
922,-307.28776499221743
923,-307.81290948460105
924,-307.03757938607174
925,-307.3541494117009
926,-307.86542148898394
927,-307.76600001988044
928,-307.5862831891838
929,-307.2541878739019
930,-306.93980996509293
931,-307.6763440746217
932,-307.4623928368732
933,-306.9524070587283
934,-307.8039531047144
935,-307.7876647949058
936,-307.3848765440441
937,-308.14276144714455
938,-307.64781863790546
939,-306.9652419943434
940,-307.5992139634907
941,-306.83631448259905
942,-307.50878137113233
943,-307.3631824143292
944,-306.632004821184
945,-307.13840343176577
946,-307.05288533863194
947,-308.18141072574105
948,-307.20440824168116
949,-307.49040664477144
950,-306.76671880511736
951,-307.22042921516027
952,-307.58963268173994
953,-308.11173652653343
954,-307.81579501876865
955,-307.125630360618
956,-307.395815963079
957,-307.3026803986339
958,-306.96286362545663
959,-306.87977569924004
960,-307.6273731476919
961,-307.9276238599698
962,-307.78633749682336
963,-307.7305980961208
964,-306.8266685473421
965,-307.44739755314794
966,-306.6787508623872
967,-307.14605473173896
968,-308.73000648309545
969,-307.1760594657036
970,-307.65964941279424
971,-307.58116486881835
972,-307.70832220513876
973,-307.173309827078
974,-307.466021559751
975,-307.9395251598923
976,-307.1213090754198
977,-307.8476750311044
978,-307.2461182038758
979,-307.1690019825867
980,-307.3545860794898
981,-307.8969916073872
982,-307.64193899124854
983,-307.29830279817844
984,-308.1156214699941
985,-307.9883872579358
986,-307.2107776575779
987,-306.9721323044617
988,-307.8948185641289
989,-307.8010663169204
990,-307.1869282650622
991,-307.5320003210447
992,-306.9435560404214
993,-307.57216196964873
994,-307.3875318489793
995,-307.3221834718056
996,-307.75109908845894
997,-307.13065578890803
998,-308.4842959378147
999,-307.406360179668
1000,-307.62496841188124
1001,-307.09573781932215
1002,-307.1123475265784
1003,-306.5672224921104
1004,-307.78527911070864
1005,-307.872530045624
1006,-307.29079126335
1007,-307.25330101576526
1008,-307.2482847422781
1009,-307.6829518745472
1010,-307.8559752416673
1011,-308.24055899955914
1012,-307.6738634420066
1013,-307.0601728731683
1014,-307.0768431306532
1015,-306.85873533027734
1016,-306.89623764854264
1017,-307.53816059473615
1018,-307.6885018859593
1019,-307.5564017945488
1020,-307.6587323124346
1021,-307.06612822721775
1022,-307.74583903709646
1023,-308.3161612609671
1024,-308.06113299202406
1025,-307.2772433349474
1026,-307.138584419447
1027,-307.8268060697829
1028,-307.3663168761633
1029,-307.6987050348185
1030,-306.9284922159171
1031,-307.97114189851226
1032,-306.7396629660005
1033,-307.7403960293754
1034,-306.57673590795116
1035,-307.56224031287263
1036,-307.25506461499924
1037,-308.35636404615946
1038,-307.87376707556035
1039,-308.1340072280721
1040,-307.1192881878813
1041,-307.497011126162
1042,-307.3607736139451
1043,-306.89987847748193
1044,-307.77389062211876
1045,-307.6879600067165
1046,-306.8999893351361
1047,-306.60598088345523
1048,-308.3602003446968
1049,-306.8187281478658
1050,-307.30327936078896
1051,-307.9457457017479
1052,-307.7305795791789
1053,-307.6241261702803
1054,-306.3995424515099
1055,-306.95621372241817
1056,-307.5517095823723
1057,-306.84842675565216
1058,-307.8149467630094
1059,-307.3448227667496
1060,-308.1652370120639
1061,-306.94197869658313
1062,-307.5769911831668
1063,-307.4016312192055
1064,-307.20272545019276
1065,-308.1000738205674
1066,-307.5131281615574
1067,-307.3135590748034
1068,-306.6923624930888
1069,-307.3650728871044
1070,-308.40937840076936
1071,-307.27137308254123
1072,-307.0513031837563
1073,-307.8668172372929
1074,-308.5902953563676
1075,-307.38274382438044
1076,-307.0588862450946
1077,-307.7103773855428
1078,-306.48594874169885
1079,-307.0690750535432
1080,-308.11059731970755
1081,-306.6352125433294
1082,-307.3617429074626
1083,-307.6867391725648
1084,-307.2207963864173
1085,-307.6681872404569
1086,-307.5375066753836
1087,-306.8132974561373
1088,-306.9629561081384
1089,-307.38626128355526
1090,-306.6429334442728
1091,-307.4622303715422
1092,-307.52446108167203
1093,-307.70727686095546
1094,-307.2692904892491
1095,-307.4701018208245
1096,-307.4873212012725
1097,-307.4571701916021
1098,-307.1979332648245
1099,-307.25379193058967
1100,-307.51032807526144
1101,-307.86405945812857
1102,-307.09789952415935
1103,-307.3309664392598
1104,-307.2805610138098
1105,-307.7739519454752
1106,-307.92297979645707
1107,-307.1455176571632
1108,-307.0878226686699
1109,-306.92745489097297
1110,-307.6526091783971
1111,-307.2322807800584
1112,-307.1164412119068
1113,-307.3857919513841
1114,-307.2409967667437
1115,-307.25341235554316
1116,-307.1374609741088
1117,-307.3158663571978
1118,-308.1315142538331
1119,-307.7281798588582
1120,-307.28908343273736
1121,-306.8935233776327
1122,-306.6624843560003
1123,-307.569063812745
1124,-307.349683301178
1125,-307.58643670179015
1126,-306.9972573024065
1127,-306.84834131401465
1128,-306.81078690137423
1129,-307.1973717777388
1130,-307.2632890891709
1131,-307.30033058032416
1132,-307.62601834523974
1133,-307.0022889758828
1134,-307.8045528331376
1135,-307.9060333225217
1136,-307.18441929758893
1137,-306.9655728858283
1138,-306.3383104075511
1139,-306.92752854395997
1140,-307.579935954362
1141,-306.7272981719914
1142,-307.05818342830685
1143,-306.388057354346
1144,-307.2179432589278
1145,-308.0059436355034
1146,-307.94396169065186
1147,-307.1715173126253
1148,-307.63173396182543
1149,-307.88438327706683
1150,-306.6425688976332
1151,-307.42763658648335
1152,-308.05545878693914
1153,-307.42907206533806
1154,-307.0635713541322
1155,-306.88724022950936
1156,-306.73032939817995
1157,-307.36149831739687
1158,-308.06209831214994
1159,-306.65128302878867
1160,-307.37505429973896
1161,-308.1947950013468
1162,-306.35682935134037
1163,-306.5173124658812
1164,-307.46454872896294
1165,-307.46926888638546
1166,-308.1138072320221
1167,-307.0938354897758
1168,-307.3186301744619
1169,-307.1992797612725
1170,-306.7643874328237
1171,-308.2225335730898
1172,-306.94804429000857
1173,-307.66947618653217
1174,-307.9493265778597
1175,-307.0564764578248
1176,-308.0701153900462
1177,-307.5891984857381
1178,-306.12921142607235
1179,-307.03055976470466
1180,-306.95045445580155
1181,-306.9639094634306
1182,-306.8900463153912
1183,-307.7623246023656
1184,-306.8983899964406
1185,-306.87752017421195
1186,-307.8633075592407
1187,-306.5657724973728
1188,-306.66356491172877
1189,-306.83626495696444
1190,-306.92388025704855
1191,-307.2611152586306
1192,-307.4089233104355
1193,-307.9533436542148
1194,-307.996221604331
1195,-308.27804522692
1196,-306.7280282356739
1197,-307.41695082340584
1198,-308.04658279559527
1199,-306.77183501048756
1200,-307.8597980021072
1201,-307.33276807025885
1202,-307.40687196108655
1203,-307.38676717370356
1204,-308.32695243481606
1205,-308.0738670210355
1206,-307.08254797762226
1207,-308.1520611146532
1208,-306.71039699844425
1209,-307.44172092031994
1210,-307.1979869214179
1211,-307.1077005470928
1212,-307.51920017360044
1213,-306.76534952864387
1214,-306.9628834011333
1215,-306.93070336663726
1216,-306.9796237725086
1217,-306.45206620496805
1218,-307.7534887130384
1219,-307.24930179523597
1220,-306.47729849729404
1221,-308.0843532809261
1222,-307.92783470250686
1223,-306.8506051278177
1224,-306.47142459869355
1225,-307.6068413333059
1226,-307.735553484928
1227,-308.67341688224525
1228,-307.5044397274381
1229,-308.875273927167
1230,-307.1329853309574
1231,-307.6795734405313
1232,-306.8538941640524
1233,-307.9320224448501
1234,-307.9438999514837
1235,-307.80631951689884
1236,-307.0223796685011
1237,-306.8188256808432
1238,-307.0245328946954
1239,-306.60960063430144
1240,-308.00651183633363
1241,-306.9149287791403
1242,-307.53126008238337
1243,-307.64596247911766
1244,-306.7690856716583
1245,-306.65599468280556
1246,-307.9973952281058
1247,-308.48015478617197
1248,-307.2456603571561
1249,-306.9841712682184
1250,-306.85761771988393
1251,-307.27652874013734
1252,-307.20203526617547
1253,-308.0071218468731
